ids,label,deathdate_days_diff_sim,deathdate_months_diff_sim,deathdate_years_diff_sim,gender_lev_sim,gender_jac_q3_sim,gender_jac_an_sim,gender_rel_jac_an_sim,gender_containment_sim,gender_exact_sim,work_cosine_tfidf_sim,work_lev_sim,work_jac_q3_sim,work_jac_an_sim,work_rel_jac_an_sim,work_containment_sim,work_exact_sim,name_lev_sim,name_jac_q3_sim,name_jac_an_sim,name_rel_jac_an_sim,name_containment_sim,name_exact_sim,birthdate_days_diff_sim,birthdate_months_diff_sim,birthdate_years_diff_sim
dbp_259_dnb_5315,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.0625,0.0,0.25,0.0,0.0,0.9462036810788321,0.9461306532663316,0.9457177322074789
dbp_7972_dnb_5315,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33333333333333337,0.25806451612903225,0.5,0.5,0.6666666666666666,0.0,0.9999339598343713,1.0,1.0
dbp_75_dnb_5316,0,0.9216748580117826,0.9216651745747538,0.9215896885069818,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5833333333333333,0.3157894736842105,0.25,0.25,0.5,0.0,0.9327942254479175,0.9328643216080402,0.9324487334137515
dbp_273_dnb_5316,0,0.9876350395449318,0.987645478961504,0.9871106337271751,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,0.0967741935483871,0.25,0.25,0.5,0.0,0.9656426038316505,0.9656281407035175,0.9662243667068757
dbp_275_dnb_5316,0,0.9938057548243641,0.9938227394807521,0.9935553168635876,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11111111111111116,0.0967741935483871,0.25,0.25,0.5,0.0,0.9727749417195538,0.9727638190954774,0.9734620024125452
dbp_1145_dnb_5316,0,0.8923389599197631,0.8923008057296329,0.8925886143931256,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.9311762413900134,0.9311557788944723,0.9312424607961399
dbp_276_dnb_5317,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3076923076923077,0.08695652173913043,0.25,0.25,0.5,0.0,0.9708366628583505,0.9707537688442212,0.9698431845597105
dbp_12794_dnb_5319,0,0.95426376425397,0.954341987466428,0.9548872180451128,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.9532468647431368,0.9532663316582914,0.9541616405307599
dbp_52_dnb_5321,0,0.6644695626086419,0.6643688451208594,0.6638023630504833,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09090909090909094,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6441128494350263,0.6440201005025126,0.6429433051869722
dbp_53_dnb_5321,0,0.9270367331092111,0.9269471799462847,0.9269602577873255,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.07407407407407407,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9320017434603726,0.9319597989949748,0.9312424607961399
dbp_102_dnb_5321,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05882352941176472,0.06896551724137931,0.25,0.25,0.5,0.0,0.9713517761502546,0.971356783919598,0.9722557297949337
dbp_105_dnb_5321,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.16,0.25,0.25,0.5,0.0,0.9739900807671226,0.974070351758794,0.9746682750301568
dbp_283_dnb_5321,0,0.9688611236113684,0.968845120859445,0.9688506981740065,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.125,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9889217622157797,0.9888442211055276,0.9879372738238842
dbp_292_dnb_5321,0,0.8972625907003968,0.897224709042077,0.8968850698174007,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.06451612903225806,0.25,0.25,0.5,0.0,0.8761746894461211,0.8760804020100502,0.8757539203860072
dbp_7983_dnb_5321,1,0.9989293897227296,0.9990152193375111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25806451612903225,0.15384615384615385,0.4,0.4,1.0,0.0,0.9996532891304492,0.9996984924623116,1.0
dbp_26966_dnb_5321,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.9965031732299584,0.9965829145728643,0.9975874547647768
dbp_52_dnb_5322,0,0.6838081960510951,0.6837063563115489,0.6831364124597208,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.125,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6561717836788334,0.6560804020100502,0.6550060313630881
dbp_53_dnb_5322,0,0.9463753665516643,0.946284691136974,0.9462943071965628,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.06896551724137931,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9440606777041797,0.9440201005025126,0.9433051869722557
dbp_102_dnb_5322,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.06451612903225806,0.25,0.25,0.5,0.0,0.9592928419064475,0.9592964824120603,0.9601930036188179
dbp_105_dnb_5322,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.19230769230769232,0.25,0.25,0.5,0.0,0.9619311465233155,0.9620100502512563,0.962605548854041
dbp_283_dnb_5322,0,0.9881997570538217,0.9881826320501342,0.9881847475832438,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9990193035404132,0.9990954773869347,1.0
dbp_292_dnb_5322,0,0.9166012241428501,0.9165622202327663,0.916219119226638,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.052631578947368474,0.09375,0.25,0.25,0.5,0.0,0.8882336236899282,0.8881407035175879,0.887816646562123
dbp_51_dnb_5324,0,0.9702140926430838,0.9701880035810206,0.9699248120300752,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.09090909090909091,0.25,0.25,0.5,0.0,0.9756708029823739,0.975678391959799,0.9746682750301568
dbp_52_dnb_5324,0,0.7048056871759125,0.7047448522829006,0.7046186895810955,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26315789473684215,0.0967741935483871,0.25,0.25,0.5,0.0,0.6515027439688819,0.6514572864321608,0.6513872135102533
dbp_53_dnb_5324,0,0.9673728576764816,0.9673231871083259,0.9677765843179377,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.08571428571428572,0.25,0.25,0.5,0.0,0.9393916379942281,0.9393969849246231,0.9396863691194209
dbp_94_dnb_5324,0,0.9517284179380163,0.9517457475380483,0.9516648764769066,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.125,0.25,0.25,0.5,0.0,0.9654874094424228,0.9655276381909548,0.9650180940892642
dbp_95_dnb_5324,0,0.9758524440209063,0.9758281110116384,0.9763694951664876,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.125,0.25,0.25,0.5,0.0,0.9730919345145718,0.9730653266331658,0.9734620024125452
dbp_96_dnb_5324,0,0.9594579888409467,0.9594449418084154,0.9591836734693877,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.052631578947368474,0.125,0.25,0.25,0.5,0.0,0.9885156151971629,0.9885427135678392,0.9879372738238842
dbp_283_dnb_5324,0,0.990802751821361,0.9907788719785139,0.9903329752953813,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.125,0.25,0.25,0.5,0.0,0.9963116567496352,0.9962814070351759,0.9963811821471653
dbp_7987_dnb_5324,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21052631578947367,0.2962962962962963,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0
dbp_181_dnb_5325,0,0.9819584520857783,0.9819158460161146,0.9817400644468314,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13636363636363635,0.07894736842105263,0.25,0.25,0.5,0.0,0.9616009456951718,0.9615075376884422,0.9613992762364294
dbp_7988_dnb_5325,1,0.9993146917730659,0.9993733213965981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46153846153846156,0.40625,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9999009397515569,1.0,1.0
dbp_110_dnb_5326,0,0.9745582997297003,0.9745747538048344,0.9742212674543501,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2777777777777778,0.06060606060606061,0.0,0.25,0.0,0.0,0.9973220712837548,0.997286432160804,0.9975874547647768
dbp_181_dnb_5326,0,0.9954440238475498,0.9954341987466427,0.9957035445757251,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13636363636363635,0.08333333333333333,0.25,0.25,0.5,0.0,0.9679176875375604,0.9678391959798995,0.9686369119420989
dbp_17_dnb_5327,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28,0.11428571428571428,0.0,0.25,0.0,0.0,0.5928953989816607,0.5928643216080403,0.5922798552472859
dbp_100_dnb_5327,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28,0.16216216216216217,0.25,0.25,0.5,0.0,0.758448188188056,0.758391959798995,0.7575392038600723
dbp_7992_dnb_5328,1,0.999905880415185,0.9999104744852283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.44,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9995971549896647,0.9995979899497487,1.0
dbp_18_dnb_5333,0,0.8796534046289188,0.8796777081468219,0.8796992481203008,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.034482758620689655,0.0,0.3333333333333333,0.0,0.0,0.9020426223228968,0.9020100502512562,0.9010856453558505
dbp_68_dnb_5333,0,0.9103481542267047,0.9103849597135183,0.9108485499462943,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.038461538461538464,0.0,0.3333333333333333,0.0,0.0,0.8875600140005151,0.887537688442211,0.8866103739445115
dbp_303_dnb_5333,0,0.9333515690028913,0.9333034914950761,0.9334049409237379,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.058823529411764705,0.25,0.25,0.5,0.0,0.9516552967514843,0.9516582914572864,0.9517490952955368
dbp_7998_dnb_5333,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4545454545454546,0.3,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0
dbp_8000_dnb_5334,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0
dbp_21231_dnb_5336,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.35,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9998018795031138,0.9997989949748743,1.0
dbp_21232_dnb_5337,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6666666666666667,0.17391304347826086,0.0,0.0,0.0,0.0,0.9989598673913475,0.9989949748743718,1.0
dbp_266_dnb_5342,0,0.9334721597209354,0.9334825425246195,0.9334049409237379,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17647058823529416,0.06976744186046512,0.0,0.25,0.0,0.0,0.9154884000449073,0.9154773869346734,0.9155609167671894
dbp_26083_dnb_5343,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9885651453213845,0.9885427135678392,0.9879372738238842
dbp_76_dnb_5348,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.7973887718510397,0.7973869346733669,0.7973462002412546
dbp_282_dnb_5348,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47619047619047616,0.08571428571428572,0.0,0.25,0.0,0.0,0.985847592505762,0.9858291457286432,0.985524728588661
dbp_3737_dnb_5348,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.9692649069163866,0.9692462311557789,0.9686369119420989
dbp_9707_dnb_5348,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.994155445341857,0.9941708542713568,0.9951749095295537
dbp_76_dnb_5349,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.06666666666666667,0.0,0.3333333333333333,0.0,0.0,0.7741360295331621,0.7741708542713568,0.7744270205066345
dbp_318_dnb_5350,0,0.7836484868806123,0.783616830796777,0.7830290010741139,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875,0.03125,0.0,0.25,0.0,0.0,0.8117756219332598,0.8117587939698492,0.8106151990349819
dbp_12240_dnb_5350,0,0.9999852938148727,0.9999104744852283,0.9989258861439313,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.9740627249493141,0.974070351758794,0.9746682750301568
dbp_74_dnb_5352,0,0.8361583914962956,0.8360787824529992,0.8356605800214822,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10526315789473684,0.05555555555555555,0.0,0.25,0.0,0.0,0.8556064798610514,0.8555778894472361,0.8552472858866104
dbp_16872_dnb_5353,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.9131670882230573,0.9131658291457286,0.9131483715319663
dbp_9373_dnb_5361,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.9073027215152256,0.9072361809045226,0.9071170084439083
dbp_8028_dnb_5362,1,0.9996646989790966,0.9997314234556849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18181818181818177,0.13333333333333333,0.0,0.25,0.0,0.0,0.9991414778468264,0.9991959798994975,1.0
dbp_8030_dnb_5364,1,0.9991264526034359,0.9991942703670547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6153846153846154,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0
dbp_132_dnb_5365,0,0.9533549220131002,0.9533572068039391,0.9538131041890441,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18181818181818177,0.041666666666666664,0.0,0.3333333333333333,0.0,0.0,0.9434696182218025,0.9434170854271356,0.9433051869722557
dbp_8031_dnb_5365,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2727272727272727,0.3,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0
dbp_84_dnb_5368,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8972943344141907,0.8972864321608041,0.8974668275030157
dbp_21265_dnb_5368,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,1.0,1.0
dbp_84_dnb_5369,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2857142857142857,0.125,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8778223915785581,0.8777889447236181,0.8769601930036188
dbp_21266_dnb_5369,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3157894736842105,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,1.0,1.0
dbp_85_dnb_5371,0,0.899821466912554,0.8998209489704566,0.9001074113856069,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.06451612903225806,0.0,0.3333333333333333,0.0,0.0,0.8494152143333575,0.8494472361809046,0.850422195416164
dbp_340_dnb_5371,0,0.7422417520360713,0.7422560429722471,0.7432867883995704,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.6970143241119249,0.6970854271356783,0.6972255729794934
dbp_21961_dnb_5373,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23076923076923073,0.037037037037037035,0.0,0.0,0.0,0.0,0.9067083600245669,0.9067336683417085,0.9071170084439083
dbp_101_dnb_5374,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2666666666666667,0.1111111111111111,0.0,0.25,0.0,0.0,0.9450479781803293,0.9450251256281407,0.9445114595898673
dbp_346_dnb_5374,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0625,0.09375,0.25,0.25,0.5,0.0,0.991018537474492,0.9909547738693467,0.9903498190591074
dbp_343_dnb_5375,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666663,0.12903225806451613,0.0,0.3333333333333333,0.0,0.0,0.9644769949083032,0.9644221105527638,0.9638118214716526
dbp_101_dnb_5376,0,0.901962687467095,0.9019695613249776,0.9022556390977443,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08333333333333337,0.038461538461538464,0.0,0.3333333333333333,0.0,0.0,0.9090197658215726,0.9090452261306533,0.9095295536791315
dbp_95_dnb_5380,0,0.80455479965764,0.8045658012533572,0.8055853920515574,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1428571428571429,0.14814814814814814,0.3333333333333333,0.3333333333333333,0.5,0.0,0.7822391578558079,0.7823115577889448,0.7828709288299156
dbp_2582_dnb_5380,0,0.8940007588391525,0.8940017905102955,0.8947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0625,0.030303030303030304,0.0,0.0,0.0,0.0,0.8517299221386447,0.8517587939698492,0.8528347406513872
dbp_22201_dnb_5380,0,-1.0,-1.0,-1.0,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.0,0.7138182442561566,0.7138693467336683,0.7141133896260554
dbp_94_dnb_5381,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.18518518518518517,0.25,0.25,0.5,0.0,0.9882943806423067,0.9883417085427135,0.9879372738238842
dbp_96_dnb_5381,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.18518518518518517,0.25,0.25,0.5,0.0,0.9886774136029534,0.988643216080402,0.9891435464414958
dbp_21281_dnb_5381,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1333333333333333,0.391304347826087,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,1.0
dbp_94_dnb_5382,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9776718200009246,0.9775879396984924,0.97708082026538
dbp_95_dnb_5382,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9162511639579192,0.916180904522613,0.9155609167671894
dbp_96_dnb_5382,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07692307692307687,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.5,0.0,0.9546436142461845,0.954572864321608,0.9541616405307599
dbp_273_dnb_5382,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38888888888888884,0.16666666666666666,0.25,0.25,0.5,0.0,0.9780416449284455,0.9779899497487438,0.97708082026538
dbp_21282_dnb_5382,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.9999867919668742,1.0,1.0
dbp_97_dnb_5383,0,0.9726170832928913,0.9726051924798568,0.9720730397422127,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.12903225806451613,0.25,0.25,0.5,0.0,0.9715069705394821,0.9715577889447237,0.971049457177322
dbp_98_dnb_5383,0,0.9917468889065363,0.9917636526410026,0.99140708915145,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35,0.12121212121212122,0.25,0.25,0.5,0.0,0.9776553099595173,0.9776884422110552,0.97708082026538
dbp_1728_dnb_5384,0,0.9781789625080516,0.9782452999104745,0.9785177228786252,0.6666666666666667,0.4,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.9795539647213435,0.9795979899497488,0.9806996381182147
dbp_99_dnb_5386,0,0.8936860464774274,0.8937332139659803,0.8936627282491945,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.2857142857142857,0.5,0.5,1.0,0.0,0.9200154533987571,0.92,0.9191797346200241
dbp_8056_dnb_5386,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09999999999999998,0.1,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0
dbp_2504_dnb_5390,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9276926226530976,0.9276381909547738,0.9276236429433051
