dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work,dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work,dbp_link_db,label
dnb_5888,http://d-nb.info/gnd/118827642,1937-01-27,,notKnown,"Yallop, David A.",,dbp_21875,http://dbpedia.org/resource/David_Yallop,1937-1-27,,male,David Yallop,,http://dbpedia.org/resource/david_yallop,1
dnb_5893,http://d-nb.info/gnd/124348467,1956-01-01,,male,"Preston, Douglas J.",,dbp_8,http://dbpedia.org/resource/André_Breton,1896-02-19,1966-09-28,male,André Breton,	Surrealist_Manifesto	Les_Champs_magnétiques	Nadja_(novel)	Manifestoes_of_Surrealism,http://dbpedia.org/resource/andré_breton,0
dnb_5893,http://d-nb.info/gnd/124348467,1956-01-01,,male,"Preston, Douglas J.",,dbp_21883,http://dbpedia.org/resource/Douglas_Preston,1956-05-20,,male,Douglas Preston,	The_Monster_of_Florence:_A_True_Story	Aloysius_Pendergast	Wyman_Ford	The_Codex_(novel)	The_Wheel_of_Darkness	The_Ice_Limit	Dance_of_Death_(novel)	The_Book_of_the_Dead_(novel)	Impact_(novel)	Thunderhead_(novel)	Blasphemy_(Preston_novel)	Two_Graves	Gideon's_Sword	White_Fire_(novel)	Jennie_(novel)	Tyrannosaur_Canyon	Brimstone_(Preston_and_Child_novel)	Relic_(novel)	Riptide_(novel)	Cemetery_Dance_(novel)	Reliquary_(novel)	Crimson_Shore	Mount_Dragon	Still_Life_with_Crows	The_Jennie_Project	Gideon's_Corpse	Fever_Dream_(novel)	Blue_Labyrinth	The_Kraken_Project	The_Cabinet_of_Curiosities	Cold_Vengeance_(novel)	The_Obsidian_Chamber,http://dbpedia.org/resource/douglas_preston,1
dnb_5895,http://d-nb.info/gnd/120343665,1931-10-13,2017-02-03,male,"Agolli, Dritëro",,dbp_275,http://dbpedia.org/resource/James_Welch_(writer),1940-11-18,2003-08-04,male,James Welch (writer),	Winter_in_the_Blood	Fools_Crow,http://dbpedia.org/resource/james_welch_(writer),0
dnb_5895,http://d-nb.info/gnd/120343665,1931-10-13,2017-02-03,male,"Agolli, Dritëro",,dbp_315,http://dbpedia.org/resource/Margaret_Gibson_(writer),1948-06-04,2006-02-25,female,Margaret Gibson (writer),,http://dbpedia.org/resource/margaret_gibson_(writer),0
dnb_5897,http://d-nb.info/gnd/124905250,1948-01-01,,male,"Tolle, Eckhart",,dbp_11801,http://dbpedia.org/resource/Valentin_Kataev,1897-01-28,1986-04-12,male,Valentin Kataev,,http://dbpedia.org/resource/valentin_kataev,0
dnb_5897,http://d-nb.info/gnd/124905250,1948-01-01,,male,"Tolle, Eckhart",,dbp_13220,http://dbpedia.org/resource/Ivane_Javakhishvili,1876-04-11,1940-11-18,male,Ivane Javakhishvili,,http://dbpedia.org/resource/ivane_javakhishvili,0
dnb_5898,http://d-nb.info/gnd/121588912,1940-01-01,,notKnown,"White, Edmund",,dbp_123,http://dbpedia.org/resource/T._H._White,1906-05-29,1964-01-17,male,T. H. White,	The_Sword_in_the_Stone_(novel)	The_Queen_of_Air_and_Darkness	The_Master:_An_Adventure_Story	The_Candle_in_the_Wind	The_Ill-Made_Knight	The_Once_and_Future_King,http://dbpedia.org/resource/t._h._white,0
dnb_5898,http://d-nb.info/gnd/121588912,1940-01-01,,notKnown,"White, Edmund",,dbp_5806,http://dbpedia.org/resource/Corrado_Alvaro,1895-04-15,1956-06-11,male,Corrado Alvaro,,http://dbpedia.org/resource/corrado_alvaro,0
dnb_5899,http://d-nb.info/gnd/122864115,1948-01-01,,male,"Rutherfurd, Edward",,dbp_29,http://dbpedia.org/resource/Edward_Albee,1928-03-12,2016-09-16,male,Edward Albee,"	Who's_Afraid_of_Virginia_Woolf%3F	A_Delicate_Balance_(play)	The_Zoo_Story	The_Goat,_or_Who_is_Sylvia%3F	Edward_Albee's_At_Home_at_the_Zoo	Three_Tall_Women	The_Goat,_or_Who_Is_Sylvia%3F	Everything_in_the_Garden	Breakfast_at_Tiffany's_(musical)	Seascape_(play)	The_Play_About_the_Baby",http://dbpedia.org/resource/edward_albee,0
dnb_5899,http://d-nb.info/gnd/122864115,1948-01-01,,male,"Rutherfurd, Edward",,dbp_30,http://dbpedia.org/resource/Edward_Thomas_(poet),1878-03-03,1917-04-09,male,Edward Thomas (poet),,http://dbpedia.org/resource/edward_thomas_(poet),0
dnb_5899,http://d-nb.info/gnd/122864115,1948-01-01,,male,"Rutherfurd, Edward",,dbp_235,http://dbpedia.org/resource/Eduardo_Galeano,1940-09-03,2015-04-13,male,Eduardo Galeano,	Open_Veins_of_Latin_America	Upside_Down_(book)	Days_and_Nights_of_Love_and_War,http://dbpedia.org/resource/eduardo_galeano,0
dnb_5902,http://d-nb.info/gnd/119039370,1862-08-21,1911-04-25,male,"Salgari, Emilio",,dbp_8915,http://dbpedia.org/resource/Yaeko_Nogami,1885-05-06,1985-03-30,female,Yaeko Nogami,,http://dbpedia.org/resource/yaeko_nogami,0
dnb_5904,http://d-nb.info/gnd/128453567,1964-01-01,,notKnown,"Nylund, Eric S.",,dbp_21898,http://dbpedia.org/resource/Eric_Nylund,1964-11-12,,male,Eric Nylund,	Halo:_Ghosts_of_Onyx	Halo:_The_Fall_of_Reach	Halo:_First_Strike,http://dbpedia.org/resource/eric_nylund,1
dnb_5905,http://d-nb.info/gnd/118819887,1937-06-16,2010-01-17,male,"Segal, Erich",,dbp_3,http://dbpedia.org/resource/Adrienne_Rich,1929-05-16,2012-03-27,female,Adrienne Rich,"	On_Lies,_Secrets_and_Silence",http://dbpedia.org/resource/adrienne_rich,0
dnb_5906,http://d-nb.info/gnd/120454343,1967-01-01,,male,"Ḳeret, Etgar",,dbp_10433,http://dbpedia.org/resource/Yakov_Perelman,1882-12-04,1942-03-16,male,Yakov Perelman,,http://dbpedia.org/resource/yakov_perelman,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_35,http://dbpedia.org/resource/Frances_Burney,1752-06-13,1840-01-06,female,Frances Burney,	Cecilia_(Burney_novel)	The_Wanderer_(1814_novel)	Camilla_(Burney_novel)	Evelina,http://dbpedia.org/resource/frances_burney,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_36,http://dbpedia.org/resource/François_Villon,1431-4-1,1463-1-1,male,François Villon,,http://dbpedia.org/resource/françois_villon,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_101,http://dbpedia.org/resource/Saul_Bellow,1915-06-10,2005-04-05,male,Saul Bellow,	Henderson_the_Rain_King	Herzog_(novel)	A_Theft	Humboldt's_Gift	Ravelstein	The_Actual_(novel)	More_Die_of_Heartbreak	The_Adventures_of_Augie_March	Dangling_Man	Mr._Sammler's_Planet	The_Victim_(novel)	Seize_the_Day_(novel)	The_Bellarosa_Connection	The_Dean's_December,http://dbpedia.org/resource/saul_bellow,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_137,http://dbpedia.org/resource/Veronica_Franco,1546-1-1,1591-7-22,female,Veronica Franco,,http://dbpedia.org/resource/veronica_franco,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_346,http://dbpedia.org/resource/Paul_Quarrington,1953-07-22,2010-01-21,male,Paul Quarrington,	King_Leary	Whale_Music	The_Ravine	Civilization_(novel)	Galveston_(Quarrington_novel)	Home_Game_(novel)	Logan_in_Overtime	The_Life_of_Hope	The_Ravine_(novel),http://dbpedia.org/resource/paul_quarrington,0
dnb_5908,http://d-nb.info/gnd/115571108,1946-01-01,,notKnown,"Wilson, Francis Paul",,dbp_21902,http://dbpedia.org/resource/F._Paul_Wilson,1946-05-17,,male,F. Paul Wilson,	Nightworld_(novel)	Bloodline_(Wilson_novel)	Reborn_(novel)	The_Keep_(Wilson_novel)	The_Keep_(comics)	Gateways_(novel)	Infernal_(novel)	Conspiracies_(novel)	Crisscross_(novel)	Legacies_(novel)	The_Haunted_Air	Hosts_(novel)	All_the_Rage_(novel)	Fear_(anthology)	Harbingers_(novel),http://dbpedia.org/resource/f._paul_wilson,1
dnb_5909,http://d-nb.info/gnd/129728934,1959-09-23,,male,"Cottrell Boyce, Frank",,dbp_21903,http://dbpedia.org/resource/Frank_Cottrell-Boyce,1959-09-23,,male,Frank Cottrell-Boyce,,http://dbpedia.org/resource/frank_cottrell-boyce,1
dnb_5910,http://d-nb.info/gnd/124883265,1950-01-01,,notKnown,"Gautier, François",,dbp_35,http://dbpedia.org/resource/Frances_Burney,1752-06-13,1840-01-06,female,Frances Burney,	Cecilia_(Burney_novel)	The_Wanderer_(1814_novel)	Camilla_(Burney_novel)	Evelina,http://dbpedia.org/resource/frances_burney,0
dnb_5910,http://d-nb.info/gnd/124883265,1950-01-01,,notKnown,"Gautier, François",,dbp_36,http://dbpedia.org/resource/François_Villon,1431-4-1,1463-1-1,male,François Villon,,http://dbpedia.org/resource/françois_villon,0
dnb_5910,http://d-nb.info/gnd/124883265,1950-01-01,,notKnown,"Gautier, François",,dbp_131,http://dbpedia.org/resource/Théophile_Gautier,1811-08-30,1872-10-22,male,Théophile Gautier,	Avatar_(short_story)	One_of_Cleopatra's_Nights	One_of_Cleopatra's_Nights_and_Other_Fantastic_Romances	Captain_Fracasse_(novel)	La_Morte_Amoureuse	The_Mummy's_Foot,http://dbpedia.org/resource/théophile_gautier,0
dnb_5910,http://d-nb.info/gnd/124883265,1950-01-01,,notKnown,"Gautier, François",,dbp_137,http://dbpedia.org/resource/Veronica_Franco,1546-1-1,1591-7-22,female,Veronica Franco,,http://dbpedia.org/resource/veronica_franco,0
dnb_5911,http://d-nb.info/gnd/119339854,1939-05-17,,notKnown,"Paulsen, Gary",,dbp_318,http://dbpedia.org/resource/Mary_Anne_Burges,1763-12-06,1813-08-10,female,Mary Anne Burges,,http://dbpedia.org/resource/mary_anne_burges,0
dnb_5912,http://d-nb.info/gnd/119526972,1951-04-17,,notKnown,"Weigel, George",,dbp_247,http://dbpedia.org/resource/Georg_Brandes,1842-02-04,1927-02-19,male,Georg Brandes,,http://dbpedia.org/resource/georg_brandes,0
dnb_5912,http://d-nb.info/gnd/119526972,1951-04-17,,notKnown,"Weigel, George",,dbp_248,http://dbpedia.org/resource/George_Douglas_Brown,1869-01-26,1902-08-28,male,George Douglas Brown,	The_House_with_the_Green_Shutters,http://dbpedia.org/resource/george_douglas_brown,0
dnb_5912,http://d-nb.info/gnd/119526972,1951-04-17,,notKnown,"Weigel, George",,dbp_252,http://dbpedia.org/resource/George_Parker_Winship,1871-1-1,1952-1-1,male,George Parker Winship,,http://dbpedia.org/resource/george_parker_winship,0
dnb_5912,http://d-nb.info/gnd/119526972,1951-04-17,,notKnown,"Weigel, George",,dbp_253,http://dbpedia.org/resource/George_Wilson_(chemist),1818-2-21,1859-11-22,male,George Wilson (chemist),,http://dbpedia.org/resource/george_wilson_(chemist),0
dnb_5912,http://d-nb.info/gnd/119526972,1951-04-17,,notKnown,"Weigel, George",,dbp_281,http://dbpedia.org/resource/Johann_Georg_Jacobi,1740-09-02,1814-01-04,male,Johann Georg Jacobi,,http://dbpedia.org/resource/johann_georg_jacobi,0
dnb_5913,http://d-nb.info/gnd/115474196,1955-01-01,,notKnown,"Brooks, Geraldine",,dbp_21909,http://dbpedia.org/resource/Geraldine_Brooks_(writer),1955-09-14,,female,Geraldine Brooks (writer),	March_(novel)	People_of_the_Book_(novel)	Year_of_Wonders	The_Secret_Chord,http://dbpedia.org/resource/geraldine_brooks_(writer),1
dnb_5914,http://d-nb.info/gnd/118746308,1823-01-01,1864-01-01,male,"Dias, Antônio Gonçalves",,dbp_214,http://dbpedia.org/resource/Antonio_Tabucchi,1943-09-24,2012-03-25,male,Antonio Tabucchi,	The_Missing_Head_of_Damasceno_Monteiro	Indian_Nocturne	Little_Misunderstandings_of_No_Importance	It's_Getting_Later_All_the_Time	Pereira_Maintains	Requiem:_A_Hallucination,http://dbpedia.org/resource/antonio_tabucchi,0
dnb_5914,http://d-nb.info/gnd/118746308,1823-01-01,1864-01-01,male,"Dias, Antônio Gonçalves",,dbp_8622,http://dbpedia.org/resource/Thomas_Nashe,1567-11-1,1593-05-30,male,Thomas Nashe,"	Summer's_Last_Will_and_Testament	Dido,_Queen_of_Carthage_(play)",http://dbpedia.org/resource/thomas_nashe,0
dnb_5915,http://d-nb.info/gnd/137446810,1954-01-01,,male,"Maguire, Gregory",,dbp_60,http://dbpedia.org/resource/Gregory_Benford,1941-01-30,,male,Gregory Benford,	Galactic_Center_Saga	Beyond_the_Fall_of_Night	Great_Sky_River_(novel)	Timescape	Across_the_Sea_of_Suns	In_the_Ocean_of_Night	Alternate_Americas	Alternate_Wars	Eater_(novel)	Heart_of_the_Comet	Foundation's_Fear	Alternate_Empires	Alternate_Heroes,http://dbpedia.org/resource/gregory_benford,0
dnb_5916,http://d-nb.info/gnd/124101895,1962-01-01,,notKnown,"Sides, Hampton",,dbp_26,http://dbpedia.org/resource/Edmond_Hamilton,1904-10-21,1977-02-01,male,Edmond Hamilton,	Star_Wolf_(TV_series)	The_Haunted_Stars	The_Man_Who_Evolved,http://dbpedia.org/resource/edmond_hamilton,0
dnb_5918,http://d-nb.info/gnd/119247860,1911-11-01,2007-03-04,male,"Troyat, Henri",,dbp_84,http://dbpedia.org/resource/O._Henry,1862-09-11,1910-06-05,male,O. Henry,	The_Gift_of_the_Magi	The_Ransom_of_Red_Chief	The_Cop_and_the_Anthem	The_Third_Ingredient	Makes_the_Whole_World_Kin	A_Retrieved_Reformation	The_Duplicity_of_Hargraves	The_Cisco_Kid_(TV_series)	Conscience_in_Art	The_Four_Million	The_Last_Leaf	Roads_of_Destiny_(short_story_collection),http://dbpedia.org/resource/o._henry,0
dnb_5918,http://d-nb.info/gnd/119247860,1911-11-01,2007-03-04,male,"Troyat, Henri",,dbp_259,http://dbpedia.org/resource/Henri_Michaux,1899-05-24,1984-10-19,male,Henri Michaux,,http://dbpedia.org/resource/henri_michaux,0
dnb_5919,http://d-nb.info/gnd/141012048,1943-02-19,,male,"Hickam, Homer Hadley",,dbp_21918,http://dbpedia.org/resource/Homer_Hickam,1943-02-19,,male,Homer Hickam,	Back_to_the_Moon	October_Sky_(novel)	The_Coalwood_Way	Sky_of_Stone	Red_Helmet	The_Josh_Thurlow_series	Torpedo_Junction_(Hickam_novel)	We_Are_Not_Afraid	The_Far_Reaches,http://dbpedia.org/resource/homer_hickam,1
dnb_5919,http://d-nb.info/gnd/141012048,1943-02-19,,male,"Hickam, Homer Hadley",,dbp_22099,http://dbpedia.org/resource/Maxine_Hong_Kingston,1940-10-27,,female,Maxine Hong Kingston,	The_Woman_Warrior	Tripmaster_Monkey	China_Men	The_Fifth_Book_of_Peace,http://dbpedia.org/resource/maxine_hong_kingston,0
dnb_5920,http://d-nb.info/gnd/118914367,1946-01-01,,notKnown,"Barker, Howard",,dbp_252,http://dbpedia.org/resource/George_Parker_Winship,1871-1-1,1952-1-1,male,George Parker Winship,,http://dbpedia.org/resource/george_parker_winship,0
dnb_5920,http://d-nb.info/gnd/118914367,1946-01-01,,notKnown,"Barker, Howard",,dbp_265,http://dbpedia.org/resource/Howard_Browne,1908-04-15,1999-10-28,male,Howard Browne,	Duel_at_Sundown_(Maverick)	The_Return_of_Tharn,http://dbpedia.org/resource/howard_browne,0
dnb_5920,http://d-nb.info/gnd/118914367,1946-01-01,,notKnown,"Barker, Howard",,dbp_273,http://dbpedia.org/resource/James_Robert_Baker,1946-10-18,1997-11-05,male,James Robert Baker,	Tim_and_Pete	Boy_Wonder_(novel)	Adrenaline_(novel),http://dbpedia.org/resource/james_robert_baker,0
dnb_5921,http://d-nb.info/gnd/121508706,1925-01-01,,male,"Hassan, Ihab Habib",,dbp_8470,http://dbpedia.org/resource/Ihab_Hassan,1925-10-17,2015-09-10,male,Ihab Hassan,,http://dbpedia.org/resource/ihab_hassan,1
dnb_5922,http://d-nb.info/gnd/121466183,1968-01-01,,male,"Pfeijffer, Ilja Leonard",,dbp_299,http://dbpedia.org/resource/Jules_Renard,1864-02-22,1910-05-22,male,Jules Renard,	Poil_de_carotte,http://dbpedia.org/resource/jules_renard,0
dnb_5923,http://d-nb.info/gnd/118667068,1852-01-01,1912-01-01,notKnown,"Caragiale, Ion L.",,dbp_8471,http://dbpedia.org/resource/Ion_Luca_Caragiale,1852-02-13,1912-06-09,male,Ion Luca Caragiale,	Kir_Ianulea	O_scrisoare_pierdută,http://dbpedia.org/resource/ion_luca_caragiale,1
dnb_5924,http://d-nb.info/gnd/110329902,1938-01-01,,notKnown,"Johansen, Iris",,dbp_100,http://dbpedia.org/resource/Samuel_Johnson,1709-09-18,1784-12-13,male,Samuel Johnson,"	A_Dictionary_of_the_English_Language	The_History_of_Rasselas,_Prince_of_Abissinia",http://dbpedia.org/resource/samuel_johnson,0
dnb_5924,http://d-nb.info/gnd/110329902,1938-01-01,,notKnown,"Johansen, Iris",,dbp_240,http://dbpedia.org/resource/Frank_Johnson_Goodnow,1859-01-18,1939-11-15,male,Frank Johnson Goodnow,,http://dbpedia.org/resource/frank_johnson_goodnow,0
dnb_5924,http://d-nb.info/gnd/110329902,1938-01-01,,notKnown,"Johansen, Iris",,dbp_281,http://dbpedia.org/resource/Johann_Georg_Jacobi,1740-09-02,1814-01-04,male,Johann Georg Jacobi,,http://dbpedia.org/resource/johann_georg_jacobi,0
dnb_5924,http://d-nb.info/gnd/110329902,1938-01-01,,notKnown,"Johansen, Iris",,dbp_282,http://dbpedia.org/resource/Johannes_Mario_Simmel,1924-04-07,2009-01-01,male,Johannes Mario Simmel,,http://dbpedia.org/resource/johannes_mario_simmel,0
dnb_5924,http://d-nb.info/gnd/110329902,1938-01-01,,notKnown,"Johansen, Iris",,dbp_308,http://dbpedia.org/resource/Leon_Uris,1924-08-03,2003-06-21,male,Leon Uris,	Exodus_(Uris_novel)	Mila_18	QB_VII	The_Haj	A_God_in_Ruins	The_Angry_Hills	Armageddon:_A_Novel_of_Berlin,http://dbpedia.org/resource/leon_uris,0
dnb_5927,http://d-nb.info/gnd/124218199,1964-01-01,,notKnown,"Carey, Jacqueline",,dbp_21541,http://dbpedia.org/resource/Rita_Steblin,1951-04-22,,female,Rita Steblin,,http://dbpedia.org/resource/rita_steblin,0
dnb_5928,http://d-nb.info/gnd/1056080434,1948-01-01,,male,"Kunstler, James Howard",,dbp_265,http://dbpedia.org/resource/Howard_Browne,1908-04-15,1999-10-28,male,Howard Browne,	Duel_at_Sundown_(Maverick)	The_Return_of_Tharn,http://dbpedia.org/resource/howard_browne,0
dnb_5930,http://d-nb.info/gnd/122791754,1926-01-01,,notKnown,"Morris, Jan",,dbp_276,http://dbpedia.org/resource/Jan_Kott,1914-10-27,2001-12-22,male,Jan Kott,,http://dbpedia.org/resource/jan_kott,0
dnb_5933,http://d-nb.info/gnd/124309097,1950-01-01,,notKnown,"Deaver, Jeffery",,dbp_65,http://dbpedia.org/resource/Jeffrey_Moussaieff_Masson,1941-03-28,,male,Jeffrey Moussaieff Masson,	The_Assault_on_Truth	Against_Therapy,http://dbpedia.org/resource/jeffrey_moussaieff_masson,0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_30,http://dbpedia.org/resource/Edward_Thomas_(poet),1878-03-03,1917-04-09,male,Edward Thomas (poet),,http://dbpedia.org/resource/edward_thomas_(poet),0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_65,http://dbpedia.org/resource/Jeffrey_Moussaieff_Masson,1941-03-28,,male,Jeffrey Moussaieff Masson,	The_Assault_on_Truth	Against_Therapy,http://dbpedia.org/resource/jeffrey_moussaieff_masson,0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_127,http://dbpedia.org/resource/Thomas_Gray,1716-12-26,1771-07-30,male,Thomas Gray,,http://dbpedia.org/resource/thomas_gray,0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_128,http://dbpedia.org/resource/Thomas_Hardy,1840-06-02,1928-01-11,male,Thomas Hardy,	Far_from_the_Madding_Crowd	Jude_the_Obscure	Tess_of_the_d'Urbervilles	A_Mere_Interlude	Barbara_of_the_House_of_Grebe	The_Three_Strangers	Far_from_the_Madding_Crowd_(1998_film)	Under_the_Greenwood_Tree	A_Pair_of_Blue_Eyes	Desperate_Remedies	The_Return_of_the_Native	The_Woodlanders	Two_on_a_Tower	The_Mayor_of_Casterbridge	The_Fiddler_of_the_Reels,http://dbpedia.org/resource/thomas_hardy,0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_129,http://dbpedia.org/resource/Thomas_Mann,1875-06-06,1955-08-12,male,Thomas Mann,"	Death_in_Venice	Doctor_Faustus_(novel)	Buddenbrooks	The_Magic_Mountain	Joseph_and_His_Brothers	Lotte_in_Weimar:_The_Beloved_Returns	The_Black_Swan_(Mann_novel)	Tristan_(novella)	Confessions_of_Felix_Krull	Disorder_and_Early_Sorrow	Tonio_Kröger	Listen,_Germany!	The_Tables_of_the_Law	The_Holy_Sinner",http://dbpedia.org/resource/thomas_mann,0
dnb_5934,http://d-nb.info/gnd/124208452,1957-10-03,,notKnown,"Thomas, Jeffrey",,dbp_21942,http://dbpedia.org/resource/Jeffrey_Thomas_(writer),1957-10-03,,male,Jeffrey Thomas (writer),,http://dbpedia.org/resource/jeffrey_thomas_(writer),1
dnb_5937,http://d-nb.info/gnd/121221229,1941-02-01,,male,"Spinelli, Jerry",,dbp_49,http://dbpedia.org/resource/Jerzy_Grotowski,1933-08-11,1999-01-14,male,Jerzy Grotowski,,http://dbpedia.org/resource/jerzy_grotowski,0
dnb_5937,http://d-nb.info/gnd/121221229,1941-02-01,,male,"Spinelli, Jerry",,dbp_102,http://dbpedia.org/resource/John_Perry_Barlow,1947-10-03,,male,John Perry Barlow,,http://dbpedia.org/resource/john_perry_barlow,0
dnb_5937,http://d-nb.info/gnd/121221229,1941-02-01,,male,"Spinelli, Jerry",,dbp_125,http://dbpedia.org/resource/Terry_Pratchett,1948-04-28,2015-03-12,male,Terry Pratchett,	Discworld	Good_Omens	Nation_(novel)	Mort	The_Long_War_(novel)	A_Hat_Full_of_Sky	Carpe_Jugulum	Johnny_and_the_Bomb	Witches_Abroad	Small_Gods	The_Last_Continent	Theatre_of_Cruelty_(Discworld)	Death's_Domain	Lords_and_Ladies_(novel)	The_Truth_(novel)	Troll_Bridge	Dodger_(novel)	Strata_(novel)	Hogfather	Interesting_Times	Men_at_Arms	The_Fifth_Elephant	Thief_of_Time	I_Shall_Wear_Midnight	The_Art_of_Discworld	The_Discworld_Companion	The_Discworld_Mapp	Wintersmith	The_Long_Earth	Raising_Steam	The_Long_Mars	The_Shepherd's_Crown	Pyramids_(novel)	A_Blink_of_the_Screen	Monstrous_Regiment_(novel)	Moving_Pictures_(novel)	Night_Watch_(Discworld)	Equal_Rites	Guards!_Guards!	The_Last_Hero	Johnny_and_the_Dead	Only_You_Can_Save_Mankind	The_Amazing_Maurice_and_his_Educated_Rodents	The_Dark_Side_of_the_Sun	The_Wee_Free_Men	Feet_of_Clay_(novel)	The_Colour_of_Magic	The_Light_Fantastic	Wyrd_Sisters	A_Tourist_Guide_to_Lancre	Making_Money	The_Long_Utopia	Jingo_(novel)	Soul_Music_(novel)	Death_and_What_Comes_Next	The_Carpet_People	Thud!	Eric_(novel)	Snuff_(Pratchett_novel)	The_Unadulterated_Cat	The_Sea_and_Little_Fishes	Where's_My_Cow%3F	Raising_Taxes	Reaper_Man	Sourcery	Going_Postal	Maskerade	A_Collegiate_Casting-Out_of_Devilish_Devices	Unseen_Academicals	Wit_and_Wisdom_of_Discworld	The_Long_Cosmos,http://dbpedia.org/resource/terry_pratchett,0
dnb_5939,http://d-nb.info/gnd/120887657,1960-03-29,,male,"Nesbø, Jo",,dbp_22607,http://dbpedia.org/resource/Erica_Wagner,1967-9-24,,female,Erica Wagner,,http://dbpedia.org/resource/erica_wagner,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_50,http://dbpedia.org/resource/Johanna_Schopenhauer,1766-07-09,1838-04-17,female,Johanna Schopenhauer,,http://dbpedia.org/resource/johanna_schopenhauer,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_280,http://dbpedia.org/resource/Johann_Georg_Fischer,1816-10-25,1897-5-4,male,Johann Georg Fischer,,http://dbpedia.org/resource/johann_georg_fischer,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_281,http://dbpedia.org/resource/Johann_Georg_Jacobi,1740-09-02,1814-01-04,male,Johann Georg Jacobi,,http://dbpedia.org/resource/johann_georg_jacobi,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_282,http://dbpedia.org/resource/Johannes_Mario_Simmel,1924-04-07,2009-01-01,male,Johannes Mario Simmel,,http://dbpedia.org/resource/johannes_mario_simmel,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_3758,http://dbpedia.org/resource/Ernst_Eckstein,1845-2-6,1900-11-18,male,Ernst Eckstein,,http://dbpedia.org/resource/ernst_eckstein,0
dnb_5940,http://d-nb.info/gnd/124832814,1952-01-01,,female,"Lindsey, Johanna",,dbp_13502,http://dbpedia.org/resource/Giovanni_Berchet,1783-12-23,1851-12-23,male,Giovanni Berchet,,http://dbpedia.org/resource/giovanni_berchet,0
dnb_5942,http://d-nb.info/gnd/121992918,1941-01-01,,male,"Lahr, John",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,0
dnb_5942,http://d-nb.info/gnd/121992918,1941-01-01,,male,"Lahr, John",,dbp_52,http://dbpedia.org/resource/John_Bunyan,1628-11-28,1688-08-31,male,John Bunyan,	The_Pilgrim's_Progress	The_Holy_War	Grace_Abounding_to_the_Chief_of_Sinners,http://dbpedia.org/resource/john_bunyan,0
dnb_5942,http://d-nb.info/gnd/121992918,1941-01-01,,male,"Lahr, John",,dbp_53,http://dbpedia.org/resource/John_Galsworthy,1867-08-14,1933-01-31,male,John Galsworthy,	Escape_(play)	The_Forsyte_Saga	The_Forsyte_Saga_(2002_miniseries)	In_Chancery,http://dbpedia.org/resource/john_galsworthy,0
dnb_5942,http://d-nb.info/gnd/121992918,1941-01-01,,male,"Lahr, John",,dbp_102,http://dbpedia.org/resource/John_Perry_Barlow,1947-10-03,,male,John Perry Barlow,,http://dbpedia.org/resource/john_perry_barlow,0
dnb_5942,http://d-nb.info/gnd/121992918,1941-01-01,,male,"Lahr, John",,dbp_105,http://dbpedia.org/resource/M._John_Harrison,1945-07-26,,male,M. John Harrison,	Viriconium_(1988_collection)	Viriconium_(2000_collection)	The_Centauri_Device	Light_(novel)	Signs_of_Life_(novel)	Nova_Swing,http://dbpedia.org/resource/m._john_harrison,0
