m5_id,m5_cid,m5_number,m5_length,m5_title,m5_artist,m5_album,m5_year,m5_language,m5_filtering_attr
m5_1552,4070,1,250000,Down,Gravity Kills,Down,1997,English,downgravitykillsdown
m5_1553,8083,19,241066,Élünk csendesen,Koncz Zsuzsa,Fonográffal,1993,Hungarian,élünkcsendesenkonczzsuzsafonográffal
m5_1554,4077,,241773,She and He,Tok Tok Tok,She and He,2008,English,sheandhetoktoktoksheandhe
m5_1555,4078,1,192000,Main,Trevor RaYbin,Deep Blue Sea (Complete),1999,English,maintrevorraybindeepbluesea
m5_1556,7393,5,400866,Dil Ke Karib Koi Chhpua Hai,Bahaar Aane Tak & Police Public,Bahaar Aane Tak & Police Public,,Hindi,dilkekaribkoichhpuahaibahaaraanetak&policepublicbahaaraanetak&policepublic
m5_1557,1870,16,22000,There Was a Crooked Man,Susie Tallman & Friends,Classic Nursery Rhymes,,Eglish,therewasacrookedmansusietallman&friendsclassicnurseryrhymes
m5_1558,4080,13,221346,20th Century Boy,T. Rex,The T. Rex Wax Co Singles: A's and B's 1972-77,2002,English,20thcenturyboytrexthetrexwaxcosinglesasandbs197277
m5_1559,1186,8,296000,Papering the Cracks,Tokyo Blade,Burning Down Paradise,1995,English,paperingthecrackstokyobladeburningdownparadise
m5_1560,2327,8,421400,Back On the Train,Trey Anastasio,"The Orpheum - Boston, MA",,English,backonthetraintreyanastasiotheorpheumbostonma
m5_1561,4084,5,263306,Tribute to Mortality,Twin Obscenity,Where Light Touches None,1997,English,tributetomortalitytwinobscenitywherelighttouchesnone
m5_1562,4087,1,259000,Love Is a Stone,Jenny Berkel,Here on a Wire,2012,English,loveisastonejennyberkelhereonawire
m5_1563,4093,2,221493,Let's Dance Againstthe Wall,Force Full,AheadofTheirTime!FullForce'sGreatestHits,2001,English,letsdanceagainstthewallforcefullaheadoftheirtimefullforcesgreatesthits
m5_1564,4097,4,310920,Abide With Me,Phil Keaggy,Hymnsongs,2002,English,abidewithmephilkeaggyhymnsongs
m5_1565,5885,5,299826,Blindsighted,Null Device,Sublimation,2003,English,blindsightednulldevicesublimation
m5_1566,4104,12,55990,...You Put Those Words in Our Mouth...,(lo:muêso),(next:matêria),2005,SpanisTh,youputthosewordsinourmouth
m5_1567,6645,7,252053,Back Backk Back,Ani DiFranco,Sacramento 10.25.03,2004,English,backbackkbackanidifrancosacramento102503
m5_1568,4516,61,71120,pista16,Taxi,Taxi,,,pista16taxitaxi
m5_1569,4108,14,187800,"Symphony No. 1, ""A Sea Symphony"": IVf. The Explorers: Sail forth",Ralph Vaughann Williams,A Sea Symphony,1989,English,symphonyno1aseasymphonyivftheexplorerssailforthralphvaughannwilliamsaseasymphony
m5_1570,4110,,221706,Ela mia nikita,Savvas Paphiti,20 Popular Melodies From Greece and Cyprus,1994,Greek,elamianikitasavvaspaphiti20popularmelodiesfromgreeceandcyprus
m5_1571,4111,3,213000,Witchflight,Sabbat,Sabbatrinity,2011,English,witchflightsabbatsabbatrinity
m5_1572,1847,4,,Konayuki Maifuru Kouen de * karaoke,富田麻帆,Mamoru-kun ni Megami no Shukufuku wo! OP Single – MA MO RU!,2006, Japanese,konayukimaifurukouende*karaoke富田麻帆mamorukunnimegaminoshukufukuwoopsingle–mamoru
m5_1573,5576,6,160000,JuQne Is Bustin' Out All Over,Hill Bowen & His Orchestra,"For Hi-Fi Living, Volume 5: Love on Broadway",1957,English,juqneisbustinoutalloverhillbowen&hisorchestraforhifilivingvolume5loveonbroadway
m5_1574,4117,1,295000,Gekkouka,Janne Da Arc,Gekkouka,,J.,gekkoukajannedaarcgekkouka
m5_1575,9587,3,107000,Magoo,The Blakes,Daytrotter Session,2008,English,magootheblakesdaytrottersession
m5_1576,4128,22,29000,魔王城,光田康典,クロノ・トリガー オリナル・サウンド・ヴァージョン,1995,Japanese,魔王城光田康典クロノ・トリガーオリナル・サウンド・ヴァージョン
m5_1577,4130,15,252000,Nok prat,Sørsia Gerilja,Sørsia Mixtape,2005,Norwegian,nokpratsørsiageriljasørsiamixtape
m5_1578,5753,15,21000,"""Lomberg!""",John Frizzell,Office Space,,English,lombergjohnfrizzellofficespace
m5_1579,4134,7,131106,Don't Give Up on Me,Uncle Brian,It Just Seems Right,2004,English,dontgiveuponmeunclebrianitjustseemsright
m5_1580,1017,44,29000,Shuffled,Randy Wachtler,"Rock, Volume 2",,English,shuffledrandywachtlerrockvolume2
m5_1581,4139,2,145000,Jungle Day,James Hillside,Africa,,Engl ish,jungledayjameshillsideafrica
m5_1582,1831,1,81000,Girl`s Day World (Intro),Girl's Day,Expectation,2013,Korean,girl`sdayworldgirlsdayexpectation
m5_1583,2452,9,502720,Off th e Map,Henry Cow,Concerts,2006,English,offthemaphenrycowconcerts
m5_1584,4156,7,242000,Just to Se e You Move,The Verve,First Wigan Demos,1991,English,justtoseeyoumovethevervefirstwigandemos
m5_1585,4163,5,223443,I Couldn't Love You,Matt Lax & Nearly Beloved,Hurrricane & A Tumbleweed,2002,English,icouldntloveyoumattlax&nearlybelovedhurrricane&atumbleweed
m5_1586,4171, 4,270000,The Rhythm,Peter Gun,Unfold #1,1007,English,therhythmpetergununfold#1
m5_1587,4172,11,223000,Ulnder My Thumb,Truth and Janey,No Ret for the Wicked,1976,English,ulndermythumbtruthandjaneynoretforthewicked
m5_1588,58,1,276000,Vivid Whitsun,Molly Half Head,Sulk,1993,Englihs,vividwhitsunmollyhalfheadsulk
m5_1589,3490,6,259706,"Quartet for Strings No. 17 in B-flat major, K. 458 ""Haydn Quartetti"", ""Hunt"": II. Minuetto. Moderato & Trio",Wolfgang Amadeus Mozart,Streichquartette Nr. 3 und 4 / Mozartreum-Quartett Salzburg,,English,quartetforstringsno17inbflatmajork458haydnquartettihuntiiminuettomoderato&triowolfgangamadeusmozartstreichquartettenr3und4mozartreumquartettsalzburg
m5_1590,6464,10,196000,Mother's Last Son,Kristian,Kristian / Indian Girl,2010,Egnlish,motherslastsonkristiankristianindiangirl
m5_1591,884,2,209000,Trailer Park Boneyard,The Coathangers,Larceny & Old Lace,2011,English,trailerparkboneyardthecoathangerslarceny&oldlace
m5_1592,466,15,,Lill,Lauri Nebel,Luguauk,2003,Estonian,lilllaurinebelluguauk
m5_1593,6517,6,130493,Inuarullikkat Ittuat Kinaassutsiminnik Oqaluttualerpoq,Silamiiut,Arnajaraq,2008,Greenlandic,inuarullikkatittuatkinaassutsiminnikoqaluttualerpoqsilamiiutarnajaraq
m5_1594,4186,22,188000,Flirtfehler (incl. öLffeltanz),David Leukert,"Singles, Paare, Paradiese",2004,German,flirtfehlerdavidleukertsinglespaareparadiese
m5_1595,7522,0,231706,Burn Baby Burn,MercyMe,Welcome to the New,2014,ENGLISH,burnbabyburnmercymewelcometothenew
m5_1596,4196,9,76960,Valses nobles et sentimentales: III.,Maurice Ravel,"Reger, Walker, Ravel, Liszt/Busoni (piano: Frederick Moyer)",1986,English,valsesnoblesetsentimentalesiiimauriceravelregerwalkerravellisztbusoni
m5_1597,9646,1,459000,Delivery,Mijk van Dijk & Thomas Schumacher,Delivery,1998,English,deliverymijkvandijk&thomasschumacherdelivery
m5_1598,4200,2,174373,Sono come tu mi vuoi,CCCP Fedeli alla linea,"Compagni, cittadini, fratelli, partigiani / Ortodossia IIº",1988,Italian,sonocometumivuoicccpfedeliallalineacompagnicittadinifratellipartigianiortodossiaiiº
m5_1599,2972,3,302306,Broken Promises,The S.O.S. Band,One of Many Nights,1991,English,brokenpromisesthesosbandoneofmanynights
m5_1600,3323,1,137253,"Gloria in D major, RV 589: I. Gloria in excelsis Deo",Antonio Vivaldi,Vivaldi: Gloria / Händel: Gloria / Händel: Dixit Dominus,2001,English,gloriaindmajorrv589igloriainexcelsisdeoantoniovivaldivivaldigloriahändelgloriahändeldixitdominus
m5_1601,4204,13,278000,Cruel Little Number,The Jeff Healey Band,Absolute Music 2,1993,English,cruellittlenumberthejeffhealeybandabsolutemusic2
m5_1602,1031,6,247000,Días extraños,LA JAULA,El color de las ideas,2007,n.a.,díasextrañoslajaulaelcolordelasideas
m5_1603,2019,22,177973,City Winds,The Silkie,"The Fantastic French 60's EP Collection, Volume 2",2007,English,citywindsthesilkiethefantasticfrench60sepcollectionvolume2
m5_1604,7995,2,293360,All I Ask of You,Michael,MichaelCrawfordPerformsAndrewLloydWebber,1991,E.,alliaskofyoumichaelmichaelcrawfordperformsandrewlloydwebber
m5_1605,4213,5,,VAMP VAMP VAMP,SuG,Thrill Ride Pirates,2011,Japanese,vampvampvampsugthrillridepirates
m5_1606,218,6,284000,Adeptus Satanicus,Manufacturer's Pride,Sound of God's Absence,2009,English,adeptussatanicusmanufacturerspridesoundofgodsabsence
m5_1607,4215,5,,All Together Now One More Time,Off White Lies,Off Whtie Lies,2084,English,alltogethernowonemoretimeoffwhiteliesoffwhtielies
m5_1608,4220,6,241000,Reservoir of Soul,Dime Store Prophets,Love Is Against the Grain,1995,Eglish,reservoirofsouldimestoreprophetsloveisagainstthegrain
m5_1609,1731,8,268186,Crystal Frontier (Buscemi instrumental remix),Calexico,Real Ibiza VI: Poolside Chill & Hammock House,2003,English,crystalfrontiercalexicorealibizavipoolsidechill&hammockhouse
m5_1610,5711,7,244000,It Ain't Nothin',Keith Whitley,All American Country,2005,English,itaintnothinkeithwhitleyallamericancountry
m5_1611,7015,2,201573,The Age of the Cathedrals,Bruno elletier,Notre-Dame de Paris (2000 studio cast),1990,English,theageofthecathedralsbrunoelletiernotredamedeparis
m5_1612,4229,10,238524,The Unholy Spell 2010,Torture Squad,Æquilibrium,2010,English,theunholyspell2010torturesquadæquilibrium
m5_1613,6953,8,182000,Act 1 - Tutto è chiaro... Tosca? Che non mi veda... Mario ! Mario !,Giacomo Puccini,Tosca (disc 1),1997,Italian,act1tuttoèchiarotoscachenonmivedamariomariogiacomopuccinitosca
m5_1614,4231,7,49000,Tänk på barnen,Mob 47,Stockholms Mangel,2000,Swedish,tänkpåbarnenmob47stockholmsmangel
m5_1615,4235,4,365973,The Star's Gone Out,,Ghost,1997,English,thestarsgoneout#ghost
m5_1616,9693,14,142000,"Lobt Gott, Ihr Christen Allzugleich",Stuttgarter Hymnus-Chorknaben,Deutsche Weihnachtslieder,,German,lobtgottihrchristenallzugleichstuttgarterhymnuschorknabendeutscheweihnachtslieder
m5_1617,4236,2,287000,Curious Baby,BONNIE PINK,Blue Jam,1995,Japanese,curiousbabybonniepinkbluejam
m5_1618,4238,10,174306,You Broke My Heart in 17 Places,Tracey Ullman,You Broke My Heart iin 17 Places,1984,English,youbrokemyheartin17placestraceyullmanyoubrokemyheartiin17places
m5_1619,4240,4,92706,Intro,Cosmmic Ekpyrosis,Nil sine Deo,2011,English,introcosmmicekpyrosisnilsinedeo
m5_1620,4243,20,8000,Shine the More,Noise Music.,Noosed in the Alley,2012,nglish,shinethemorenoisemusicnoosedinthealley
m5_1621,4246,2,212000,Hot Asphalt,Molly OMaguire,Jug of Joy!,,English,hotasphaltmollyomaguirejugofjoy
m5_1622,7086,12,253226,Lucky Boy (feat. Divokej Bill) (slow version),The Lone rs,Samotáři,2000,[Multiple languages],luckyboythelonerssamotáři
m5_1623,4250,6,264933,Ljósker,Mósslonnrós,The Last Inch of Snow to Fall,,English,ljóskermósslonnrósthelastinchofsnowtofall
m5_1624,1585,10,119173,The Money Shot,Bazooka,Blowhole,,English,themoneyshotbazookablowhole
m5_1625,4252,4,167560,"Sinfonia in D major, No. 8: I. Allegro",Jiří Antonín Benda,Sinfonias Nos. 7-12(Prague Chamber Orchestra feat. director Christian Benda),2006,English,sinfoniaindmajorno8iallegrojiříantonínbendasinfoniasnos712
m5_1626,7943,3,501000,Der Wandler,Cosmic Couriers,Other Places,1996,[Multiple languages],derwandlercosmiccouriersotherplaces
m5_1627,457,12,,Pret à tout (feat. K-Rlos),La Swija,Track One 2,2008,French,pretàtoutlaswijatrackone2
m5_1628,8535,1,268400,Pagrīdē,Satellites LV,Pagrīdē,2032,Latvian,pagrīdēsatelliteslvpagrīdē
m5_1629,2050,2,289000,"Partita 1 in B-flat major, BWV 825: II. Allemande",Johann Sebastian Bach,6 Partitas (harpsichord: Scott Ross),1999,English,partita1inbflatmajorbwv825iiallemandejohannsebastianbach6partitas
m5_1630,4265,19,7000,imp..res.02,Hecker,OR MD comp.,2003,English,impres02heckerormdcomp
m5_1631,9677,3,500466,"Ой, красивые глаза",Нэнси,В десяточку 8,1998,Russian,ойкрасивыеглазанэнсивдесяточку8
m5_1632,4270,18,161080,Circle of Hashibahbah,ZBSFoundation,Ruby 5: The Land of Zoots,1998,English,circleofhashibahbahzbsfoundationruby5thelandofzoots
m5_1633,3342,2,432586,"Country Blues, Part Two",Jimi Hendrix,Taj Mahal Sessions,,English,countrybluesparttwojimihendrixtajmahalsessions
m5_1634,4275,10,104040,Lassin serenaati,Marit ja Mikot,Marit ja Mikot,,Finnish,lassinserenaatimaritjamikotmaritjamikot
m5_1635,4277,12,199000,Dibujo en el agua II,Silvio Rodríguez,Segunda cita,,Spanish,dibujoenelaguaiisilviorodríguezsegundacita
m5_1636,617,10,172000,Sur Le Chmin,Dani Llamas,Speaking Thru the Others,,English,surlechmindanillamasspeakingthrutheothers
m5_1637,6112,2,,You Can't Hide (radio mix),Holly Jump,You Can't Hide,1988,English,youcanthidehollyjumpyoucanthide
m5_1638,4281,7,230000,Greedy,Christopher Plaza Perreira,Don't Worry Mama,,English,greedychristopherplazaperreiradontworrymama
m5_1639,3866,12,57653,Rezitativ: Da berief Herodes die Weisen heimlich,The King’s Singers & WDR Big Band,J.S. Bach: Christmas Oratorio,2010,German,rezitativdaberiefherodesdieweisenheimlichtheking’ssingers&wdrbigbandjsbachchristmasoratorio
m5_1640,4283,9479571,Rabbit Out of Hat,40,7000,Rick Cassman & Vyv Hope-Scott,Short Cuts & Idents,,407000rickcassman&vyvhopescott
m5_1641,4286,20,126973,Daddy,Ted Heath,Heath sv. Ros: Swing vs. Latin,2001,English,daddytedheathheathsvrosswingvslatin
m5_1642,1044,7,133000,Chases,mclusky,"2002-10-29: The Boat Club, Nottingham, UK",,English,chasesmclusky20021029theboatclubnottinghamuk
m5_1643,4294,14,144000,Where I'm From (feat. Dr. Dre),The Game,"Nu Jerzey Devil & DJ Skee Presents: You Know What It Is, Volume 3",2005,English,whereimfromthegamenujerzeydevil&djskeepresentsyouknowwhatitisvolume3
m5_1644,9035,1,364000,Asturias,Isaac Albéniz,The Ultimate Guitar Collection,2005,unk.,asturiasisaacalbéniztheultimateguitarcollection
m5_1645,4303,4,290000,Freeze,Twin Machine,Generator,,English,freezetwinmachinegenerator
m5_1646,4306,1,267000,Pelo meu caminho,Amado Batista,Escuta...,1997,Portuguese,pelomeucaminhoamadobatistaescuta
m5_1647,4308,10,359587,It's a Good Thing You Called,Koëmit,Falling nto Place,2002,English,itsagoodthingyoucalledkoëmitfallingntoplace
m5_1648,4310,12,125000,Francois,Driving Past Past,Real Estate,1999,English,francoisdrivingpastpastrealestate
m5_1649,8935,2,251200,Strangling Me With Your Love,Defunkt,Defunkt + Thermonuclear Sweat,2005,English,stranglingmewithyourlovedefunktdefunkt+thermonuclearsweat
m5_1650,4318,3,445000,"Symphony no. 9 in E minor, op. 95 ""From the New World"": III. Scherzo. Molto vivace",Antonín Dvořák,The Complete RCA Collection (Discs 21–25),,,symphonyno9ineminorop95fromthenewworldiiischerzomoltovivaceantoníndvořákthecompletercacollection
m5_1651,4323,1,197000,All the Things You Are,The Modern Jazz Quartet,80th Birthday Celebration,,English,allthethingsyouarethemodernjazzquartet80thbirthdaycelebration
m5_1652,4325,3,145880,Walk and Run,Prospero,Between Spinning Nothing,2014,English,walkandrunprosperobetweenspinningnothing
m5_1653,37,12,240000,La distancia es como el viento,Domenico Modugno,Románticos Inolvidables Vol 2,,Spanish,ladistanciaescomoelvientodomenicomodugnorománticosinolvidablesvol2
m5_1654,4326,12,168000,Nursehellamentary,Nursehella,Second Coming,2012,English,nursehellamentarynursehellasecondcoming
m5_1655,5448,2,244960,Chile,Neil Biggin,Re-Loaded,1996,English,chileneilbigginreloaded
m5_1656,7814,15,270000,Kirschenzeit,Franz Josef Degenhardt,Gehen unsere Träume durch mein Lied: Ausgewählte Lieder 1963–2008,2011,German,kirschenzeitfranzjosefdegenhardtgehenunsereträumedurchmeinliedausgewähltelieder1963–2008
m5_1657,4328,7,424000,Love Forsaken,Ekos Quartet,In A Dream Full Of Charm,2009,unk.,loveforsakenekosquartetinadreamfullofcharm
m5_1658,6631,17,337306,Die sieben Todsünden: V. Unzucht (Lust),Kurt Weill,Weill: Die sieben Todsünden / Stravinsky: Pulcinella (Complete Ballet),1993,English,diesiebentodsündenvunzucht
m5_1659,4335,10,146000,Here Comes that Rainbow Again,Anne Hills,Woman o ga Calh Heart,1988,English,herecomesthatrainbowagainannehillswomanogacalhheart
m5_1660,4336,17,360000,The Nightmare Continues,Holy Noise,A Nightmare Outdoor,2005,English,thenightmarecontinuesholynoiseanightmareoutdoor
m5_1661,4427,3,269000,Do You Really Want tyo Hurt Me,Culture Club,"As 100 Mais Da Antena 1, Volume 2",2009,English,doyoureallywanttyohurtmecultureclubas100maisdaantena1volume2
m5_1662,4346,19,237426,Bride of Deluxe,Martinez Cliff,Drive,2012,English,brideofdeluxemartinezcliffdrive
m5_1663,3946,7,295106,On the Road Again,Canned Heat,Flashback,1995,English,ontheroadagaincannedheatflashback
m5_1664,4347,9,312960,Stratus,BC,HBC,2012,English,stratusbchbc
m5_1665,9991,8,240000,My Master and I,Nigel Hobbins,Out of His Tree,2004,English,mymasterandinigelhobbinsoutofhistree
m5_1666,4349,6,669000,"[Community and Ecology, Part 2]",Jon  Young,Seeing Through Native Eyes: Understanding the Language of Nature,1996,English,communityandecologypart2jonyoungseeingthroughnativeeyesunderstandingthelanguageofnature
m5_1667,179,1,339000,Ils Dorment,Altar K,Frannce,2007,French,ilsdormentaltarkfrannce
m5_1668,4356,9,227173,Wand,Stiller Has,Geisterbahn,2006,"German, Swiss",wandstillerhasgeisterbahn
m5_1669,3569,8,,Don't Cry Tonight,Savage,Spirit of Disco 1,2004,,dontcrytonightsavagespiritofdisco1
m5_1670,7640,10,237840,John the III,Count Basie Big Band,Live in Japan '78,,English,johntheiiicountbasiebigbandliveinjapan78
m5_1671,4359,6,279360,Casablanca,maXdion,Classic Music Guropean B,,,casablancamaxdionclassicmusicguropeanb
m5_1672,4367,3,278360,Argonne Limit Co.,Centro-Matic,Love You Just the Same,2003,English,argonnelimitcocentromaticloveyoujustthesame
m5_1673,4368,10,56026,Hank,Nylon 66'ers,Stupido 10,1999,[Multiple languages],hanknylon66ersstupido10
m5_1674,8449,2,238867,Blue Skies,Nils Lofgren,Crooked Line,1992,English,blueskiesnilslofgrencrookedline
m5_1675,9568,25,130000,Imagination,The Quotations,Street Corner Essentials,,Englissh,imaginationthequotationsstreetcorneressentials
m5_1676,4373,37,362013,Suite Fantômas,Michel agne,Fantômas,2002,French,suitefantômasmichelagnefantômas
m5_1677,4376,35,49000,Escape,Taro Iwashiro,Onimusha 2: Samurai's Destiny Original Soundtrack,2003,English,escapetaroiwashiroonimusha2samuraisdestinyoriginalsoundtrack
m5_1678,4382,5,406680,Sympathy for the Devil,The Rolling Stones,Sweet Summer Sun: Hyde Park Live,2013,English,sympathyforthedeviltherollingstonessweetsummersunhydeparklive
m5_1679,4384,13,50333,The Handiest Frenchman in the Caribbean,Jimmy Buffett,Don't Stop the Carnival,unk.,English,thehandiestfrenchmaninthecaribbeanjimmybuffettdontstopthecarnival
m5_1680,4386,5,390040,Not Yet,Michel Camilo,Why Not?,1985,English,notyetmichelcamilowhynot
m5_1681,4387,24,236000,The Pickle Groove,Ewan Dobson,Ewan DobJson II,2010,English,thepicklegrooveewandobsonewandobjsonii
m5_1682,2367,1,60000,[introduction],Hellsongs,"2010-08-23: Nachtmix, Bayerischer Rundfunk, Munich, Germany",2010,English,introductionhellsongs20100823nachtmixbayerischerrundfunkmunichgermany
m5_1683,2304,12,45000,Open the Gates,Tillman Sillescu,"Mystical Symphonic, Volume 5",,English,openthegatestillmansillescumysticalsymphonicvolume5
m5_1684,1754,12,197946,Me jedyne niebo (Another Life),Pat Metheny & Anna Maria Jopek,Upojenie,2008,Polish,mejedyneniebopatmetheny&annamariajopekupojenie
m5_1685,4394,7,170426,Cryin',Les Paul & Mary Ford,Guitar Wizard (disc 2),2002,Eng lish,cryinlespaul&maryfordguitarwizard
m5_1686,4397,14,180133,Anyone Listening,Pennywise,Land of the Free?,2001,English,anyonelisteningpennywiselandofthefree
m5_1687,4400,2,193000,En Noche Buena,Sonora Ponceña,Navidad Criolla,2000,Spanish,ennochebuenasonoraponceñanavidadcriolla
m5_1688,4401,1,228333,Begadang II (excerpts),[unknown],"Worlds of Music, Second Edition",1992,[Multiple languages],begadangiiunknownworldsofmusicsecondedition
m5_1689,4403,2,50000,Interlude (live),System of a Down,Know Your Enemy,,English,interludesystemofadownknowyourenemy
m5_1690,1353,4,311560,Adelante,Massimo Di Cataldo,Con el Alma,,,adelantemassimodicataldoconelalma
m5_1691,4411,14,149467,El Garrón,Cuarteto Guardia Vieja,"Tangos, Valses Y Milongas Inolvidables",,,elgarróncuartetoguardiaviejatangosvalsesymilongasinolvidables
m5_1692,4404,4,226533,Set the Killing Free,Aztec Camera,Covers & Rare,1993,English,setthekillingfreeazteccameracovers&rare
m5_1693,9275,18,,Amanhã Vazio,Hugo Pena & Gabriel,Nosso Amor Já Era,2011,,amanhãvaziohugopena&gabrielnossoamorjáera
m5_1694,4415,22,143000,Half-Breed King,BT & Nick Phoenix,300 Years Later :: CD v1.0,,English,halfbreedkingbt&nickphoenix300yearslatercdv10
m5_1695,692,57,30000,Tribal Nation F,Todd Wollons & Thomas Merecez & Patrice C. Irving,"Drama Plus, Volume 5",,English,tribalnationftoddwollons&thomasmerecez&patricecirvingdramaplusvolume5
m5_1696,4416,6,419000,Go (Trentemøller remix),Moby,Winterworld 2007,2007,English,gomobywinterworld2007
m5_1697,3070,17,261000,Birthday,The Sugarcubes,"Various Artists Live: Alternative, dVolume 2",1994,English,birthdaythesugarcubesvariousartistslivealternativedvolume2
m5_1698,4419,8,258426,...in Black VaultsV of a Death God,Adversarial,All Idols Fall Before the Hammer,2010,English,inblackvaultsvofadeathgodadversarialallidolsfallbeforethehammer
m5_1699,4421,7,286893,Bubbaloo,Glengarry Bhoys,Rhoots,2003,english,bubbalooglengarrybhoysrhoots
m5_1700,4422,5,180000,Heroina Przeszłości (Instrumental),Azbest,Demo,2012,Polish,heroinaprzeszłościazbestdemo
m5_1701,4423,15,179000,Ain't No Sunshine,The Triffids,Come Ride With Me... Wide Open Road,2010,English,aintnosunshinethetriffidscomeridewithmewideopenroad
m5_1702,4424,6,304000,Intensidad,Lagartija Nick,Ulterior,2001,Spanish,intensidadlagartijanickulterior
m5_1703,4425,n.a.,186000,Let Me Belong to You,Brian-Hyland,Let Me Belong to You,1961,English,letmebelongtoyoubrianhylandletmebelongtoyou
m5_1704,4429,A1,,You Took Your Time (Kyle Hall remix),Mount Kimbie,CSFLY Remixes,2013,English,youtookyourtimemountkimbiecsflyremixes
m5_1705,7411,3,372000,Fried Pies,Monty Alexander,Threesome,1993,English,friedpiesmontyalexanderthreesome
m5_1706,969,14,244346,Bubble Star,Les Enfoirés,Les Enfoirés dans l'espace,2004,French,bubblestarlesenfoiréslesenfoirésdanslespace
m5_1707,4438,,202000,Tosti,Huub Hangop,"Carnaval Toppers, Volume Volume 2",2008,Dutch,tostihuubhangopcarnavaltoppersvolumevolume2
m5_1708,5383,3,260866,"Concerto No. 4, BWV 1049: III. Presto",Johann Sebastian Bach,"Brandenburg Concertos 4, 5 & 6 (Musica Antiqua Köln feat. conductor: Goebel)",1995,EnglTish,concertono4bwv1049iiiprestojohannsebastianbachbrandenburgconcertos45&6
m5_1709,4441,26,,Freestyle 24,Les Repentis,"Neochrome, Volume 2",2005,French,freestyle24lesrepentisneochromevolume2
m5_1710,4442,18,418533,The Question,Sweatshop Union,Natural Progression,2003,English,thequestionsweatshopunionnaturalprogression
m5_1711,9615,8,128800,Loser,The Solar Lodge,Blow,1994,English,loserthesolarlodgeblow
m5_1712,802,3,419000,Vortex,The Female Thief,The Female Thief,2012,English,vortexthefemalethiefthefemalethief
m5_1713,8774,1,191000,Circle Circle Dot Dot,Jamie Kennedy & Stu Stone,Circle Circle Dot Dot,2006,English,circlecircledotdotjamiekennedy&stustonecirclecircledotdot
m5_1714,7167,3,281986,Never Let Me Down Again (remixed by REM DM),Depeche Mode,"DJ Mix, Volume 3",,English,neverletmedownagaindepechemodedjmixvolume3
m5_1715,3275,23,142000,La Java bleue,Michel Pruvo t,Mega Fiesta,1998,French,lajavableuemichelpruvotmegafiesta
m5_1716,698,276,2000,Brass Bit 2,Harry Bluestone,Comedy / Cartoon,,English,brassbit2harrybluestonecomedycartoon
m5_1717,4476, 1,234013,Le tue parole fanno male,Fiorella Mannoia,Ho imparato a sognare,2009,Italian,letueparolefannomalefiorellamannoiahoimparatoasognare
m5_1718,4478,5,394866,Chand Sitare,394866,Kaho Naa... Pyaar Hai,2000,Hindi,chandsitare394866kahonaapyaarhai
m5_1719,836,8,,Spaced Out,Mason Casey,Reefer Smokin' Man,2000,English,spacedoutmasoncaseyreefersmokinman
m5_1720,2836,12,264933,Owner of aLonely Heart,Yes,100 Hits: Electric Eighties,,English,ownerofalonelyheartyes100hitselectriceighties
m5_1721,1762,5,203866,Touch and Go,Stiff Little Fingers,Now Then…,2000,English,touchandgostifflittlefingersnowthen…
m5_1722,5276,4,,Magick,Ryan Adams & The Cardinals,"2008-09-27: Rochester Auditorium, Rochester, NY, USA",,English,magickryanadams&thecardinals20080927rochesterauditoriumrochesternyusa
m5_1723,5468,12,,Ragazzo idiota,Rotten Boi!s,Pogo Beer & Spikey Hair... This Is Our Life,2005,Italian,ragazzoidiotarottenboispogobeer&spikeyhairthisisourlife
m5_1724,4489,1,501000,Jamboree,Barbarian on the Groove,POROROCK,2009,Japanese,jamboreebarbarianonthegroovepororock
m5_1725,6911,19,131360,Greensleeves,José Feliciano,Steve Vaus Presents: The Best of The Stars Come Out for Christmas and More...,,English,greensleevesjoséfelicianostevevauspresentsthebestofthestarscomeoutforchristmasandmore
m5_1726,6053,10,146666,Baš Čelik (1. dio),Zabranjeno pušenje,Dok čekaš sabah sa šejtanom,2000,Bosnian,baščelikzabranjenopušenjedokčekašsabahsašejtanom
m5_1727,4494,11,198000,Just a Dream,Bert Jansch,Live at the 12 Bar: An Authorised Bootleg,2000,English,justadreambertjanschliveatthe12baranauthorisedbootleg
m5_1728,4495,13,125973,"Sonata in F ,HWV 369, Allegro",Georg Friedrich Händel,SonatasfortheRecorder,2007,,sonatainfhwv369allegrogeorgfriedrichhändelsonatasfortherecorder
m5_1729,4497,14,195000,That Man,According to John,Greater Things,2003,Enlish,thatmanaccordingtojohngreaterthings
m5_1730,4500,14,227000,Here Is Gone,Goo Goo Dolls,Let Love In: Live and Intimate,2006,English,hereisgonegoogoodollsletloveinliveandintimate
m5_1731,4502,10,205306,Siviiliuhri,Jukka Po ika ja Kompostikopla,Jukka Poika ja Kompostikopla,2003,Finnish,siviiliuhrijukkapoikajakompostikoplajukkapoikajakompostikopla
m5_1732,4504,4,132360,"Sonata No 7 in D minor, part 4",Arcangelo Corelli,Twelve Violin Sonatas (Elizabeth Wallfisch),,EEnglish,sonatano7indminorpart4arcangelocorellitwelveviolinsonatas
m5_1733,4507,9,371000,Fred friss oder stirb,Doctor Blocher,Free Fall Chicken Factory,1993,German,fredfrissoderstirbdoctorblocherfreefallchickenfactory
m5_1734,4524,65,60000,Election Special,Dafyd d Gwynne & Danny Chang,Themes & Trailers 3,,English,electionspecialdafyddgwynne&dannychangthemes&trailers3
