m3_id,m3_cid,m3_number,m3_length,m3_title,m3_artist,m3_album,m3_year,m3_language,m3_filtering_attr
m3_1540,4073,4,4.919,First Girl I Loved - The Best of 1966-1970,Incredible String String Band,,'01,English,firstgirlilovedthebestof19661970incrediblestringstringband#
m3_1541,4075,,10.8,Stick your head in a bass drum - Live @ Revolver,Pablo Discobar,,'04,English,stickyourheadinabassdrumlive@revolverpablodiscobar#
m3_1542,9701,2,5.967,Ponta De Areia - Ultimo Trem,Milton Nascimennto,,,Portuguese,pontadeareiaultimotremmiltonnascimennto#
m3_1543,2053,52,1.39,Hydrophobic Web - Your Lies in Check,Cripple Bastards,,'04,English,hydrophobicwebyourliesincheckcripplebastards#
m3_1544,5045,6,2.067,I Love the King - Live 2009: Not Ashamed,Beth Croft,,'09,English,ilovethekinglive2009notashamedbethcroft#
m3_1545,4089,M4,7.35,"Symphonie No. 8 F-Dur, Op. 93: IV. Allegro vivvace - 9 Symphonien","Beethoven; Bernstein, WMiener Philharmoniker",,'80,German,symphonieno8fdurop93ivallegrovivvace9symphonienbeethovenbernsteinwmienerphilharmoniker#
m3_1546,5463,6,0.967,グラビティ - 洞窟物語,開発室Pixel,,'04,Jaapnese,グラビティ洞窟物語開発室pixel#
m3_1547,1974,11,3.796,Greyhound Bus Station - Mississippi Hill Country Blues,R.L. Burnside,,'00,English,greyhoundbusstationmississippihillcountrybluesrlburnside#
m3_1548,9993,10,4.024,Sapphire Blue - Timing Is Everything,Steel Threads,,'12,English,sapphirebluetimingiseverythingsteelthreads#
m3_1549,4095,10,5.555,Don't Keep Me Knocing - Walk on Water,Katrina and theW aves,,'97,English,dontkeepmeknocingwalkonwaterkatrinaandthewaves#
m3_1550,4096,5,4.9,"Piano Concerto no. 5 in G major, op. 55: I. Allegro con brio - Piano Concertos nos. 1-5",Sergey Prokofiev,,'14,English,pianoconcertono5ingmajorop55iallegroconbriopianoconcertosnos15sergeyprokofiev#
m3_1551,4098,14,4.52,"Disco Lady - Sounds of the Seventies: 1976, Take Two",Johnnie Taylor,,'91,English,discoladysoundsoftheseventies1976taketwojohnnietaylor#
m3_1552,4100,8,2.283,Unser täglich Brot - Projects on Earth,Copyright by Heaven,,'06,[Multiple languages],unsertäglichbrotprojectsonearthcopyrightbyheaven#
m3_1553,4101,5,2.908,Love-Makin' Mama - BLUESRferenceMasters: Experience Blues,Blind Willie McTell,,'02,English,lovemakinmamabluesrferencemastersexperiencebluesblindwilliemctell#
m3_1554,4102,6,3.583,Omega - Riotgod,Riotgod,,'09,English,omegariotgodriotgod#
m3_1555,7828,8,1.067,"Cantata ""Was mir behagt"" / ""Hunt"", BWV 208: Recitativo: Wie? schönste Göttin? wie? - Cantatas BWV 51 & 208 (Hungarian Radio Chorus & Failoni Chamber Orchestra, Budapest feat. conductor: Mátyás Antál)",Johann Sebastian Bach,,'92,[Multiple languages],cantatawasmirbehagthuntbwv208recitativowieschönstegöttinwiecantatasbwv51&208johannsebastianbach#
m3_1556,4106,170,0.133,Marching News - Rhythm and News,Jean Yves Rigo,,,English,marchingnewsrhythmandnewsjeanyvesrigo#
m3_1557,1923,11,4.233,"Angel of Harlem - 1993-07-27: Gentofte Stadion, Copenhagen, Denmark",U2,,,English,angelofharlem19930727gentoftestadioncopenhagendenmarku2#
m3_1558,9320,4,2.588,Wohin mit Feuerstuhl? - Ritter Rost Hörspiel 8: Feuerstuhl,Jörg Hilbert & Felix Jansa,,'09,German,wohinmitfeuerstuhlritterrosthörspiel8feuerstuhljörghilbert&felixjansa#
m3_1559,4114,3,5.919,Whispers and Recalls Near the Temple - Angel's Fly Souvenir,Alio Die & Francesco Paladino,,'04,English,whispersandrecallsnearthetempleangelsflysouveniraliodie&francescopaladino#
m3_1560,4115,95,0.5,Chilling Guitars: Like a Dream (30 second version) - Unplug & Play,Thomas H. Stumpf,,,English,chillingguitarslikeadreamunplug&playthomashstumpf#
m3_1561,4116,3,2.944,Kamionar - Na planini je žive,Tomaž Domicelj,,'02,Slovenian,kamionarnaplaniniježivetomaždomicelj#
m3_1562,4122,12,1.25,"Var. 11. Allegretto, Op. 120 - Ludwig van Beethoven Diabelli Variations",Mikulás Skuta,,'13,Slovak,var11allegrettoop120ludwigvanbeethovendiabellivariationsmikulásskuta#
m3_1563,8109,3,1.523,"Scene1:He,he!IhrNicker(Alberich)DasRheingold(feat.conductor:WilhelmFurtwängler)",Richard Wagner,,,English,scene1heheihrnickerrichardwagner#
m3_1564,1017,44,0.483,"Shuffled - Rock, Volume 2",Randy Wachtler,,,English,shuffledrockvolume2randywachtler#
m3_1565,4129,8,9.483,Le Minestrone qui dope - Signé Furax : La Lumière qui éteint,Pierre Dac & Francis Blanche,,,French,leminestronequidopesignéfuraxlalumièrequiéteintpierredac&francisblanche#
m3_1566,4773,18,2.05,"Soli & Chorus: Since by man - Handel: Messiah (Dublin Version, 1742)",Georg Friedrich Händel,,'06,English,soli&chorussincebymanhandelmessiahgeorgfriedrichhändel#
m3_1567,4131,15,4.142,Where Is the Conscience of the World - Adventures in Music 3: Pop/Rock Sampler,J.CC. Mark,,'90,English,whereistheconscienceoftheworldadventuresinmusic3poprocksamplerjccmark#
m3_1568,4133,3,1.917,The Art of Brain Eating - Neon Green Tokyo Tentacles,Drill Bra,,,English,theartofbraineatingneongreentokyotentaclesdrillbra#
m3_1569,4136,124,0.067,Vox Clang (alternate) - Techno Elements II,Daniel C. Holter,,,English,voxclangtechnoelementsiidanielcholter#
m3_1570,4143,11,3.41,"Demise of Sanity - Kerrang! The Devil's Music, Volume 4",Black Label Society,,'02,English,demiseofsanitykerrangthedevilsmusicvolume4blacklabelsociety#
m3_1571,3068,29,1.242,"Block 4, Chapter 5, Activity 24b: The Steel Tape Recorder - TA212 The Technology of Music: Block 4",Open University,,'07,English,block4chapter5activity24bthesteeltaperecorderta212thetechnologyofmusicblock4openuniversity#
m3_1572,4148,4,5.017,Terrible Herbst - Ex Oriente Lux 1987 - 2012,Herbst in Peking,,'12,German,terribleherbstexorientelux19872012herbstinpeking#
m3_1573,9354,11,4.204,"Use It Up, Wear It Out - 100 Hits of the 80's",Odyssey,,,E.,useitupwearitout100hitsofthe80sodyssey#
m3_1574,4155,4,3.567,Presagios de amor - Only Love Can Sustain,Luis Alberto Spinetta,,'79,English,presagiosdeamoronlylovecansustainluisalbertospinetta#
m3_1575,6819,12,5.00 6,Oktober - Rooi Kar,Pieter Smith,,,Dutch,oktoberrooikarpietersmith#
m3_1576,4923,1,4.917,Billie Jean - NOW That's What I Call 30 Years,Michael Jackson,,'13,English,billiejeannowthatswhaticall30yearsmichaeljackson#
m3_1577,4166,35,0.5,"Mirage (full mix) - Hard Rock Guitar, Volume 3",Palo Chodelka & Lubo Lichý,,,English,miragehardrockguitarvolume3palochodelka&lubolichý#
m3_1578,2432,1,7.067,The Anthem Medley (club mix) - Hopelessly Devoted to You,Sonia,,'94,English,theanthemmedleyhopelesslydevotedtoyousonia#
m3_1579,4174,3,4.233,The Prophecy - The Last Warning,Altar,,'93,English,theprophecythelastwarningaltar#
m3_1580,5435,10,5.143,Ponto em Retorno - Groove Junkies 1995-2005,Cool Hipnoise,,,Portuguese,pontoemretornogroovejunkies19952005coolhipnoise#
m3_1581,4177,16,2.883,Like Nobody Do - The Ruling Class,Louis Philippe,,'99,English,likenobodydotherulingclasslouisphilippe#
m3_1582,8964,17,5.741,Realta na Maidne - Nocturne Voices,[unknown],,,,realtanamaidnenocturnevoicesunknown#
m3_1583,2957,B2,,Raga Ooty (Slight Return) - Raga Ooty / The Nilgiri Plateau,Oren Ambarchi,,'12,English,ragaootyragaootythenilgiriplateauorenambarchi#
m3_1584,4179,21,3.536,Half-Caste Woman - The Noel CowaPrd Album,Noël Coward,,'91,English,halfcastewomanthenoelcowaprdalbumnoëlcoward#
m3_1585,4181,136,0.483,Cactus Flower - Promos & Commercials,Kevin Jones,,,English,cactusflowerpromos&commercialskevinjones#
m3_1586,4182,3,,Everlasting Sun - Sundayrunners,Sundayrunners,,,,everlastingsunsundayrunnerssundayrunners#
m3_1587,768,1,5.403,ma cherie ～愛しい君へ～ - ma chérie ～愛しい君へ～,MALICE MIZER,,'96,Japanese,macherie～愛しい君へ～machérie～愛しい君へ～malicemizer#
m3_1588,4193,7,4.115,Faded - The Valley of Baca,Suzanne de Bussac,,,English,fadedthevalleyofbacasuzannedebussac#
m3_1589,5138,23,3.583,"Forever - 538 Dance Smash 2011, Volume 4",,,'11,English,forever538dancesmash2011volume4##
m3_1590,4198,1,3.1,Das ganz grosse lueck (im Zug nach Osnabrueck),Cliff & Rexonah,Das ganz grosse Glueck (im Zug nach Osnabrueck),,German,dasganzgrosselueck
m3_1591,5140,2,4.349,Come on Children - Small Faces,Small Faces,,'96,English,comeonchildrensmallfacessmallfaces#
m3_1592,2453,8,3.249,Day of the Dead - Thrones,Alaya,,'14,English,dayofthedeadthronesalaya#
m3_1593,2591,7,2.733,vulnerable - ex sententia - a journey through thorough thoughts,destophobia,,'06,English,vulnerableexsententiaajourneythroughthoroughthoughtsdestophobia#
m3_1594,4203,7,4.467,Borra - D'colore,Kinito Méndez,,'00,,borradcolorekinitoméndez#
m3_1595,4205,3,3.967,Brothers of the 4x4 - Brothers of the 4X4,Hank3,,'13,Englis,brothersofthe4x4brothersofthe4x4hank3#
m3_1596,4208,12,3.5,The Walk - Staring at the Sea: The Singles,Cure,,'01,English,thewalkstaringattheseathesinglescure#
m3_1597,9108,3,4.825,Κρακ η λογική - Επιτέλους γελάει,Ποίμης Πέτρου,,'04,Greek,κρακηλογικήεπιτέλουςγελάειποίμηςπέτρου#
m3_1598,4216,A1,4.255,Clipped - Cherry,Curve,,'91,English,clippedcherrycurve#
m3_1599,4217,5,,"Jag är din pojkvän, yeah! - Black Debbaths beste",Black Debbath,,'09,Norwegian,jagärdinpojkvänyeahblackdebbathsbesteblackdebbath#
m3_1600,2627,1,2.604,Rakkautta huhtikuussa (April love) - Kuolemattomat levytykset,Hannu Hovi,,'07,Finnish,rakkauttahuhtikuussakuolemattomatlevytyksethannuhovi#
m3_1601,4222,1,4.53,Dragging Me Down - Precious,Inspiral Carpets,,'92,English,draggingmedownpreciousinspiralcarpets#
m3_1602,4224,3,2.804,Satin Doll - It's All in the Swing (feat. the Swing Shift Band),Ray Pennington & Buddy Emmons,,'94,English,satindollitsallintheswingraypennington&buddyemmons#
m3_1603,4226,16,2.634,"God Rest Ye Merry, Gentlemen - Holiday Festival of Music (2002)",Rochester Male Chorus,,,English,godrestyemerrygentlemenholidayfestivalofmusicrochestermalechorus#
m3_1604,1938,9,1.433,Le Le Klub des 8... - Le Klub des 7,Klub des 7,,'06,French,leleklubdes8leklubdes7klubdes7#
m3_1605,4230,10,2.731,Rölli laulutunnilla - Hirmuinen Rölli seikkailee,Rölli,,'02,Finnish,röllilaulutunnillahirmuinenrölliseikkaileerölli#
m3_1606,4282,10,4 .333,El Rey - L'As de diamant,Marti,,'10,French,elreylasdediamantmarti#
m3_1607,3959,B2,,Moon Toon - Sexual Intercourse,2 Doo,,'95,English,moontoonsexualintercourse2doo#
m3_1608,1682,7,4.583,Der Weg ist lang - Gegengift,Manfred Maurenbrecher,,'02,eGrman,derwegistlanggegengiftmanfredmaurenbrecher#
m3_1609,4239,3,3.814,Allez hop ! - Les 100 plus belles chansons,Daniel Balavoine,,'08,French,allezhoples100plusbelleschansonsdanielbalavoine#
m3_1610,2246,23,9.733,Paper Lanterns - Egocentric Plastic Men,Green Day,,'94,English,paperlanternsegocentricplasticmengreenday#
m3_1611,4241,1,3.0,D.С.П.Г.,Дай дарогу!,D.С.П.Г.,'08,Russian,dспгдайдарогуdспг
m3_1612,4242,3,2.15,Christmas - Canaan Country Christmas,Lewis Family,,'81,English,christmascanaancountrychristmaslewisfamily#
m3_1613,4244,2,8.317,Chapter 7: The Dream Master - The Mastery of Love,Don Miguel Ruiz,,'02,unknown,chapter7thedreammasterthemasteryoflovedonmiguelruiz#
m3_1614,4248,14,6.667,Cold Shot (live) - S.R.V.,Stevie Ray Vaughan and Double Trouble,,'00,English,coldshotsrvstevierayvaughananddoubletrouble#
m3_1615,9323,4,3.75,Something - Pray,Lasgo,,'03,Eng lish,somethingpraylasgo#
m3_1616,4253,1,,Falling Love,Jan Kessler,Falling Love,'00,English,fallinglovejankesslerfallinglove
m3_1617,8097,32,0.017,[silence] - Sex and Drugs and Jesus Christ,Christian Detah,,'95,English,silencesexanddrugsandjesuschristchristiandetah#
m3_1618,4258,6,3.917,"La Réalité - JFX Bits, Volume 1: Digital Antithesis",Phasm,,'07,English,laréalitéjfxbitsvolume1digitalantithesisphasm#
m3_1619,4259,9,3.052,Voracidad - Mil siluetas,La Uniøn,,'93,Spanish,voracidadmilsiluetaslauniøn#
m3_1620,152,9,4.066,Don't Dream It's Over - The Best of Sixpence None the Richer,Sixpence None the Richer,,'04,English,dontdreamitsoverthebestofsixpencenonetherichersixpencenonethericher#
m3_1621,4261,10,2.55,Let It Rain - Gold Country,Chuck Ragan,,'09,English,letitraingoldcountrychuckragan#
m3_1622,4263,4,,Children of God - Aesthetic Perfection,Aesthetic Perfection,,,English,childrenofgodaestheticperfectionaestheticperfection#
m3_1623,8010,6,5.733,Sleeping Wewelsburg - Palace of Toxicology,Bashed Nursling,,'11,English,sleepingwewelsburgpalaceoftoxicologybashednursling#
m3_1624,3270,8,2.483,"Mein Herze schwimmt im Blut 8 - Bach Masterpieces, Volume 5",Johann Sebastian Bach,,'93,German,meinherzeschwimmtimblut8bachmasterpiecesvolume5johannsebastianbach#
m3_1625,6296,1,2.4,If I Had Me a Woman - Rockabilly Uprising: The Best of Mac Curtis,Mac Curtis,,'97,English,ifihadmeawomanrockabillyuprisingthebestofmaccurtismaccurtis#
m3_1626,4272,2,3.153,Les Albatros - L'Essentiel des albums studio 1960-1974,Léo Ferré,,'11,FrenAch,lesalbatroslessentieldesalbumsstudio19601974léoferré#
m3_1627,4273,12,1.096,Lamento per la morte di Pasolini (b) - Correvano coi carri,Giovanna Marini,,,Italian,lamentoperlamortedipasolinicorrevanocoicarrigiovannamarini#
m3_1628,4274,H2,,Solidarity - Essentials,Rancid,,'12,English,solidarityessentialsrancid#
m3_1629,9758,14,1.976,Vieille chanson irlandaise - Traité de mécanique populaire,ZNR,,'79,French,vieillechansonirlandaisetraitédemécaniquepopulaireznr#
m3_1630,7001,73,0.783,[untitled] - On Basilisk Station,David Weber,,'09,English,untitledonbasiliskstationdavidweber#
m3_1631,6365,8,3.48,M.C.'s? - Lyrical Landscapes,Free Style Lee,,'99,English,mcslyricallandscapesfreestylelee#
m3_1632,4284,13,3.51,Warm Sjampanje - My Bezirkste Treffers,Zirk,,'04,Afrikaans,warmsjampanjemybezirkstetrefferszirk#
m3_1633,4285,15,4.0,Onyx - Golden Sax Melodies: Isn't It Saxy?,Fausto Papetti,,'88,English,onyxgoldensaxmelodiesisntitsaxyfaustopapetti#
m3_1634,4287,41,0.636,The Zoo Gang: Incidental Cue - The Music of ITC,Ken Thorne,,'09,English,thezoogangincidentalcuethemusicofitckenthorne#
m3_1635,2190,26,3.527,Les petits soldats de Guillaume - Chanson interlopes,Émile Soubieran,,,French,lespetitssoldatsdeguillaumechansoninterlopesémilesoubieran#
m3_1636,3066,10,3.303,Tänkte mig en cirkus - 10 visor,Hanne Juul Trio,,'07,Swedish,tänktemigencirkus10visorhannejuultrio#
m3_1637,4291,6,1.883,We All Make the Flowers Grow - Love and Other Crimes,Lee Hazlewwood,,,English,weallmaketheflowersgrowloveandothercrimesleehazlewwood#
m3_1638,4296,1,1.15,Flick the Bean - The Ugly Truth,Aaron Zigman,,'09,English,flickthebeantheuglytruthaaronzigman#
m3_1639,4299,B5,4.039,One for the Road - Sleeper Catcher,Little River Band,,'78,English,onefortheroadsleepercatcherlittleriverband#
m3_1640,419,14,3.797,"Sugar Sugar - Rolling Stone: Rare Trax, Volume 5: Summer in the City",Laurel Aitken,,'98,English,sugarsugarrollingstoneraretraxvolume5summerinthecitylaurelaitken#
m3_1641,1670,6,4.217,Cut Adrift - Homesick,Hamish,,'02,English,cutadrifthomesickhamish#
m3_1642,3135,3,4.508,Elevator Man - Boi-Ngo,Oingo Boingo,,'87,English,elevatormanboingooingoboingo#
m3_1643,4309,3,4.7,Love Is a Cross - The Second Mile,Russ Lee,,,English,loveisacrossthesecondmilerusslee#
m3_1644,4311,2,3.9,Ease It Halen - Delaware,Drpo Nineteens,,'09,English,easeithalendelawaredrponineteens#
m3_1645,5262,11,2.186,Couac and Roll - Couac!,Grand Orchestre du Splendid,,,French,couacandrollcouacgrandorchestredusplendid#
m3_1646,5450,6,5.685,"The Embers ofEden - Breakfast in New Orleans, Dinner in Timbuktu",Bruce Cockburn,,'99,English,theembersofedenbreakfastinneworleansdinnerintimbuktubrucecockburn#
m3_1647,4317,2,,Ave Maria (Chiptune Mix) - Merry Pixmas,8 Bit Weapon,,,English,avemariamerrypixmas8bitweapon#
m3_1648,4319,9,7.591,"The Last Time I Left - Sonic Seducer: Cold Hands Seduction, Volume 34",Soul Whirling Someewhere,,'04,English,thelasttimeileftsonicseducercoldhandsseductionvolume34soulwhirlingsomeewhere#
m3_1649,5966,12,2.83,Ugly - MCIS Demos I,Smashing Pumpkins,,,English,uglymcisdemosismashingpumpkins#
m3_1650,6367,2,5.285,Blues for J - Walk on the Wild Side: Best of Verve Years,Jimmy Smith,,'95,English,bluesforjwalkonthewildsidebestofverveyearsjimmysmith#
m3_1651,4329,8,3.7,Tha-Swamp-Thang---Playmobeel,Shredhead,,'94,English,thaswampthangplaymobeelshredhead#
m3_1652,6667,6,4.6,Sunshine - Nikki Beach Music Witness the Unexpected,Noochie vs. Bridget,,'08,English,sunshinenikkibeachmusicwitnesstheunexpectednoochievsbridget#
m3_1653,4330,A3,2.982,Huckleberry Finn - Shu-bi-dua 6,Shu•bi•dua,,'79,Danish,huckleberryfinnshubidua6shu•bi•dua#
m3_1654,4334,2,4.183,Give My Love to You - With a Child's Heart,Forté,,'97,English,givemylovetoyouwithachildsheartforté#
m3_1655,1471,12,1.8,"Hey, I'm Gone - Supercharger",Supercharger,,'91,English,heyimgonesuperchargersupercharger#
m3_1656,4339,13,3.183,Überall auf der Welt - Die Deutsche Single Hitparade 1972,Freddy Breck,,'99,German,überallaufderweltdiedeutschesinglehitparade1972freddybreck#
m3_1657,1085,10,4.033,No bombardeen Buenos Aires - Oro: Grandes éxitos,Chrly García,,'03,Spanish,nobombardeenbuenosairesorograndeséxitoschrlygarcía#
m3_1658,4350,2,1.817,"Wasn't Bgorn to Follow - 1992-06-11: St. Louis, MO, USA",Coffee Creek,,,English,wasntbgorntofollow19920611stlouismousacoffeecreek#
m3_1659,6885,21,2.858,"Comeback, The - ERG NRT 124",Shout Out Louds,,,English,comebacktheergnrt124shoutoutlouds#
m3_1660,6123,3,7.187,Fidel---Jackie's-Bag,Jackie McLean,,'03,En glish,fideljackiesbagjackiemclean#
m3_1661,9501,2,2.6,Breakfast Machine - Pee-wee's Big Adventure,Danny Elfman,,'85,English,breakfastmachinepeeweesbigadventuredannyelfman#
m3_1662,4355,1,2.97,Shakey Breaky Car,Ben Colder,Shakey Breaky Car,,,shakeybreakycarbencoldershakeybreakycar
m3_1663,6317,6,4 .717,Qaqaq Mayu - The Power of the Spirits,Americanta,,,Hausa,qaqaqmayuthepowerofthespiritsamericanta#
m3_1664,4360,6,4.017,4e Quatuor in b - 6 Menuet modéré - Paris Quartets,Musica ad Rhenum,,,,4equatuorinb6menuetmodéréparisquartetsmusicaadrhenum#
m3_1665,4361,12,3.433,Smoke Gets in Your Eyes - I'll Take Romance,Beegie Adair,,'02,Engllish,smokegetsinyoureyesilltakeromancebeegieadair#
m3_1666,4362,10,unknown,God Is Love - Even Greater,Planetshakers,,'10,English,godisloveevengreaterplanetshakers#
m3_1667,2663,15,3.817,Always On My Mind - Golden Instrumental Hits,Mr. Acker Bilk & Orchestra,,'90,English,alwaysonmymindgoldeninstrumentalhitsmrackerbilk&orchestra#
m3_1668,4369,3,10.75,Blood: Sasoon Zi Tavit - Interzone,Gregg Benidan,,,English,bloodsasoonzitavitinterzonegreggbenidan#
m3_1669,4370,2,1.4,カカー・セレクト - 湾岸ミッドナイト サウンドトラック,古代祐三,,'02,[Multiple languages],カカー・セレクト湾岸ミッドナイトサウンドトラック古代祐三#
m3_1670,4374,4,1.85,Dawn Light (full mix) - Classical Movement,Michel Brion,,,English,dawnlightclassicalmovementmichelbrion#
m3_1671,6812,8,2.947,How Great is Our God - Life,Eddie James,,,English,howgreatisourgodlifeeddiejames#
m3_1672,4377,23,3.317,"Old Skool Rocka Jam - Freakshow, Volume 1: Tales of the Travelling Tunes",Pop Shuvit,,'07,,oldskoolrockajamfreakshowvolume1talesofthetravellingtunespopshuvit#
m3_1673,4378,7,3.909,Amor ingrato - A Tod Maquina,Los Rieleros del Norte,,'91,Spanish,amoringratoatodmaquinalosrielerosdelnorte#
m3_1674,4379,10,0.533,1st Story Theme (dulcimers & accordion no percussion) - Lets Tell a Story...,Robert Luczak,,,English,1ststorythemeletstellastoryrobertluczak#
m3_1675,6834,1,0.518,Title and Credits - The End of Overeating: Taking Control of the Insatiable American Appetite,David A. Kessleer,,'09,English,titleandcreditstheendofovereatingtakingcontroloftheinsatiableamericanappetitedavidakessleer#
m3_1676,7678,5,4.083,"Ring My Bell - The 70s Box (The Best of Disco, Glam, & Soul)",Anita Ward,,,English,ringmybellthe70sboxanitaward#
m3_1677,4662,3,5.85,Boulevard St. Germain - The Best of Lounge 3,Bloomfield,,'11,English,boulevardstgermainthebestoflounge3bloomfield#
m3_1678,4396,11,3.4,Kathleen - Songwriter,Andy White,,'09,English,kathleensongwriterandywhite#
m3_1679,8485,12,0.908,Flex Witeh You - Gluey Porch Treatments,Melvins,,'00,English,flexwitehyouglueyporchtreatmentsmelvins#
m3_1680,4404,4,3.776,Set the Killing Free - Covers & Rare,Aztec Camera,,'93,English,setthekillingfreecovers&rareazteccamera#
m3_1681,4405,61,0.1,Light Breeze (sting) - Essential Daytime,,,,English,lightbreezeessentialdaytime##
m3_1682,8165,4,2.6,Prisoner of Dub - Sub Signals - Volume 1,Sub Oslo,,'06,English,prisonerofdubsubsignalsvolume1suboslo#
m3_1683,4407,3,4.783,Jivin' (in a Jump Swing Band) - Kamikaze Mustang Pilot,Kamikaze Mustang,,,English,jivinkamikazemustangpilotkamikazemustang#
m3_1684,4409,10,2.577,"Wild Thing - Classic 60's Hits, Volume 1",Troggs,,'96,English,wildthingclassic60shitsvolume1troggs#
m3_1685,6796,4,4.141,This Is My Favorite Cage - Blood From Stars,Joe Henry,,,English,thisismyfavoritecagebloodfromstarsjoehenry#
m3_1686,4418,3,5.123,This Is My Night (Marley Marl remix) - Life Is a Dance: The Remix Project,Chaka Khan,,'89,English,thisismynightlifeisadancetheremixprojectchakakhan#
m3_1687,4779,5,3.983,I'll Be Therre - Greatest Hits,Jackson-5,,'71,English,illbetherregreatesthitsjackson5#
m3_1688,6619,16,4.642,Call Me Mr Tibbs (main title) - In the Heat of the Night / Call Me Mr Tibbs,Quincy Jones,,,English,callmemrtibbsintheheatofthenightcallmemrtibbsquincyjones#
m3_1689,4430,11,2.99,Part 26 - Driven to Distraction: Recognizing and Coping With Attention Deficit Disorder From Childhood Through Adulthood [ABRIDGED],"Edward M. Hallowell, M.D. & John J. Ratey, M.D.",,'03,English,part26driventodistractionrecognizingandcopingwithattentiondeficitdisorderfromchildhoodthroughadulthoodabridgededwardmhallowellmd&johnjrateymd#
m3_1690,4433,2,5.77,The Awakening - Winter Solstice Ceremony,Dik Darnell,,'92,English,theawakeningwintersolsticeceremonydikdarnell#
m3_1691,4434,9,5.658,Waiting for a Girl Like You - Classic Hits Live,Foreigner,,'93,English,waitingforagirllikeyouclassichitsliveforeigner#
m3_1692,4436,8,4.5,Lost in Your Love - No Escape,At Vance,,'02,English,lostinyourlovenoescapeatvance#
m3_1693,4437,2,2.424,La Mia Famiglia Bella - Dedication,Michele McLaughlin,,,English,lamiafamigliabelladedicationmichelemclaughlin#
m3_1694,4445,25,1.75,Zebra Stripes (narration) - Animal Tails,Charles Woods & E. Macdonald,,,English,zebrastripesanimaltailscharleswoods&emacdonald#
m3_1695,2827,6,5.333,Angels Come - Debut,rChaos,,'06,[Multiple languages],angelscomedebutrchaos#
m3_1696,4446,9,5.334,Brave New World - Highlights from Jeff Wayne's Musical Version of The War of the Worlds,Jeff Wane,,'97,English,bravenewworldhighlightsfromjeffwaynesmusicalversionofthewaroftheworldsjeffwane#
m3_1697,4449,8,4.4,That's Alright - The Healer,John Lee Hooker feat. Charlie Musselwhite,,'01,English,thatsalrightthehealerjohnleehookerfeatcharliemusselwhite#
m3_1698,9027,10,2.881,Hola tú - Nauta,Paco Bello,,'99,Spanish,holatúnautapacobello#
m3_1699,4454,9,4.982,The Look of Love (NFG Two Steps remix) - Navigator,José Padilla,,'02,,thelookoflovenavigatorjosépadilla#
m3_1700,4455,5,12.491,Piano Concerto No. 2 - The Ultimate Classical Box,Васильевич Сергей Рахманинов,,'07,English,pianoconcertono2theultimateclassicalboxвасильевичсергейрахманинов#
m3_1701,4459,7,5.974,Shift - Cryonica Tanz V.4,Mind:State,,'05,English,shiftcryonicatanzv4mindstate#
m3_1702,4465,6,9.033,Nattvardsgästerna - Der Schrei der Natur,Anhedonfia,,,[Multiple languages],nattvardsgästernaderschreidernaturanhedonfia#
m3_1703,4466,13,3.694,"Umsonst sucht' ich - Das Rheingold (Staatskapelle Dresden, cond. Marek Janowski)",Richard Wagner,,'97,German,umsonstsuchtichdasrheingoldrichardwagner#
m3_1704,8755,3,5.167,Maid Marian - Page McConnell,Page McConnell,,'07,English,maidmarianpagemcconnellpagemcconnell#
m3_1705,4470,32,1.2,“By Any Other Name”: Finale / Thematic Playoff - Star Trek: The Original Series Soundtrack Collection,Fred Steiner,,'12,English,“byanyothername”finalethematicplayoffstartrektheoriginalseriessoundtrackcollectionfredsteiner#
m3_1706,4471,3,3.967,No Risk - Lust,Ten Year Vamp,,'11,English,norisklusttenyearvamp#
m3_1707,4474,5,4.071,2nd Invasion - Hit,Spell Inside,,'02,English,2ndinvasionhitspellinside#
m3_1708,4475,14,2.393,escue Me -Golden Greats,Cher,,,English,escuemegoldengreatscher#
m3_1709,4835,4,3.389,Colete - Rapina,Forte Apache,,,Portuguese,coleterapinaforteapache#
m3_1710,7304,16,2.132,Mexican Hat Rock - Cameo Parkway 1957-1967,Applejacks,,'05,English,mexicanhatrockcameoparkway19571967applejacks#
m3_1711,6642,4,3.377,Myrskypilvet II: Selvittely / Vuodatus - Tervemenoa uTonelaan!,Heavy Metal Perse,,'05,Finnish,myrskypilvetiiselvittelyvuodatustervemenoautonelaanheavymetalperse#
m3_1712,1730,7,3.202,Wonderboy - Bluegrass Wrecks the Music of Tenacious D - This Is Just a Tribute,DustBowlCavaliers,,'06,English,wonderboybluegrasswrecksthemusicoftenaciousdthisisjustatributedustbowlcavaliers#
m3_1713,4764,7,6.145,Fear Nothing,Kevin Montgomery,Fear Nothing,'93,English,fearnothingkevinmontgomeryfearnothing
m3_1714,4490,14,2.7,Christianised Cannibals - The Clay Years: 1981 to 84,Charged G.B.H.,,'86,English,christianisedcannibalstheclayyears1981to84chargedgbh#
m3_1715,4493,1,3.861,Sidiki (Groucho's radio edit),Baaba Maal,Sidiki,'94,,sidikibaabamaalsidiki
m3_1716,665,5,5.222,Honey Coral Rock - Negril,Eric Gale,,'03,English,honeycoralrocknegrilericgale#
m3_1717,4496,6,4.367,Lmfa... No - The Shady Bunch,Cookie Monsta,,'13,English,lmfanotheshadybunchcookiemonsta#
