m1_id,m1_cid,m1_number,m1_length,m1_title,m1_artist,m1_album,m1_year,m1_language,m1_filtering_attr
m1_1820,5045,006,02:04,I Love the King (Live 2009: Not Ashamed),Beth Croft,Live 2009: Not Ashamed,2009,,ilovethekingbethcroftlive2009notashamed
m1_1821,4746,012,02:44,Purity of Perversion (The Necrotic Manifesto),Aborted,The Necrotic Manifesto,2014,,purityofperversionabortedthenecroticmanifesto
m1_1822,4747,004,04:04,Kun sä nukahdat (Tomua tuulessa),Inka,Tomua tuulessa,1996,,kunsänukahdatinkatomuatuulessa
m1_1823,2566,00A,03:37,Bad Hearts,Tights,Bad Hearts,1978,,badheartstightsbadhearts
m1_1824,9277,001,02:24,Best Friends (Madagascar / Robots),Hans Zimmer,Madagascar / Robots,2005,,bestfriendshanszimmermadagascarrobots
m1_1825,5808,021,00:30,"Bumblebee Blues (Jazz & Blues Guitar, Volume 1)",Mordy Ferber,"Jazz & Blues Guitar, Volume 1",,,bumblebeebluesmordyferberjazz&bluesguitarvolume1
m1_1826,5311,004,00:00,バジャン“ナーラーヤナ・ハリ” (インド／シャシャーンクのクラル),[unknown],インド／シャシャーンクのクラル,2008,,バジャン“ナーラーヤナ・ハリ”unknownインド／シャシャーンクのクラル
m1_1827,446,004,10:55,Fa Cho Ec Le Spot (Music for Machines by Machines),Muzik 4 Machines,Music for Machines by Machines,2010,,fachoeclespotmuzik4machinesmusicformachinesbymachines
m1_1828,7320,023,02:42,Highway 49 (Big Boss Man),Eric Clapton,Big Boss Man,,,highway49ericclaptonbigbossman
m1_1829,4761,037,00:31,"Don't Bye, Bye Baby Me (take2, false start) (Somethin' Else: The UltimateCollection)",Eddie Cochran,Somethin' Elsne: The Ultimate Collection,2009,,dontbyebyebabymeeddiecochransomethinelsnetheultimatecollection
m1_1830,4767,001,03:53,Pöllöpöö (Viisuja vintiltä),Sari Kaasinen,Viisuja vintiltä,1998,,pöllöpöösarikaasinenviisujavintiltä
m1_1831,4769,010,03:27,Something (Rock en 2x4),Tangoloco feat. María Volonté,Rock en 2x4,2006,,somethingtangolocofeatmaríavolontérocken2x4
m1_1832,9662,006,04:31,"La Pellegrina, Intermedio No. 1 ""L'Armonia delle sfere"": VI. Coppia gentil (La Pellegrina: Music for the Wedding of Ferdinando de' Medici and Christine de Lorraine, Princess of France, Florence 1589 (Huelgas Ensemble feat. conductor: Paul Van Nevel))",Cristofano Malvezzi,"La Pellegrina: Music for the Wedding of Ferdinando de' Medici and Christine de Lorraine, Princess of France, Florence 1589 (Huelgas Ensemble feat. conductor: Paul Van Nevel)",1997,,lapellegrinaintermediono1larmoniadellesferevicoppiagentil
m1_1833,2060,017,03:38,Good Times (Funky Divas),Chic,Funky Divas,1997,,goodtimeschicfunkydivas
m1_1834,4784,001,24:13,Breit (hau-RUK),Xhol Caravan,hau-RUK,2002,,breitxholcaravanhauruk
m1_1835,4786,017,02:08,Yrittäjäin Fenniassa (Legendan laulut: Kaikki levytykset 1963–1990),Juha Vainio,Legendan laulut: Kaikki levytykset 1963–1990,2008,,yrittäjäinfenniassajuhavainiolegendanlaulutkaikkilevytykset1963–1990
m1_1836,875,001,02:56,Moanin' at Midnight (His Best),Howlin’ Wolf,His Best,1997,,moaninatmidnighthowlin’wolfhisbest
m1_1837,4790,005,02:55,Saatanan taajuus (Runosielu),Keinuva lahna,Runosielu,,,saatanantaajuuskeinuvalahnarunosielu
m1_1838,152,009,04:03,Don't Dream It's Over (The Best of Sixpence None the Richer),Sixpence None the Richer,The Best of Sixpence None the Richer,2004,,dontdreamitsoversixpencenonethericherthebestofsixpencenonethericher
m1_1839,9134,011,04:35,Ride on Time (Greatest Eighties Collection),Black Box,Greatest Eighties Collection,,,rideontimeblackboxgreatesteightiescollection
m1_1840,8478,005,04:19,1999 (Pro-Tlak),Jolly Joker and the Plastic Beatles of the Universe,Pro-Tlak,1995,,1999jollyjokerandtheplasticbeatlesoftheuniverseprotlak
m1_1841,4796,011,03:29,Sangria Maria (Die Fitness-Version) (Best of Wahnsinn - Das Beste aus 40 Jahren Wahnsinn),Frank Zander,Best of Wahnsinn - Das Beste aus 40 Jahren Wahnsinn,2011,,sangriamariafrankzanderbestofwahnsinndasbesteaus40jahrenwahnsinn
m1_1842,4799,2,07:59,Hometown (Hometown EP),Miss Kittin & The Hacker,Hometown EP,2007,,hometownmisskittin&thehackerhometownep
m1_1843,4802,016,03:28,Virtual Drumality (Crazy Drums/Crazy Drummer),Bobby Graham,Crazy Drums/Crazy Drummer,2000,,virtualdrumalitybobbygrahamcrazydrumscrazydrummer
m1_1844,4163,005,03:32,I Couldn't Love You (Hurricane & A Tumbleweed),Matt Lax & Nearly Beloved,Hurricane & A Tumbleweed,2002,,icouldntloveyoumattlax&nearlybelovedhurricane&atumbleweed
m1_1845,5643,007,04:48,"Harmony, Perfect Harmony (Who Loves You)",Four Seasons,Who Loves You,1975,,harmonyperfectharmonyfourseasonswholovesyou
m1_1846,7080,043,01:37,Prohibition Groove (Investigation Grooves),Christof Dejean,Grooves,,,prohibitiongroovechristofdejeangrooves
m1_1847,4820,008,07:20,"Big Blue Sea / Gold in the Sunset (2007-04-26: Bend Studio, Dallas, TX, USA)",Bob Schneider,"2007-04-26: Bend Studio, Dallas, TX, USA",,,bigblueseagoldinthesunsetbobschneider20070426bendstudiodallastxusa
m1_1848,3275,023,02:22,La Java bleue (Mega Fiesta),Michel Pruvot,Mega Fiesta,1998,,lajavableuemichelpruvotmegafiesta
m1_1849,4822,007,04:36,Do Sum'n (Vitiligo),Krizz Kaliko,Vitiligo,2008,,dosumnkrizzkalikovitiligo
m1_1850,4823,008,03:08,San Quentin (live) (Greatest Hits: Best of the Best (bonus disc)),Johnny Cash,Greatest Hits: of Best the Best (bonus disc),,,sanquentin
m1_1851,4827,024,03:34,Hämärä kun mulla luontonsa peittää (Rakkauden jälkeen: Kaikki levytykset ja arkistojen aarteita 1963-1988),Carola,Rakkauden jälkeen: Kaikki levytykset ja arkistojen aarteita 1963-1988,2011,,hämäräkunmullaluontonsapeittääcarolarakkaudenjälkeenkaikkilevytyksetjaarkistojenaarteita19631988
m1_1852,8114,004,04:55,Zirkel (SNSM Records Anthology Box Set),twaelve,SNSM Records Anthology Box Set,2012,,zirkeltwaelvesnsmrecordsanthologyboxset
m1_1853,2958,002,07:43,Reclaim (The Reclaim EP),Ozgur Can,The Reclaim EP,2004,,reclaimozgurcanthereclaimep
m1_1854,8166,009,01:03,Yasuragi [Tranquility] (Rurouni Kenshin Complete CD-BOX - Scene 9 - Original Soundtrack Game II),朝倉紀行,Rurouni Kenshin Complete CD-BOX - Scene 9 - Original Soundtrack Game II,,,yasuragitranquility朝倉紀行rurounikenshincompletecdboxscene9originalsoundtrackgameii
m1_1855,4833,014,03:37,Not of This World (Evil Live),Danzig,Evil Live,199 1,,notofthisworlddanzigevillive
m1_1856,2039,001,04:41,Estado de Dúvida (Xutos & Pontapés),Xuto s& Pontappés,Xutos & Pontapés,2999,,estadodedúvidaxutos&pontappésxutos&pontapés
m1_1857,4836,01 2,04:42,Auberge Platinum Collection),Chris Rea,The Platinum Collection,2006,,aubergeplatinumcollection)chrisreatheplatinumcollection
m1_1858,3982,008,04:29,Hallo (With a Single Eye),VanGogh,With a Single Eye,2004,,hallovangoghwithasingleeye
m1_1859,5344,015,02:56,Boy Meets Girl (Real Life Permanent Dreams: A Cornucopia of British Psychedelia 1965-1970),Paper Blitz Tissue,Real LifePermanent Dreams: A Cornucopia of British Psychedelia 1965-1970,2007,,boymeetsgirlpaperblitztissuereallifepermanentdreamsacornucopiaofbritishpsychedelia19651970
m1_1860,4838,009,03:52,The Locked in Syndrome (A Matter of Trust),Dark Age,A Matter of Trust,2013,,thelockedinsyndromedarkageamatteroftrust
m1_1861,9212,006,00:00,"Like a Rolling Stone (2008-11-21: The United Palace, New York City, NY, USA (source 2))",Bob Dylan,"2008-11-21: The United Palace, New York City, NY, USA (source 2)",,,likearollingstone
m1_1862,4683,010,03:50,Alla Turca (Lifescapes: Classical Piano),Wolfgang Amadeus Mozart,Lifescapes: Classical Piano,,,allaturcawolfgangamadeusmozartlifescapesclassicalpiano
m1_1863,4848,004,02:55,Get Out the Way (Stick 2 the Scrript),Statik Selektah feat. Bun B & Cory Mo,Stick_2_the_Script,2008,,getoutthewaystatikselektahfeatbunb&corymostick2thescript
m1_1864,4860,007,05:25,"Stripped (2006-04-29: Empire Polo Field, Indio, CA, USA)",Depeche Mode,"2006-04-29: Empire Polo Field, Indio, CA, USA",2006,,strippeddepechemode20060429empirepolofieldindiocausa
m1_1865,2159,001,04:38,Liza (All The Clouds'll Roll Away) (The Complete Columbia Studio Albums Collection),Thelonious Monk,The Complete Columbia Studio Albums Collection,2012,,lizatheloniousmonkthecompletecolumbiastudioalbumscollection
m1_1866,4867,014,03:15,"Mass No. 3 for Soloists, Chorus & Orchestra in C major, K. 66 ""Dominicusmesse"": IIIg. Credo: Allegro moderato ""Et vitam venturi saeculi"" (Eternelle Musique Classique, Volume 6 (disc 4: Grande messe en ut mineur inachevée))",Wolfgang Amadeus Mozart,"Eternelle Musique Classique, Volume 6 (disc 4: Grande messe en ut mineur inachevée)",2007,,massno3forsoloistschorus&orchestraincmajork66dominicusmesseiiigcredoallegromoderatoetvitamventurisaeculi
m1_1867,2969,004,05:05,"Hasdi De Dand Ginda (Solid Gold, Volume 2)",urdas Maan,"Solid Gold, Volume 2",,,hasdidedandgindaurdasmaansolidgoldvolume2
m1_1868,6485,008,00:00,Allein (Aussenseiter / Spitzenreiter),Schönheitsfehler,Aussenseiter / Spitzenreiter,,,alleinschönheitsfehleraussenseiterspitzenreiter
m1_1869,4872,002,05:32,Shine (Exciter),Depeche Mode,Exciter,2001,,shinedepechemodeexciter
m1_1870,4873,009,03:16,El Amor De Mi Boho (Buena Vista Social Club 5),Omara Portuondo,Buena Vista Social Club 5,,,elamordemibohoomaraportuondobuenavistasocialclub5
m1_1871,4562,012,04:09,Anniversary (The Truth About Love),Lemar,,2007,,anniversarylemar#
m1_1872,4878,005,02:18,Rock Island Line (The Weavers at Carnegie Hall),Weavers,The Weavers at Carnegie Hall,1988,,rockislandlineweaverstheweaversatcarnegiehall
m1_1873,4880,004,03:37,Non piu andrai (The #1 Mozart Album),English Soloists Baroque,The #1 Mozart Allbum,2003,,nonpiuandraienglishsoloistsbaroquethe#1mozartallbum
m1_1874,5889,004,00:10,Hungry (Underground Hero),MC Eiht,Underground Hero,2002,,hungrymceihtundergroundhero
m1_1875,4885,0B6,05:15,Вспомни (Я сведу тебя с ума),Таня Буланова / Летний сад,Я сведу тебя с ума,1995,,вспомнитанябулановалетнийсадясведутебясума
m1_1876,1284,009,02:10,Heartaches (All-Time Greatest Hits),Patsy Cline,All-Time Greatest Hits,1996,,heartachespatsyclinealltimegreatesthits
m1_1877,5372,0A1,04:05,Les Copains d'abord (Volume 8 : Les Copains d'abord),Georges Brassens,Volume 8 : Les Copains d'abord,1965,,lescopainsdabordgeorgesbrassensvolume8lescopainsdabord
m1_1878,4887,004,01:10,God Rest Ye Merry Gentlemen (It Came Upon a Midnight Clear),Pinsent Philharmonia,It Came Upon a Midnight Clear,,,godrestyemerrygentlemenpinsentphilharmoniaitcameuponamidnightclear
m1_1879,4890,24,01:33,たよりりになる先輩? (TVニメ 『ひだまりスケッチ×☆☆☆』 オリジナルサウンドトラック 『ひだまり・でいず・ないと』),菊谷知樹,TVアニメ 『ひだまりスケッチ×☆☆☆』 オリジナルサウンドトラック 『ひだまり・でいず・ないと』,2010,,たよりりになる先輩菊谷知樹tvアニメ『ひだまりスケッチ×☆☆☆』オリジナルサウンドトラック『ひだまり・でいず・ないと』
m1_1880,4891,008,03:15,Uncomfortable (La Luna),Michelle Macedo,La Luna,3007,,uncomfortablemichellemacedolaluna
m1_1881,5737,001,03:52,Panda Slap (Panda Slap / Eush!),Vent,Panda Slap / Eush!,2011,,pandaslapventpandaslapeush
m1_1882,4900,012,04:41,Krupa (Escape From New York mix) (Kiss in Ibiza '96),Apollo 440,Kissin Ibiza '96,1996,,krupaapollo440kissinibiza96
m1_1883,220,003,08:16,From Your Place on Sunset (Murderer),Low,Murderer,2003,,fromyourplaceonsunsetlowmurderer
m1_1884,4914,011,02:49,"Concerto Grosso in B flat major, Op. 3, No.2 - Largo (Albinoni, Pachelbel)", George Frideric Handel,"Albinoni, Pachelbel",1992,,concertogrossoinbflatmajorop3no2largogeorgefriderichandelalbinonipachelbel
m1_1885,4916,003,03:39,New Plans (Breakeven 2200),Heed,Breakeven 2200,2000,,newplansheedbreakeven2200
m1_1886,253,019,04:10,Complainte de Pablo Neruda (Best Of 3CD),Jean Ferrat,Best Of 3CD,2009,,complaintedepablonerudajeanferratbestof3cd
m1_1887,7646,001,04:25,La Gang Arrive (Vivre la Baie),1755,Vivre la Baie,1979,,lagangarrive1755vivrelabaie
m1_1888,6214,012,0348,Uplně nahá (Best 2001),Lucie Bílá,Best 2001,,,uplněnaháluciebílábest2001
m1_1889,3338,002,00:00,Jah Colours (Bed Monster / Jah Colours),Mutated Forms,Bed Monster / Jah Colours,2007,,jahcoloursmutatedformsbedmonsterjahcolours
m1_1890,5533,005,00:00,Hello You (The Sandalwood Sessions),Scott Andrew and The Walkingbirds,The Sandalwood Sessions,2002,,helloyouscottandrewandthewalkingbirdsthesandalwoodsessions
m1_1891,1383,003,03:59,Half Cocked (Tailgate Partty),Larry the Cable Guy,Tailgate Party,2009,,halfcockedlarrythecableguytailgateparty
m1_1892,3927,009,02:13,Spiral Staircase (Camino Del Sol),Antena,Camino Del Sol,2006,,spiralstaircaseantenacaminodelsol
m1_1893,4934,003,03:59,"In the Middle (Top of the Spot: New Collection, Volume 3)",Sugababes,"Top of the Spot: New Collection, Volume 3",2006,,inthemiddlesugababestopofthespotnewcollectionvolume3
m1_1894,6906,002,03:23,She Don't Love Nobody (The Rose of England),Nick Lowe & His Cowboy Outfit,The Rose of England,1985,,shedontlovenobodynicklowe&hiscowboyoutfittheroseofengland
m1_1895,4939,009,04:27,Vistiendo el Hoy (Sigue la Ruta),Gauchos de Acero,SiguTe la Ruta,,,vistiendoelhoygauchosdeacerosigutelaruta
m1_1896,9730,1,00:00,Anotimpuri (Amintiri / Anotimpuri),Progresiv TTM,Amintiri / Anotimpuri,1974,,anotimpuriprogresivttmamintirianotimpuri
m1_1897,7042,011,03:58,Daenerys 03-07 (A Game of Thrones),George R. R. Martin,A Game of Thrones,2004,,daenerys0307georgerrmartinagameofthrones
m1_1898,5666,007,01:19,Terrorist Attack (Welcome...),Killing,Welcome...,,,terroristattackkillingwelcome
m1_1899,1945,025,03:20,Thinkin' Ain't for Me (All Manner of Menn: 1963-1969 and More),Manfred  Mann Mann,All Manner of Menn: 1963-1969 and More,2000,,thinkinaintformemanfredmannmannallmannerofmenn19631969andmore
m1_1900,5852,009,03:00,Fantasia terza (Renaissance Redux) Redux),Gianninoto Gianninoto,Renaissance ,2012,,fantasiaterzagianninotogianninotorenaissance
m1_1901,5826,001,03:40,Wicklow Mountain (Celtic Moods),Celtic Family,Celtic Moods,1999,,wicklowmountaincelticfamilycelticmoods
m1_1902,4953,002,03:08,Appleknockers Flophouse (Hotel Grolloo),Cuby + Blizzards feat. Tineke Schoenmaker,Hotel Grolloo,2000,,appleknockersflophousecuby+blizzardsfeattinekeschoenmakerhotelgrolloo
m1_1903,4923,001,04:55,Billie Jean (NOW That's What I Call 30 Years),Michael Jackson,NOW That's What I Call 30 Years,2013,,billiejeanmichaeljacksonnowthatswhaticall30years
m1_1904,4957,014,01:48,La Réunion (99 Francs),[unknown],99 Francs,2007,,laréunionunknown99francs
m1_1905,7311,014,05:06,Ero (Rajan piirsin taa),Liekkki,Rajan piirsin taa,2005,,eroliekkkirajanpiirsintaa
m1_1906,200,006,02:24,Woman's Work (Live Performances: 1988-2000 (disc 2)),Tracy Chapman,Live Performances: 1988-2000 (disc2),,,womanswork
m1_1907,4966,007,04:12,Your Light (Awakening the Oceans),Dst of Basement,Awakening the Oceans,2004,,yourlightdstofbasementawakeningtheoceans
m1_1908,9483,008,03:02,Scratch Me Back (Gipsy Boogie),Vargas Blues Band,Gipsy Boogie,1996,,scratchmebackvargasbluesbandgipsyboogie
m1_1909,4972,5,02:49,Keep Your Hand Out of My Pocket (Chess Years),Sonny Boy Williamson,Chess Years,,,keepyourhandoutofmypocketsonnyboywilliamsonchessyears
m1_1910,4975,007,02:29,"Allegro barbaro, Sz. 49 (Complete Solo Piano Music)",Béla Bartók,Complete Solo Piano Music,2003,,allegrobarbarosz49bélabartókcompletesolopianomusic
m1_1911,4976,008,04:32,Heart Full of Rain (Trust),John Boswell,Trust,1998,,heartfullofrainjohnboswelltrust
m1_1912,4977,002,08:42,Scene One (Edge-Ing),Oliver Lake,Edge-Ing,1994,,sceneoneoliverlakeedgeing
m1_1913,6977,007,06:29,Kiss the Frog (feat. Lasse Lovelace) (Insights),Miss Yetti,Insights,2006,,kissthefrogmissyettiinsights
m1_1914,9490,008,04:02,Truth (Love Aongst Ruin),Love Amongst Ruin,Love Amongst Ruin,04:02,,truthloveamongstruinloveamongstruin
m1_1915,1618,011,03:09,As Ek Droom (Dagboek van 'n Dromer),Albert de Wet,Dagboek van 'n Dromer,,,asekdroomalbertdewetdagboekvanndromer
m1_1916,4993,005,06:20,Ohne dich (Feiert Jesus! 9),Feiert Jesus,Feiert Jesus! 9,,,ohnedichfeiertjesusfeiertjesus9
m1_1917,4997,004,06:45,"L'Âne blanc (Henri Dès, Volume 15: Gâteau)",Henri Dès,"Henri Dès, Volume 15: Gâteau",2007,,lâneblanchenridèshenridèsvolume15gâteau
m1_1918,3143,008,02:45,Lovesång (Singel),Lars Wiinnerbäck,Singel,2001,,lovesånglarswiinnerbäcksingel
m1_1919,5005,006,03:36,Cori descrittivi di stati d'animo di Didone (Il por to sepolto),Andrea Chimenti,Il porto sepolto,2002,,coridescrittividistatidanimodididoneandreachimentiilportosepolto
m1_1920,3098,009,03:07,Tu Mi Seduccion (Top Hits Andorra 2003),Atheneea,Top Hits Andorra 2003,,,tumiseduccionatheneeatophitsandorra2003
m1_1921,2285,013,02:55,Wargames (ISU BCR House),Lil' Louis,ISU BCR House,,,wargameslillouisisubcrhouse
m1_1922,5011,008,13:32,"TjM-26.12 (Impresii, II)",fydhws,"Impresii, II",,,tjm2612fydhwsimpresiiii
m1_1923,5012,011,03:03,Suite orientable (Paris Klezmer),Yankele,Paris Klezmer,2007,,suiteorientableyankeleparisklezmer
m1_1924,5031,017,02:46,Deux enfants au soleil (Best Of 3CD),Jean Ferrat,Best Of 3CD,2009,,deuxenfantsausoleiljeanferratbestof3cd
m1_1925,5040,005,03:38,Zbieg okoliczności łagodzących (Bieszczadzkie anioły),Stare Dobre Małżeństwo,Bieszczadzkie anioły,2000,,zbiegokolicznościłagodzącychstaredobremałżeństwobieszczadzkieanioły
m1_1926,8363,009,04:40,Morning Tide (Temple of Thought),Poets of the Fall,Temple of Thought,2012,,morningtidepoetsofthefalltempleofthought
m1_1927,5043,009,03:28,My Girl (Super Afro Soul),Orlando Julius and His Modern Aces,Super Afro Soul,2000,,mygirlorlandojuliusandhismodernacessuperafrosoul
m1_1928,5048,004,00:00,Tov eand All That (Glorieta de los lotos),Smash,Glorieta de los lotos,1970,,toveandallthatsmashglorietadeloslotos
m1_1929,5053,0B2,00:00,Kentucky (Hot mix) (Kentucky E.P.),U.S.A.F.,Kentucky E.P.,1998,,kentuckyusafkentuckyep
m1_1930,5056,010,04:11,People Say (Through the Fire),Shay Dillon,Through the Fire,2007,,peoplesayshaydillonthroughthefire
m1_1931,809,002,06:38,Dancing in the Sun,George Howard,Dancing in the Sun,1985,,dancinginthesungeorgehowarddancinginthesun
m1_1932,4554,002,01:23,Thrashammered (Pestilent Grave Desecrators),Vowk,Pestileent Grave Desecrators,2008,,thrashammeredvowkpestileentgravedesecrators
m1_1933,5062,047,02:55,Let's Call the Whole Thing Off (Eddy Duchin & His Orchestra),Eddy Duchin,.a.,,,letscallthewholethingoffeddyduchina
m1_1934,5067,005,00:00,Slave to the Music (100x zomer 2012),James Morrison,100x zomer 2012,,,slavetothemusicjamesmorrison100xzomer2012
m1_1935,5069,001,03:14,She Has Funny Cars (Surrealistic Pillow),Jefferson Airplane,Surrealistic Pillow,1967,,shehasfunnycarsjeffersonairplanesurrealisticpillow
m1_1936,5073,013,02:14,Come On (Goo Goo Dolls),Goo Goo Dolls,Goo Goo Dolls,1987,,comeongoogoodollsgoogoodolls
m1_1937,2619,003,03:41,dear Miss Daydreamer (オトメキュート),Shibayan Records,オトメキュート,,,dearmissdaydreamershibayanrecordsオトメキュート
m1_1938,5078,006,04:33,Scrumpin' (Mark Farina: Rewind),Rainbow Garden,Mark Farina: Rewind,2001,,scrumpinrainbowgardenmarkfarinarewind
m1_1939,1721,001,01:08,Intro (Put Your Phazers on Stun Throw Your Health Food Skyward),Earl Zinger,Put Your Phazers on Stun Throw Your Health Food Skyward,2002,,introearlzingerputyourphazersonstunthrowyourhealthfoodskyward
m1_1940,5085,006,,Come On Ring Those Bells (Do You Hear What I Hear?),Kristin Chenoweth,Do You Hear What I Hear?,,,comeonringthosebellskristinchenowethdoyouhearwhatihear
m1_1941,5091,010,00:35,Skit (Niepasujące pliki),Pijani Powietrzem,Niepasujące pliki,,,skitpijanipowietrzemniepasującepliki
m1_1942,5095,008,02:19,She Loves You (Lounge de Luxe),Cyril Stapleton,Lounge de Luxe,,,shelovesyoucyrilstapletonloungedeluxe
m1_1943,5097,006,04:36,It Drinks From Me (Temptation Come My Way),Showdown,Temptation Come MMy Way,200 7,,itdrinksfrommeshowdowntemptationcomemmyway
m1_1944,5102,010,03:31,Broadcast to Damnation (I am Nemesis),Caliban,I am Nemesis,2012,,broadcasttodamnationcalibaniamnemesis
m1_1945,5111,005,04:10,Don't Stop Believing (Classic Rock: Guitar Legends),Journey,Classic Rock: Guitar Legends,2000,,dontstopbelievingjourneyclassicrockguitarlegends
m1_1946,8810,007,04:37,Моят град (Nno Stop),ФСБ,Non Stop,1087,,моятградфсбnonstop
m1_1947,5121,013,02:02,Old Chunk of Coal (American Outtakes),Johnny Cash,AmericanOuttakes,,,oldchunkofcoaljohnnycashamericanouttakes
m1_1948,958,012,14:30,"Fantasy on Themes from Mozart's ""Marriage of Figaro"" (arr. Busoni) (Masters of the Roll (disc 1))",Liszt Liszt,Masters of the Roll (disc 1),2007,,fantasyonthemesfrommozartsmarriageoffigaro
m1_1949,3958,004,02:42,"La Paloma (Power Dove remix) (Techno Club, Volume 5)",Dove Beat,"Techno Club, Volume 5",1998,,lapalomadovebeattechnoclubvolume5
m1_1950,5126,002,03:55,Tô Com Saudade (Uma História Assim (Ao Vivo)),Rodriguinho,Uma História Assim (Ao Vivo),2009,,tôcomsaudade
m1_1951,5130,001,04:31,Ice Ice Baby (Hooked),VanillaIce,Hooked,1989,,iceicebabyvanillaicehooked
m1_1952,9106,016,02:37,Amor de aire (20 Éxitos),Almendra,20 Éxitos,1995,,amordeairealmendra20éxitos
m1_1953,4197,008,03:26,"Pilsētā, kurā piedzimst vējš (Labākās dziesmas)",Austra Pumpure,Labākās dziesmas,2004,,pilsētākurāpiedzimstvējšaustrapumpurelabākāsdziesmas
m1_1954,5133,020,03:39,The Last Time (Rolling Stones),Rolling Stones,Rolling Stones,,,thelasttimerollingstonesrollingstones
m1_1955,3385,005,04:26,"Endless Love (Motown 50: Yesterday, Today, Forever (Japan Edition))",Daina Ross & Lionel Richie,"Motown 50: Yesterday, Today, Forever (Japan Edition)",2008,,endlesslove
m1_1956,5138,023,03:35,"Forever (538 Dance Smash 2011, Volume 4)",Wolfgang Gartner feat. will.i.am,"538 DDance Smash 2011, Volume 4",2011,,foreverwolfganggartnerfeatwilliam538ddancesmash2011volume4
m1_1957,5142,007,06:09,Nuday (Remember Tomorrow),Mo' Horizons,Remember Tomorrow,2001,,nudaymohorizonsremembertomorrow
m1_1958,5144,014,04:10,Spacecake (Supermodels),Peter-and-the-Test-Tube-Babies,Supermodels,1991,,spacecakepeterandthetesttubebabiessupermodels
m1_1959,5147,014,04:45,Awakening (The Heretic of Ether),Bada wi,The Heretic of Ether,1999,,awakeningbadawithehereticofether
m1_1960,164,018,03:24,We R Who We R (Animal + Cannibal),Ke$ha,Animal + CannibOal,2011,,werwhowerke$haanimal+canniboal
m1_1961,5152,004,04:30,Behind Blue Eyes (25 lat listy przebojów Trójki: 2004),Limp Bizkit,25 lat listy przebojów Trójki: 2004,2007,,behindblueeyeslimpbizkit25latlistyprzebojówtrójki2004
m1_1962,6368,004,06:26,You Don't Know Me (Roots & Grooves),Maceo Parker,Roots Grooves &,2007,,youdontknowmemaceoparkerrootsgrooves&
m1_1963,5158,004,04:05,Gravity (Continuum),John Mayer,Continuum,2007,,gravityjohnmayercontinuum
m1_1964,5159,009,03:10,Cool for Cats (Top of the Pops 1979),Squeeze,Top of the Pops 1979,2007,,coolforcatssqueezetopofthepops1979
m1_1965,6650,002,04:46,Fraklip fra det fjerne,C.VM. Jørgensen,Fraklip fra det fjerne,2002,,fraklipfradetfjernecvmjørgensenfraklipfradetfjerne
m1_1966,2738,016,03:37,Set Me Free (Greatest Eighties Collection),Graham,Greatest Eighties Collection,,,setmefreegrahamgreatesteightiescollection
m1_1967,5161,017,02:17,Class Distinction (Leading the World),Michael Conn & Mark Warman,Leading the World,,,classdistinctionmichaelconn&markwarmanleadingtheworld
m1_1968,5163,008,02:26,8 (Fuengirola),Rordam,Fuengirola,,,8rordamfuengirola
m1_1969,5165,007,01:50,"Virtual Star Hasseigaku (Virtual Star Embryology) (Utena OST 3: Tainai Tokei Toshi Oruroi (Internal Clock, Municipal Orrery))",光宗信吉,"Utena OST3 : Tainai Tokei Toshi Oruroi (Internal Clock, Municipal Orrery)",2009,,virtualstarhasseigaku
m1_1970,5170,009,04:15,Amygdala (Mind Over Midi Emotional Memories remix) (Tea Lounge Oslo: Aroma No.1),Frost,Tea Lounge Oslo: Aroma No.1,2003,,amygdalafrosttealoungeosloaromano1
m1_1971,5173,004,07:32,Too right (Drumsound & Simon Bassline Smith Remix) (Studio-X 2),Nu-Moon,Studio-X 2,2004,,toorightnumoonstudiox2
m1_1972,6008,002,03:41,,Soul Coughing,107.7 The End: End Sessions,1998,,#soulcoughing1077theendendsessions
m1_1973,5178,021,00:00,Un monumento (Django Unchained),Ennio Morricone,Django Unchained,2012,,unmonumentoenniomorriconedjangounchained
m1_1974,9221,007,03:31,Lunes (7 vidas),Pastora,7 vidas,,,lunespastora7vidas
m1_1975,7155,002,04:02,Always on My Mind (live) (You Only Tell Me You Love Me When You're Drunk),Pet Shop Boys,You Only Tell Me You Love Me When You'e Drunk,2000,,alwaysonmymindpetshopboysyouonlytellmeyoulovemewhenyouedrunk
m1_1976,5181,009,03:07,Cheek to Cheek (Romance: Songs From the Heart),Frank Sinatra,Romance: Songs From the Heart,2007,,cheektocheekfranksinatraromancesongsfromtheheart
m1_1977,5182,004,05:41,"Leper Messiah (2009-02-25: Trent FM Arena, Nottingham, UK)",Metalliac,"2009-02-25: FM Trent Arena, Nottingham, UK",,,lepermessiahmetalliac20090225fmtrentarenanottinghamuk
m1_1978,5183,017,04:08,U Got It Bad (Pure… R&B),Usher,Pure… R&B,2011,,ugotitbadusherpure…r&b
m1_1979,6962,011,02:47,När solen går ner (Nu var det i alla fall så),Vit päls,Nu var det i alla fall så,2010,,närsolengårnervitpälsnuvardetiallafallså
m1_1980,5199,004,06:49,Backdoor (Chaos View),Tim Reynolds,Chaos View,,,backdoortimreynoldschaosview
m1_1981,4597,3,04:09,The Forever People (The Metal Years: Gothic Doom),My Dying Bride,The Metal Years: Gothic Doom,2002,,theforeverpeoplemydyingbridethemetalyearsgothicdoom
