ids,label,description_lev_sim,description_jac_q3_sim,description_jac_an_sim,description_exact_sim,description_all_missing,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_exact_sim,base_all_missing,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_exact_sim,product_type_all_missing,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_exact_sim,brand_all_missing,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_exact_sim,height_all_missing,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_exact_sim,finish_all_missing,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_exact_sim,category_all_missing,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_exact_sim,material_all_missing,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_exact_sim,style_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_exact_sim,color_all_missing,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_exact_sim,shape_all_missing,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_exact_sim,capacity_all_missing
katom_79_cdi_12,1,0.9056603773584906,0.7540983606557377,0.875,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.48514851485148514,0.5849056603773585,0.7333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_95_cdi_14,1,0.9557522123893806,0.8638132295719845,0.8478260869565217,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.33333333333333337,0.2857142857142857,0.4,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.8064516129032258,0.7647058823529411,0.75,0,0,0.4545454545454546,0.45,0.4,0,0,0.5,0.2782608695652174,0.35,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_121_cdi_17,1,0.974025974025974,0.9259259259259259,0.9574468085106383,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.3421052631578947,0.5384615384615384,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.25,0.08333333333333333,0.0,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,0.33333333333333337,0.10714285714285714,0.0,0,0,0.4285714285714286,0.6666666666666666,1.0,0,0,-1.0,-1.0,-1.0,-1,1
katom_126_cdi_20,1,0.9744408945686901,0.9328358208955224,0.9545454545454546,0,0,0.5147058823529411,0.6451612903225806,0.5,0,0,0.3695652173913043,0.6,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.4722222222222222,0.9047619047619048,1.0,0,0,0.13157894736842102,0.16129032258064516,0.25,0,0,0.39743589743589747,0.22807017543859648,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_129_cdi_21,1,0.9762611275964391,0.9310344827586207,0.9583333333333334,0,0,0.5,0.6666666666666666,0.5,0,0,0.4117647058823529,0.7894736842105263,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.48275862068965514,0.9375,1.0,0,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.48051948051948057,0.2523364485981308,0.26666666666666666,0,0,0.4285714285714286,0.35714285714285715,0.4,0,0,-1.0,-1.0,-1.0,-1,1,0.46153846153846156,0.7777777777777778,1.0,0,0
katom_134_cdi_22,1,0.9732441471571907,0.9250936329588015,0.9534883720930233,0,0,0.5,0.5555555555555556,0.6666666666666666,0,0,0.426829268292683,0.8043478260869565,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.44999999999999996,0.7333333333333333,1.0,0,0,0.5396825396825398,0.7397260273972602,0.7272727272727273,0,0,0.48684210526315785,0.23636363636363636,0.26666666666666666,0,0,0.33333333333333337,0.10714285714285714,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_143_cdi_25,1,0.655241935483871,0.6276849642004774,0.5897435897435898,0,0,-1.0,-1.0,-1.0,-1,1,0.2222222222222222,0.30120481927710846,0.45454545454545453,0,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,0.11764705882352944,0.22580645161290322,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.06896551724137931,0.0,0,0,0.3055555555555556,0.22641509433962265,0.14285714285714285,0,0,0.4482758620689655,0.30357142857142855,0.42105263157894735,0,0,0.2911392405063291,0.2911392405063291,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.4814814814814815,0.4444444444444444,0.42857142857142855,0,0
katom_199_cdi_30,1,0.9882352941176471,0.9578947368421052,0.9803921568627451,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.43137254901960786,0.25833333333333336,0.25,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
katom_224_cdi_33,1,0.9558823529411765,0.8661971830985915,0.95,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.5373134328358209,0.4482758620689655,0.4166666666666667,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_231_cdi_35,1,0.9557522123893806,0.8674242424242424,0.8571428571428571,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.5555555555555556,0.5263157894736842,0.5714285714285714,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.4642857142857143,0.4666666666666667,0.4,0,0,0.49411764705882355,0.2672413793103448,0.35,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
katom_234_cdi_36,1,0.9398496240601504,0.8725099601593626,0.9545454545454546,0,0,-1.0,-1.0,-1.0,-1,1,0.48453608247422686,0.46875,0.38461538461538464,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,0.17647058823529416,0.23333333333333334,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.36458333333333337,0.2080536912751678,0.08695652173913043,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_238_cdi_38,1,0.9503311258278145,0.8704453441295547,0.851063829787234,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.34782608695652173,0.2962962962962963,0.4,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.5,0.2882882882882883,0.35,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
katom_243_cdi_40,1,0.9753086419753086,0.9295774647887324,0.9565217391304348,0,0,0.5,0.8591549295774648,0.8888888888888888,0,0,0.43333333333333335,0.8333333333333334,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.48,0.9285714285714286,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.44999999999999996,0.7333333333333333,1.0,0,0,0.23076923076923073,0.35,0.3333333333333333,0,0,0.4473684210526315,0.22935779816513763,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.375,0.52,0.5,0,0,-1.0,-1.0,-1.0,-1,1
katom_249_cdi_41,1,0.9746835443037974,0.9264705882352942,0.9565217391304348,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.3695652173913043,0.6333333333333333,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.25,0.11764705882352941,0.0,0,0,0.39743589743589747,0.22807017543859648,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.17647058823529416,0.27586206896551724,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1
katom_266_cdi_42,1,0.7951807228915663,0.6666666666666666,0.6923076923076923,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7692307692307692,0.5882352941176471,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.38541666666666663,0.45081967213114754,0.5333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_270_cdi_43,1,0.9757575757575757,0.9354838709677419,0.9574468085106383,0,0,0.5,0.6666666666666666,0.5,0,0,0.26315789473684215,0.40384615384615385,0.375,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.6551724137931034,0.6521739130434783,0.6,0,0,0.1875,0.23333333333333334,0.25,0,0,0.4675324675324676,0.2523364485981308,0.26666666666666666,0,0,0.4545454545454546,0.75,1.0,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_273_cdi_44,1,0.9785522788203753,0.931740614334471,0.9583333333333334,0,0,0.5625,0.671875,0.8333333333333334,0,0,0.426829268292683,0.782608695652174,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,1.0,1.0,0,0,0.5352112676056338,0.7397260273972602,0.7272727272727273,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_275_cdi_45,1,0.977961432506887,0.93,0.9607843137254902,0,0,0.5294117647058824,0.4,0.3333333333333333,0,0,0.48571428571428577,0.5142857142857142,0.4,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.47058823529411764,0.38095238095238093,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3125,0.2222222222222222,0.25,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
katom_276_cdi_46,1,0.9541984732824428,0.8623188405797102,0.95,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.19999999999999996,0.1282051282051282,0.2222222222222222,0,0,0.5223880597014925,0.28421052631578947,0.36363636363636365,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_290_cdi_52,1,0.9748427672955975,0.9343065693430657,0.9574468085106383,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.3695652173913043,0.6333333333333333,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.2692307692307693,0.28125,0.25,0,0,0.39743589743589747,0.22807017543859648,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_304_cdi_55,1,0.978319783197832,0.9307958477508651,0.9574468085106383,0,0,0.3529411764705882,0.32608695652173914,0.4,0,0,0.736842105263158,0.7435897435897436,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.8125,0.7692307692307693,0.75,0,0,0.9142857142857143,0.9,0.8888888888888888,0,0,0.48051948051948057,0.2523364485981308,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.6666666666666667,0.5714285714285714,0.5,0,0,-1.0,-1.0,-1.0,-1,0
katom_327_cdi_56,1,0.9751552795031055,0.927797833935018,0.9574468085106383,0,0,0.5636363636363637,0.6623376623376623,0.6666666666666666,0,0,0.42105263157894735,0.7209302325581395,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.4722222222222222,0.8260869565217391,1.0,0,0,0.16666666666666663,0.08333333333333333,0.0,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,0.33333333333333337,0.10714285714285714,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_339_cdi_59,1,0.946843853820598,0.8840579710144928,0.9574468085106383,0,0,-1.0,-1.0,-1.0,-1,1,0.29508196721311475,0.31666666666666665,0.3333333333333333,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,0.23529411764705888,0.23333333333333334,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.41666666666666663,0.20408163265306123,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.6829268292682926,0.6590909090909091,0.6666666666666666,0,0,0.3529411764705882,0.18471337579617833,0.08333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.6666666666666667,0.6111111111111112,0.6666666666666666,0,0
katom_341_cdi_60,1,0.9405099150141643,0.8833333333333333,0.8823529411764706,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.7692307692307692,0.5882352941176471,0.5,0,0,0.47058823529411764,0.38095238095238093,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.6481481481481481,0.972972972972973,1.0,0,0,0.6307692307692307,0.6307692307692307,0.625,0,0,0.5172413793103448,0.36666666666666664,0.29411764705882354,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_345_cdi_62,1,0.9761904761904762,0.9265734265734266,0.9583333333333334,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.3695652173913043,0.6333333333333333,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,0.7142857142857143,0.9565217391304348,1.0,0,0,-1.0,-1.0,-1.0,-1,1
katom_349_cdi_65,1,0.9746031746031746,0.9340659340659341,0.9574468085106383,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.3695652173913043,0.6333333333333333,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.23076923076923073,0.35,0.3333333333333333,0,0,0.48051948051948057,0.24324324324324326,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_407_cdi_72,1,0.7853658536585366,0.8194842406876791,0.847457627118644,0,0,-1.0,-1.0,-1.0,-1,1,0.4137931034482759,0.40625,0.5,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,0.5357142857142857,0.48717948717948717,0.5555555555555556,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.3495145631067961,0.14012738853503184,0.045454545454545456,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_424_cdi_73,1,0.7959183673469388,0.9145907473309609,0.9555555555555556,0,0,0.5185185185185186,0.5,0.75,0,0,0.43333333333333335,0.8125,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,1.0,1.0,0,0,0.5352112676056338,0.7397260273972602,0.7272727272727273,0,0,0.39743589743589747,0.22807017543859648,0.26666666666666666,0,0,0.33333333333333337,0.10714285714285714,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_427_cdi_74,1,0.9732441471571907,0.9264705882352942,0.9545454545454546,0,0,0.5,0.6666666666666666,0.5,0,0,0.3846153846153846,0.6774193548387096,0.6,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.48275862068965514,0.9375,1.0,0,0,0.33333333333333337,0.11764705882352941,0.0,0,0,0.48051948051948057,0.23076923076923078,0.25,0,0,0.16129032258064513,0.3235294117647059,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_470_cdi_76,1,0.9557522123893806,0.868421052631579,0.9523809523809523,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.4881889763779528,0.38405797101449274,0.28,0,0,0.5454545454545454,0.4,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_487_cdi_80,1,0.95,0.868,0.8541666666666666,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.34782608695652173,0.2962962962962963,0.4,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.5061728395061729,0.2920353982300885,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_536_cdi_83,1,0.9774647887323944,0.9330855018587361,0.9555555555555556,0,0,0.5185185185185186,0.5,0.75,0,0,0.43333333333333335,0.8125,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,1.0,1.0,0,0,0.5352112676056338,0.7397260273972602,0.7272727272727273,0,0,0.4675324675324676,0.2523364485981308,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_553_cdi_86,1,0.9506578947368421,0.872,0.851063829787234,0,0,-1.0,-1.0,-1.0,-1,0,0.7241379310344828,0.7333333333333333,0.75,0,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.34782608695652173,0.2962962962962963,0.4,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.8059701492537313,0.8461538461538461,0.875,0,0,0.5,0.28448275862068967,0.35,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
katom_554_cdi_87,1,0.9777158774373259,0.9290780141843972,0.9555555555555556,0,0,0.5185185185185186,0.5,0.75,0,0,0.43333333333333335,0.8333333333333334,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.4642857142857143,0.8823529411764706,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.47619047619047616,1.0,1.0,0,0,0.5352112676056338,0.7397260273972602,0.7272727272727273,0,0,0.49350649350649356,0.24324324324324326,0.26666666666666666,0,0,0.1842105263157895,0.09375,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_560_cdi_88,1,0.9784366576819407,0.9370629370629371,0.9574468085106383,0,0,0.625,0.5476190476190477,0.75,0,0,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.5555555555555556,0.4827586206896552,0.3333333333333333,0,0,0.7222222222222222,0.6206896551724138,0.6666666666666666,0,0,0.4675324675324676,0.2523364485981308,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_581_cdi_90,1,0.9576923076923077,0.8709677419354839,0.8780487804878049,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.34782608695652173,0.2962962962962963,0.4,0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.5061728395061729,0.2972972972972973,0.3684210526315789,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_602_cdi_93,1,0.9787234042553191,0.9290780141843972,0.9591836734693877,0,0,0.5263157894736843,0.36363636363636365,0.3333333333333333,0,0,0.4,0.5357142857142857,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.4444444444444444,0.32,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.53125,0.41025641025641024,0.2,0,0,0.4342105263157895,0.24742268041237114,0.3076923076923077,0,0,0.33333333333333337,0.3333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
katom_627_cdi_95,1,0.9771428571428571,0.9326599326599326,0.9583333333333334,0,0,0.5,0.6666666666666666,0.5,0,0,0.4117647058823529,0.75,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.41666666666666663,0.6363636363636364,1.0,0,0,1.0,1.0,1.0,1,0,0.4476190476190476,0.8392857142857143,0.8333333333333334,0,0,0.5,0.52,0.3333333333333333,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,0.6363636363636364,0.5384615384615384,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
katom_629_cdi_96,1,0.978319783197832,0.9344262295081968,0.9607843137254902,0,0,0.8809523809523809,0.6875,0.5,0,0,0.736842105263158,0.7837837837837838,0.6666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.4090909090909091,0.5,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.620253164556962,0.6438356164383562,0.5555555555555556,0,0,0.09999999999999998,0.08,0.0,0,0,0.4545454545454546,0.23636363636363636,0.26666666666666666,0,0,0.4736842105263158,0.3333333333333333,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.6,0.5652173913043478,0.5,0,0
katom_638_cdi_97,1,0.9387755102040817,0.819047619047619,0.9411764705882353,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.4787234042553191,0.33636363636363636,0.4117647058823529,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
katom_644_cdi_98,1,0.5934718100890208,0.49843260188087773,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.75,0.5625,0.5,0,0,0.30000000000000004,0.27586206896551724,0.4,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.4,0.2807017543859649,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
katom_660_cdi_100,1,0.9768115942028985,0.9359430604982206,0.9583333333333334,0,0,0.5,0.6666666666666666,0.5,0,0,0.4285714285714286,0.7916666666666666,0.7142857142857143,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,0.5,0.34615384615384615,0.5,0,0,0.4722222222222222,0.9047619047619048,1.0,0,0,-1.0,-1.0,-1.0,-1,1,0.368421052631579,0.725,0.75,0,0,0.23076923076923073,0.08,0.0,0,0,0.42105263157894735,0.26595744680851063,0.3076923076923077,0,0,0.5151515151515151,0.3783783783783784,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
