ids,label,description_lev_sim,description_jac_q3_sim,description_jac_an_sim,description_exact_sim,description_all_missing,base_lev_sim,base_jac_q3_sim,base_jac_an_sim,base_exact_sim,base_all_missing,product_type_lev_sim,product_type_jac_q3_sim,product_type_jac_an_sim,product_type_exact_sim,product_type_all_missing,brand_lev_sim,brand_jac_q3_sim,brand_jac_an_sim,brand_exact_sim,brand_all_missing,height_lev_sim,height_jac_q3_sim,height_jac_an_sim,height_exact_sim,height_all_missing,finish_lev_sim,finish_jac_q3_sim,finish_jac_an_sim,finish_exact_sim,finish_all_missing,category_lev_sim,category_jac_q3_sim,category_jac_an_sim,category_exact_sim,category_all_missing,material_lev_sim,material_jac_q3_sim,material_jac_an_sim,material_exact_sim,material_all_missing,style_lev_sim,style_jac_q3_sim,style_jac_an_sim,style_exact_sim,style_all_missing,title_lev_sim,title_jac_q3_sim,title_jac_an_sim,title_exact_sim,title_all_missing,color_lev_sim,color_jac_q3_sim,color_jac_an_sim,color_exact_sim,color_all_missing,shape_lev_sim,shape_jac_q3_sim,shape_jac_an_sim,shape_exact_sim,shape_all_missing,capacity_lev_sim,capacity_jac_q3_sim,capacity_jac_an_sim,capacity_exact_sim,capacity_all_missing
rewo_4257_cdi_172,1,0.5441176470588236,0.46099290780141844,0.6,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.28125,0.21739130434782608,0.3333333333333333,0,0,0.6935483870967742,0.5416666666666666,0.625,0,0,0.5,0.35714285714285715,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4271_cdi_173,1,0.9195046439628483,0.8645833333333334,0.8979591836734694,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.4408602150537635,0.3275862068965517,0.26666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4333_cdi_174,1,0.5571428571428572,0.4722222222222222,0.6153846153846154,0,0,-1.0,-1.0,-1.0,-1,1,0.23076923076923073,0.09523809523809523,0.0,0,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.5416666666666667,0.5185185185185185,0.75,0,0,-1.0,-1.0,-1.0,-1,1,0.6935483870967742,0.5416666666666666,0.625,0,0,0.19999999999999996,0.17857142857142858,0.25,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4337_cdi_175,1,0.6705882352941177,0.5913621262458472,0.7,0,0,0.1842105263157895,0.04878048780487805,0.0,0,0,0.375,0.23333333333333334,0.3333333333333333,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.09090909090909094,0.05,0.0,0,0,0.48750000000000004,0.3723404255319149,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4355_cdi_176,1,0.9305555555555556,0.8051948051948052,0.9444444444444444,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.3516483516483516,0.192,0.1,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4366_cdi_177,1,0.903954802259887,0.8514492753623188,0.9019607843137255,0,0,-1.0,-1.0,-1.0,-1,0,0.6923076923076923,0.7468354430379747,0.75,0,0,0.3913043478260869,0.2857142857142857,0.25,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.368421052631579,0.36363636363636365,0.5,0,0,1.0,1.0,1.0,1,0,0.4545454545454546,0.35294117647058826,0.35714285714285715,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_4387_cdi_178,1,0.7050147492625369,0.6708860759493671,0.75,0,0,0.1470588235294118,0.030303030303030304,0.0,0,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.2941176470588235,0.07142857142857142,0.0,0,0,0.34615384615384615,0.2222222222222222,0.15384615384615385,0,0,0.5092592592592593,0.36363636363636365,0.38461538461538464,0,0,0.17647058823529416,0.043478260869565216,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4419_cdi_179,1,0.670807453416149,0.6286644951140065,0.72,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.16666666666666663,0.06451612903225806,0.0,0,0,0.49382716049382713,0.37894736842105264,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4490_cdi_180,1,0.927536231884058,0.8076923076923077,0.9166666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.4285714285714286,0.2396694214876033,0.2,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4516_cdi_181,1,0.782608695652174,0.53125,0.8,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3571428571428571,0.21052631578947367,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.31081081081081086,0.1717171717171717,0.2,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4564_cdi_182,1,0.9501661129568106,0.872,0.8541666666666666,0,0,0.8571428571428572,0.6388888888888888,0.6,0,0,1.0,1.0,1.0,1,0,0.8333333333333334,0.6818181818181818,0.6666666666666666,0,0,0.17391304347826086,0.19230769230769232,0.2,0,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.375,0.2857142857142857,0.4117647058823529,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.3529411764705882,0.35,0.5,0,0
rewo_4572_cdi_183,1,0.6373626373626373,0.6521739130434783,0.7843137254901961,0,0,0.4067796610169492,0.323943661971831,0.4,0,0,0.2222222222222222,0.05555555555555555,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.48750000000000004,0.3723404255319149,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,0.36363636363636365,0.09523809523809523,0.0,0,0,-1.0,-1.0,-1.0,-1,1
rewo_4593_cdi_184,1,0.6762820512820513,0.6474576271186441,0.75,0,0,0.1470588235294118,0.030303030303030304,0.0,0,0,0.4358974358974359,0.43902439024390244,0.4,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.2941176470588235,0.07142857142857142,0.0,0,0,0.1071428571428571,0.12727272727272726,0.125,0,0,0.5802469135802469,0.39361702127659576,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4601_cdi_185,1,0.8545454545454545,0.6865671641791045,0.9,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7,0.5,0.5,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.2954545454545454,0.14285714285714285,0.10526315789473684,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4693_cdi_186,1,0.674342105263158,0.6375838926174496,0.7,0,0,0.40476190476190477,0.5483870967741935,0.25,0,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.3076923076923077,0.325,0.2,0,0,0.49382716049382713,0.37894736842105264,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_4718_cdi_187,1,0.882943143812709,0.7992565055762082,0.8085106382978723,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.13157894736842102,0.15384615384615385,0.2,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.16666666666666663,0.0625,0.0,0,0,0.49382716049382713,0.37894736842105264,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4722_cdi_188,1,0.6622340425531915,0.6377708978328174,0.6923076923076923,0,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.5,0.3333333333333333,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.2435897435897436,0.11235955056179775,0.07692307692307693,0,0,0.5802469135802469,0.39361702127659576,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
rewo_4734_cdi_189,1,0.7057416267942584,0.7794561933534743,0.8545454545454545,0,0,-1.0,-1.0,-1.0,-1,1,0.2954545454545454,0.30434782608695654,0.3333333333333333,0,0,0.3913043478260869,0.2857142857142857,0.25,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.375,0.3431372549019608,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_4751_cdi_190,1,0.7103658536585367,0.6742671009771987,0.72,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.3846153846153846,0.375,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.09999999999999998,0.043478260869565216,0.0,0,0,0.5,0.34234234234234234,0.38461538461538464,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_4784_cdi_191,1,0.9840255591054313,0.9392712550607287,0.975609756097561,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.14893617021276595,0.17391304347826086,0.2,0,0,0.40909090909090906,0.3391304347826087,0.35714285714285715,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0
rewo_4815_cdi_192,1,0.9504950495049505,0.8623853211009175,0.9285714285714286,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.4878048780487805,0.2830188679245283,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_4856_cdi_193,1,0.9493087557603687,0.8507462686567164,0.896551724137931,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.31818181818181823,0.1,0.0,0,0,0.4320987654320988,0.2,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0
rewo_4911_cdi_194,1,0.9668874172185431,0.924187725631769,0.9545454545454546,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,0.3666666666666667,0.36363636363636365,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.3125,0.3157894736842105,0.5,0,0,0.56,0.34210526315789475,0.4666666666666667,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4926_cdi_195,1,0.6925465838509317,0.6763754045307443,0.74,0,0,0.4067796610169492,0.323943661971831,0.4,0,0,0.33333333333333337,0.4074074074074074,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.2941176470588235,0.07142857142857142,0.0,0,0,1.0,1.0,1.0,1,0,0.5802469135802469,0.39361702127659576,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_4962_cdi_196,1,0.9411764705882353,0.8387096774193549,0.9375,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.26315789473684215,0.18115942028985507,0.21739130434782608,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_4972_cdi_197,1,0.6498599439775911,0.6458333333333334,0.6724137931034483,0,0,-1.0,-1.0,-1.0,-1,0,0.29032258064516125,0.08333333333333333,0.0,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,0.33333333333333337,0.14285714285714285,0.0,0,0,0.24,0.10526315789473684,0.0,0,0,0.49382716049382713,0.37894736842105264,0.45454545454545453,0,0,0.23076923076923073,0.05263157894736842,0.0,0,0,0.25,0.1111111111111111,0.0,0,0,-1.0,-1.0,-1.0,-1,1
rewo_4989_cdi_198,1,0.6907514450867052,0.616822429906542,0.6923076923076923,0,0,0.4067796610169492,0.323943661971831,0.4,0,0,-1.0,-1.0,-1.0,-1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.48275862068965514,0.1875,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,0.2941176470588235,0.07142857142857142,0.0,0,0,0.07407407407407407,0.05172413793103448,0.0,0,0,0.48750000000000004,0.3723404255319149,0.45454545454545453,0,0,0.1875,0.1,0.1,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_5014_cdi_199,1,0.6987179487179487,0.6877076411960132,0.7346938775510204,0,0,0.4716981132075472,0.2923076923076923,0.1,0,0,0.6071428571428572,0.5806451612903226,0.5,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.6071428571428572,0.5806451612903226,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.49382716049382713,0.37894736842105264,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,0,0.33333333333333337,0.08333333333333333,0.0,0,0,-1.0,-1.0,-1.0,-1,0
rewo_5017_cdi_200,1,0.9456521739130435,0.8469387755102041,0.9285714285714286,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.75,0.5625,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.4027777777777778,0.23684210526315788,0.3,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_5034_cdi_201,1,0.9484536082474226,0.8529411764705882,0.9411764705882353,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.6666666666666666,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,0.3709677419354839,0.34831460674157305,0.4166666666666667,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_5052_cdi_202,1,0.6408839779005524,0.6410256410256411,0.7346938775510204,0,0,-1.0,-1.0,-1.0,-1,0,0.4358974358974359,0.43902439024390244,0.4,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.34615384615384615,0.10909090909090909,0.058823529411764705,0,0,0.5,0.34234234234234234,0.38461538461538464,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_5077_cdi_203,1,0.7299270072992701,0.8347107438016529,0.9047619047619048,0,0,-1.0,-1.0,-1.0,-1,0,0.7160493827160495,0.7307692307692307,0.6666666666666666,0,0,0.3913043478260869,0.2857142857142857,0.25,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,0,0.4691358024691358,0.3368421052631579,0.4166666666666667,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_5095_cdi_204,1,0.9842271293375394,0.9438202247191011,0.9761904761904762,0,0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7608695652173914,0.7659574468085106,0.8,0,0,0.4424778761061947,0.4262295081967213,0.5,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_5135_cdi_205,1,0.7123287671232876,0.6715116279069767,0.7192982456140351,0,0,0.27118644067796616,0.34210526315789475,0.5,0,0,0.31666666666666665,0.31666666666666665,0.2857142857142857,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.15625,0.18181818181818182,0.25,0,0,-1.0,-1.0,-1.0,-1,1,0.2941176470588235,0.07142857142857142,0.0,0,0,0.275,0.15789473684210525,0.14285714285714285,0,0,0.5,0.35135135135135137,0.38461538461538464,0,0,0.2727272727272727,0.058823529411764705,0.0,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_5152_cdi_206,1,0.9239766081871346,0.847457627118644,0.84,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.7692307692307692,0.5882352941176471,0.5,0,0,-1.0,-1.0,-1.0,-1,1,0.875,0.7272727272727273,0.0,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.4336283185840708,0.2627118644067797,0.2857142857142857,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0
rewo_5171_cdi_207,1,0.6962457337883958,0.624113475177305,0.7021276595744681,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.2692307692307693,0.06521739130434782,0.0,0,0,0.48750000000000004,0.3723404255319149,0.45454545454545453,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1
rewo_5237_cdi_208,1,0.5201465201465201,0.6693333333333333,0.6567164179104478,0,0,0.42500000000000004,0.4358974358974359,0.5,0,0,0.5641025641025641,0.391304347826087,0.3333333333333333,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2727272727272727,0.125,0.0,0,0,0.3384615384615385,0.17592592592592593,0.13333333333333333,0,0,0.5257731958762887,0.36,0.38461538461538464,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_5241_cdi_209,1,0.9,0.8424908424908425,0.8823529411764706,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,0.3913043478260869,0.2857142857142857,0.25,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1,0,0.4949494949494949,0.34951456310679613,0.35714285714285715,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1
rewo_5248_cdi_210,1,0.9222222222222223,0.8604651162790697,0.9347826086956522,0,0,-1.0,-1.0,-1.0,-1,0,0.5333333333333333,0.5119047619047619,0.6363636363636364,0,0,0.7692307692307692,0.5882352941176471,0.5,0,0,0.3214285714285714,0.3225806451612903,0.42857142857142855,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,0.4303030303030303,0.3916083916083916,0.35294117647058826,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,0.40740740740740744,0.42592592592592593,0.38461538461538464,0,0
rewo_5294_cdi_211,1,0.6946308724832215,0.6597938144329897,0.7291666666666666,0,0,-1.0,-1.0,-1.0,-1,0,0.4358974358974359,0.43902439024390244,0.4,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.20833333333333337,0.2222222222222222,0.3333333333333333,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.18181818181818177,0.16216216216216217,0.2,0,0,0.4336283185840708,0.33043478260869563,0.35714285714285715,0,0,-1.0,-1.0,-1.0,-1,1,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_5412_cdi_212,1,0.6331360946745562,0.5636942675159236,0.6226415094339622,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,0.4545454545454546,0.19607843137254902,0.14285714285714285,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,0.2432432432432432,0.07407407407407407,0.0,0,0,0.4953271028037384,0.34545454545454546,0.38461538461538464,0,0,0.46153846153846156,0.35294117647058826,0.3333333333333333,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
rewo_5452_cdi_213,1,0.9444444444444444,0.7933884297520661,0.9444444444444444,0,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.7272727272727273,0.5333333333333333,0.5,0,0,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,0.4545454545454546,0.2826086956521739,0.14285714285714285,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0
rewo_5488_cdi_214,1,0.6189320388349515,0.5906432748538012,0.7090909090909091,0,0,0.15000000000000002,0.0392156862745098,0.0,0,0,0.19444444444444442,0.14583333333333334,0.16666666666666666,0,0,0.7857142857142857,0.6111111111111112,0.5,0,0,-1.0,-1.0,-1.0,-1,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,-1,0,0.30666666666666664,0.15625,0.14285714285714285,0,0,0.48750000000000004,0.3723404255319149,0.45454545454545453,0,0,0.25,0.14285714285714285,0.2222222222222222,0,0,1.0,1.0,1.0,1,0,-1.0,-1.0,-1.0,-1,1
