rewo_id,rewo_cluster_id
rewo_27590,1244660
rewo_27592,1244679
rewo_27596,1244780
rewo_27598,1244792
rewo_27600,1244838
rewo_27603,1244892
rewo_27609,1245093
rewo_27614,1245239
rewo_27616,1245260
rewo_27617,1245282
rewo_27620,1245418
rewo_27621,1245441
rewo_27629,1245713
rewo_27641,1246287
rewo_27643,1246329
rewo_27648,1246508
rewo_27649,1246526
rewo_27669,1246985
rewo_27673,1247132
rewo_27674,1247158
rewo_27675,1247202
rewo_27681,1247393
rewo_27683,1247501
rewo_27685,1247604
rewo_27686,1247678
rewo_27688,1247758
rewo_27689,1247831
rewo_27690,1247864
rewo_27696,1247993
rewo_27697,1248012
rewo_27699,1248038
rewo_27703,1248148
rewo_27707,1248232
rewo_27709,1248330
rewo_27717,1248606
rewo_27718,1248661
rewo_27725,1248881
rewo_27729,1249034
rewo_27731,1249103
rewo_27734,1249177
rewo_27736,1249191
rewo_27750,1249763
rewo_27754,1249899
rewo_27756,1249921
rewo_27759,1250021
rewo_27764,1250290
rewo_27775,1250878
rewo_27779,1251011
rewo_27791,1251537
rewo_27794,1251557
rewo_27795,1251569
rewo_27796,1251616
rewo_27799,1251708
rewo_27802,1251778
rewo_27803,1251815
rewo_27805,1251860
rewo_27809,1252120
rewo_27824,1252639
rewo_27830,1253069
rewo_27833,1253159
rewo_27834,1253176
rewo_27835,1253186
rewo_27836,1253212
rewo_27842,1253382
rewo_27845,1253439
rewo_27850,1253542
rewo_27851,1253616
rewo_27853,1253737
rewo_27858,1253937
rewo_27861,1254087
rewo_27863,1254152
rewo_27864,1254154
rewo_27873,1254525
rewo_27875,1254531
rewo_27884,1254944
rewo_27887,1255001
rewo_27890,1255276
rewo_27892,1255610
rewo_27897,1255830
rewo_27902,1255991
rewo_27904,1256050
rewo_27912,1256219
rewo_27914,1256302
rewo_27919,1256409
rewo_27925,1256744
rewo_27926,1256756
rewo_27932,1256883
rewo_27945,1257316
rewo_27952,1257676
rewo_27953,1257704
rewo_27961,1258099
rewo_27971,1258332
rewo_27976,1258473
rewo_27978,1258539
rewo_27980,1258727
rewo_27981,1258880
rewo_27989,1259011
rewo_27999,1259380
rewo_28002,1259446
rewo_28004,1259515
rewo_28005,1259576
rewo_28015,1260016
rewo_28017,1260144
rewo_28019,1260276
rewo_28023,1260404
rewo_28027,1260656
rewo_28028,1260668
rewo_28035,1261031
rewo_28042,1261359
rewo_28048,1261498
rewo_28056,1261730
rewo_28057,1261735
rewo_28064,1261969
rewo_28067,1262105
rewo_28071,1262262
rewo_28073,1262665
rewo_28081,1263038
rewo_28093,1263751
rewo_28095,1263921
rewo_28099,1263972
rewo_28104,1264199
rewo_28109,1264430
rewo_28117,1264672
rewo_28121,1264814
rewo_28128,1264935
rewo_28129,1264973
rewo_28147,1265967
rewo_28148,1265974
rewo_28159,1266421
rewo_28164,1266683
rewo_28168,1266936
rewo_28171,1266962
rewo_28175,1267033
rewo_28182,1267334
rewo_28185,1267486
rewo_28195,1267798
rewo_28200,1268231
rewo_28202,1268325
rewo_28217,1269070
rewo_28220,1269264
rewo_28224,1269546
rewo_28226,1269598
rewo_28235,1270009
rewo_28239,1270110
rewo_28240,1270202
rewo_28241,1270210
rewo_28248,1270689
rewo_28253,1270978
rewo_28256,1271150
rewo_28272,1271695
rewo_28275,1271752
rewo_28292,1272738
rewo_28296,1272857
rewo_28300,1272914
rewo_28305,1273054
rewo_28306,1273084
rewo_28309,1273257
rewo_28324,1273739
rewo_28325,1273924
rewo_28333,1274216
rewo_28335,1274285
rewo_28336,1274303
rewo_28337,1274347
rewo_28338,1274390
rewo_28348,1274676
rewo_28356,1274919
rewo_28357,1274944
rewo_28358,1274965
rewo_28364,1275130
rewo_28365,1275163
rewo_28367,1275180
rewo_28374,1275463
rewo_28376,1275540
rewo_28377,1275541
rewo_28379,1275797
rewo_28387,1276026
rewo_28399,1276508
rewo_28404,1276705
rewo_28413,1276993
rewo_28417,1277068
rewo_28423,1277266
rewo_28435,1277732
rewo_28437,1277782
rewo_28441,1278042
rewo_28455,1278326
rewo_28457,1278347
rewo_28463,1278564
rewo_28471,1278906
rewo_28478,1279068
rewo_28479,1279139
rewo_28486,1279423
rewo_28493,1279747
rewo_28501,1279955
rewo_28505,1280177
rewo_28507,1280251
rewo_28516,1280472
rewo_28519,1280709
rewo_28520,1280772
rewo_28521,1280831
rewo_28522,1280999
rewo_28525,1281060
rewo_28538,1281615
rewo_28544,1281907
rewo_28553,1282211
rewo_28563,1282701
rewo_28567,1283016
rewo_28576,1283712
rewo_28578,1283836
rewo_28580,1283853
rewo_28585,1284066
rewo_28590,1284194
rewo_28594,1284343
rewo_28600,1284744
rewo_28603,1284892
rewo_28605,1284958
rewo_28617,1285645
rewo_28626,1285989
rewo_28632,1286326
rewo_28634,1286410
rewo_28636,1286478
rewo_28642,1286683
rewo_28643,1286716
rewo_28644,1286758
rewo_28646,1287011
rewo_28648,1287079
rewo_28651,1287188
rewo_28660,1287345
rewo_28662,1287373
rewo_28667,1287869
rewo_28669,1287883
rewo_28677,1288102
rewo_28680,1288177
rewo_28684,1288335
rewo_28687,1288428
rewo_28688,1288441
rewo_28691,1288705
rewo_28695,1288768
rewo_28700,1288900
rewo_28703,1289083
rewo_28709,1289260
rewo_28721,1289613
rewo_28722,1289629
rewo_28724,1289772
rewo_28726,1289814
rewo_28733,1290042
rewo_28734,1290094
rewo_28736,1290196
rewo_28737,1290257
rewo_28740,1290272
rewo_28745,1290629
rewo_28747,1290708
rewo_28748,1290728
rewo_28751,1290780
rewo_28760,1291103
rewo_28763,1291257
rewo_28772,1291864
rewo_28775,1292143
rewo_28777,1292338
rewo_28787,1292681
rewo_28789,1292770
rewo_28790,1292805
rewo_28798,1293103
rewo_28804,1293410
rewo_28808,1293516
rewo_28816,1293696
rewo_28820,1293740
rewo_28821,1293768
rewo_28822,1293783
rewo_28824,1293842
rewo_28827,1293905
rewo_28832,1294127
rewo_28836,1294323
rewo_28838,1294368
rewo_28842,1294582
rewo_28843,1294613
rewo_28846,1294685
rewo_28847,1294693
rewo_28850,1294866
rewo_28855,1295169
rewo_28858,1295196
rewo_28860,1295290
rewo_28866,1295716
rewo_28872,1296094
rewo_28874,1296111
rewo_28877,1296200
rewo_28894,1296801
rewo_28896,1296935
rewo_28898,1296997
rewo_28907,1297295
rewo_28911,1297395
rewo_28921,1297843
rewo_28923,1298014
rewo_28928,1298370
rewo_28930,1298426
rewo_28936,1298624
rewo_28938,1298687
rewo_28939,1298699
rewo_28943,1298808
rewo_28951,1298999
rewo_28953,1299025
rewo_28955,1299032
rewo_28961,1299157
rewo_28980,1299754
rewo_28986,1300015
rewo_28990,1300079
rewo_28991,1300125
rewo_28993,1300210
rewo_28994,1300248
rewo_28996,1300309
rewo_28997,1300343
rewo_29007,1300611
rewo_29010,1300805
rewo_29015,1300989
rewo_29017,1301059
rewo_29021,1301205
rewo_29023,1301252
rewo_29028,1301623
rewo_29029,1301674
rewo_29030,1301717
rewo_29031,1301738
rewo_29033,1301927
rewo_29036,1302025
rewo_29044,1302275
rewo_29045,1302295
rewo_29046,1302307
rewo_29052,1302662
rewo_29054,1302824
rewo_29056,1302976
rewo_29057,1303032
rewo_29059,1303515
rewo_29065,1303718
rewo_29070,1303854
rewo_29072,1303926
rewo_29073,1304062
rewo_29077,1304275
rewo_29090,1304806
rewo_29098,1304972
rewo_29109,1305394
rewo_29113,1305440
rewo_29116,1305498
rewo_29120,1305631
rewo_29121,1305674
rewo_29124,1305875
rewo_29128,1305991
rewo_29133,1306280
rewo_29136,1306318
rewo_29137,1306361
rewo_29140,1306430
rewo_29145,1306535
rewo_29150,1306579
rewo_29155,1306686
rewo_29170,1307345
rewo_29172,1307426
rewo_29174,1307489
rewo_29180,1307725
rewo_29184,1307988
rewo_29191,1308263
rewo_29202,1308590
rewo_29203,1308600
rewo_29213,1308925
rewo_29220,1309336
rewo_29225,1309487
rewo_29228,1309590
rewo_29237,1310029
rewo_29239,1310137
rewo_29240,1310147
rewo_29244,1310315
rewo_29247,1310674
rewo_29250,1310740
rewo_29258,1310970
rewo_29261,1311089
rewo_29265,1311202
rewo_29277,1311358
rewo_29285,1311511
rewo_29287,1311752
rewo_29289,1311886
rewo_29293,1311995
rewo_29307,1312449
rewo_29323,1312997
rewo_29324,1313005
rewo_29325,1313047
rewo_29327,1313339
rewo_29328,1313352
rewo_29333,1313669
rewo_29336,1313752
rewo_29343,1314102
rewo_29347,1314168
rewo_29351,1314246
rewo_29354,1314321
rewo_29365,1314653
rewo_29370,1314850
rewo_29371,1314852
rewo_29378,1315090
rewo_29382,1315263
rewo_29384,1315460
rewo_29386,1315515
rewo_29388,1315666
rewo_29399,1316261
rewo_29402,1316317
rewo_29403,1316354
rewo_29407,1316490
rewo_29415,1316927
rewo_29417,1317051
rewo_29425,1317396
rewo_29432,1317701
rewo_29436,1317792
rewo_29440,1317925
rewo_29449,1318170
rewo_29451,1318261
rewo_29454,1318422
rewo_29456,1318534
rewo_29461,1318764
rewo_29477,1319289
rewo_29478,1319342
rewo_29484,1319606
rewo_29493,1319893
rewo_29495,1320112
rewo_29497,1320175
rewo_29503,1320524
rewo_29504,1320541
rewo_29514,1321019
rewo_29515,1321043
rewo_29521,1321129
rewo_29522,1321137
rewo_29534,1321736
rewo_29535,1321764
rewo_29536,1321828
rewo_29540,1322026
rewo_29546,1322237
rewo_29548,1322421
rewo_29556,1322928
rewo_29560,1323086
rewo_29563,1323128
rewo_29564,1323313
rewo_29572,1323777
rewo_29573,1323894
rewo_29578,1324145
rewo_29579,1324246
rewo_29581,1324351
rewo_29584,1324473
rewo_29585,1324526
rewo_29607,1325608
rewo_29613,1325958
rewo_29619,1326338
rewo_29620,1326401
rewo_29630,1326883
rewo_29636,1327058
rewo_29648,1327465
rewo_29649,1327527
rewo_29652,1327612
rewo_29657,1327916
rewo_29664,1328216
rewo_29677,1328911
rewo_29678,1328948
rewo_29679,1328983
rewo_29688,1329723
rewo_29694,1329839
rewo_29695,1329934
rewo_29699,1330148
rewo_29700,1330153
rewo_29703,1330350
rewo_29704,1330384
rewo_29708,1330551
rewo_29709,1330563
rewo_29721,1331069
rewo_29727,1331604
rewo_29728,1331633
rewo_29731,1331869
rewo_29732,1331946
rewo_29735,1332056
rewo_29739,1332164
rewo_29746,1332373
rewo_29759,1332834
rewo_29760,1332895
rewo_29763,1333017
rewo_29765,1333094
rewo_29781,1333606
rewo_29782,1333613
rewo_29788,1333936
rewo_29789,1333980
rewo_29791,1334063
rewo_29793,1334207
rewo_29797,1334457
rewo_29800,1334554
rewo_29801,1334651
rewo_29803,1334716
rewo_29809,1334916
rewo_29810,1334943
rewo_29811,1334949
rewo_29820,1335299
rewo_29830,1335872
rewo_29835,1335934
rewo_29837,1335974
rewo_29838,1336022
rewo_29854,1336702
rewo_29860,1336808
rewo_29862,1336847
rewo_29865,1337077
rewo_29867,1337085
rewo_29869,1337134
rewo_29870,1337237
rewo_29875,1337377
rewo_29884,1337865
rewo_29888,1338138
rewo_29895,1338572
rewo_29896,1338617
rewo_29901,1338909
rewo_29910,1339318
rewo_29911,1339344
rewo_29917,1339522
rewo_29921,1339687
rewo_29922,1339706
rewo_29923,1339734
rewo_29925,1339800
rewo_29926,1339808
rewo_29932,1339907
rewo_29935,1340097
rewo_29937,1340193
rewo_29938,1340203
rewo_29943,1340280
rewo_29955,1340684
rewo_29962,1340969
rewo_29966,1341048
rewo_29969,1341200
rewo_29983,1341997
rewo_29988,1342266
rewo_29992,1342350
rewo_29996,1342525
rewo_29998,1342672
rewo_30004,1342913
rewo_30005,1342934
rewo_30007,1342997
rewo_30012,1343249
rewo_30013,1343349
rewo_30014,1343356
rewo_30015,1343427
rewo_30017,1343544
rewo_30020,1343880
rewo_30024,1344043
rewo_30028,1344168
rewo_30034,1344484
rewo_30041,1344902
rewo_30049,1345319
rewo_30050,1345379
rewo_30053,1345547
rewo_30055,1345633
rewo_30056,1345635
rewo_30059,1345803
rewo_30063,1345880
rewo_30065,1345918
rewo_30068,1346163
rewo_30069,1346228
rewo_30072,1346280
rewo_30074,1346332
rewo_30082,1346799
rewo_30083,1346800
rewo_30086,1346958
rewo_30088,1346981
rewo_30090,1347008
rewo_30097,1347133
rewo_30104,1347310
rewo_30120,1348014
rewo_30125,1348252
rewo_30127,1348278
rewo_30132,1348509
rewo_30140,1348982
rewo_30146,1349200
rewo_30149,1349311
rewo_30150,1349454
rewo_30153,1349586
rewo_30155,1349742
rewo_30156,1349755
rewo_30160,1349831
rewo_30163,1349875
rewo_30165,1349951
rewo_30168,1350147
rewo_30171,1350367
rewo_30173,1350380
rewo_30174,1350409
rewo_30177,1350521
rewo_30178,1350584
rewo_30181,1350642
rewo_30189,1351152
rewo_30190,1351155
rewo_30191,1351198
rewo_30193,1351226
rewo_30219,1352605
rewo_30220,1352614
rewo_30221,1352623
rewo_30223,1352627
rewo_30231,1352834
rewo_30236,1353095
rewo_30237,1353109
rewo_30245,1353551
rewo_30273,1354892
rewo_30281,1355141
rewo_30283,1355214
rewo_30287,1355421
rewo_30288,1355446
rewo_30289,1355447
rewo_30304,1355961
rewo_30307,1356133
rewo_30308,1356142
rewo_30309,1356156
rewo_30310,1356265
rewo_30322,1356737
rewo_30324,1356779
rewo_30325,1356860
rewo_30326,1357069
rewo_30338,1357493
rewo_30343,1357690
rewo_30344,1357761
rewo_30346,1357849
rewo_30348,1358178
rewo_30349,1358185
rewo_30354,1358645
rewo_30356,1358718
rewo_30360,1358874
rewo_30375,1359651
rewo_30376,1359654
rewo_30377,1359656
rewo_30385,1360014
rewo_30387,1360243
rewo_30390,1360369
rewo_30394,1360554
rewo_30399,1360785
rewo_30401,1360933
rewo_30402,1360935
rewo_30403,1360947
rewo_30406,1360967
rewo_30409,1361014
rewo_30418,1361410
rewo_30419,1361417
rewo_30424,1361580
rewo_30427,1361615
rewo_30429,1361766
rewo_30430,1361808
rewo_30437,1362111
rewo_30439,1362135
rewo_30444,1362363
rewo_30445,1362388
rewo_30447,1362453
rewo_30452,1362772
rewo_30455,1362791
rewo_30463,1363155
rewo_30467,1363290
rewo_30480,1363688
rewo_30484,1363933
rewo_30490,1364167
rewo_30491,1364239
rewo_30498,1364632
rewo_30500,1364739
rewo_30515,1365582
rewo_30516,1365584
rewo_30527,1365888
rewo_30530,1366093
rewo_30531,1366136
rewo_30540,1366447
rewo_30543,1366562
rewo_30546,1366613
rewo_30550,1366800
rewo_30551,1366847
rewo_30558,1367074
rewo_30559,1367114
rewo_30565,1367329
rewo_30570,1367570
rewo_30572,1367701
rewo_30583,1367894
rewo_30585,1367933
rewo_30586,1367982
rewo_30590,1368073
rewo_30594,1368181
rewo_30595,1368185
rewo_30596,1368210
rewo_30598,1368252
rewo_30599,1368266
rewo_30600,1368322
rewo_30603,1368443
rewo_30606,1368510
rewo_30607,1368543
rewo_30627,1369233
rewo_30633,1369461
rewo_30635,1369467
rewo_30636,1369550
rewo_30643,1369794
rewo_30651,1370058
rewo_30655,1370286
rewo_30659,1370428
rewo_30666,1370622
rewo_30668,1370702
rewo_30676,1370921
rewo_30678,1370968
rewo_30686,1371250
rewo_30688,1371314
rewo_30694,1371526
rewo_30696,1371649
rewo_30700,1371726
rewo_30708,1372003
rewo_30713,1372461
rewo_30718,1372685
rewo_30721,1372760
rewo_30726,1372857
rewo_30728,1372912
rewo_30731,1372955
rewo_30736,1373090
rewo_30745,1373672
rewo_30755,1373844
rewo_30761,1374088
rewo_30764,1374317
rewo_30767,1374443
rewo_30776,1374689
rewo_30777,1374765
rewo_30784,1375006
rewo_30792,1375281
rewo_30800,1375507
rewo_30807,1375749
rewo_30825,1376396
rewo_30847,1377466
rewo_30848,1377541
rewo_30853,1377652
rewo_30855,1377814
rewo_30856,1377822
rewo_30864,1378104
rewo_30869,1378577
rewo_30871,1378683
rewo_30883,1379366
rewo_30884,1379378
rewo_30889,1379633
rewo_30890,1379702
rewo_30896,1380173
rewo_30897,1380180
rewo_30907,1380569
rewo_30910,1380724
rewo_30917,1380874
rewo_30920,1381118
rewo_30923,1381219
rewo_30926,1381367
rewo_30929,1381376
rewo_30936,1381629
rewo_30949,1382120
rewo_30951,1382157
rewo_30955,1382280
rewo_30956,1382291
rewo_30964,1382535
rewo_30966,1382595
rewo_30969,1382676
rewo_30970,1382691
rewo_30974,1382845
rewo_30977,1382946
rewo_30979,1383043
rewo_30983,1383176
rewo_30984,1383197
rewo_30989,1383383
rewo_30996,1383730
rewo_30998,1383811
rewo_31001,1384006
rewo_31003,1384071
rewo_31007,1384199
rewo_31009,1384238
rewo_31021,1384828
rewo_31033,1385134
rewo_31036,1385200
rewo_31040,1385282
rewo_31041,1385340
rewo_31043,1385419
rewo_31058,1385824
rewo_31059,1385891
rewo_31061,1385988
rewo_31064,1386177
rewo_31065,1386216
rewo_31067,1386302
rewo_31070,1386425
rewo_31071,1386488
rewo_31074,1386535
rewo_31077,1386636
rewo_31095,1387456
rewo_31116,1388210
rewo_31140,1388976
rewo_31152,1389423
rewo_31153,1389470
rewo_31157,1389683
rewo_31160,1389879
rewo_31170,1390335
rewo_31174,1390542
rewo_31175,1390543
rewo_31178,1390747
rewo_31180,1390800
rewo_31181,1390801
rewo_31193,1391248
rewo_31204,1391650
rewo_31206,1391864
rewo_31207,1391918
rewo_31208,1391929
rewo_31212,1392077
rewo_31217,1392270
rewo_31225,1392560
rewo_31229,1392811
rewo_31231,1392864
rewo_31241,1393476
rewo_31245,1393695
rewo_31254,1394054
rewo_31255,1394056
rewo_31256,1394077
rewo_31262,1394225
rewo_31263,1394233
rewo_31269,1394449
rewo_31270,1394466
rewo_31272,1394533
rewo_31277,1394884
rewo_31284,1395097
rewo_31286,1395197
rewo_31289,1395319
rewo_31298,1395535
rewo_31301,1395698
rewo_31302,1395704
rewo_31307,1396066
rewo_31310,1396142
rewo_31314,1396365
rewo_31315,1396406
rewo_31318,1396586
rewo_31320,1396640
rewo_31321,1396655
rewo_31323,1396747
rewo_31331,1396951
rewo_31335,1397075
rewo_31344,1397248
rewo_31365,1398635
rewo_31367,1398693
rewo_31369,1398757
rewo_31373,1398862
rewo_31378,1398968
rewo_31388,1399205
rewo_31395,1399389
rewo_31396,1399426
rewo_31406,1399600
rewo_31407,1399659
rewo_31410,1399758
rewo_31413,1399958
rewo_31416,1400148
rewo_31418,1400311
rewo_31420,1400457
rewo_31422,1400501
rewo_31430,1400716
rewo_31438,1401145
rewo_31443,1401384
rewo_31444,1401411
rewo_31457,1401994
rewo_31458,1402006
rewo_31462,1402172
rewo_31463,1402261
rewo_31464,1402283
rewo_31467,1402425
rewo_31474,1402763
rewo_31476,1402794
rewo_31481,1403189
rewo_31482,1403241
rewo_31483,1403248
rewo_31485,1403365
rewo_31498,1403818
rewo_31503,1404036
rewo_31505,1404177
rewo_31506,1404194
rewo_31510,1404255
rewo_31520,1404776
rewo_31524,1404873
rewo_31529,1405048
rewo_31532,1405159
rewo_31535,1405308
rewo_31539,1405483
rewo_31540,1405499
rewo_31541,1405513
rewo_31558,1406059
rewo_31574,1406597
rewo_31579,1406730
rewo_31580,1406768
rewo_31581,1406827
rewo_31583,1406991
rewo_31589,1407193
rewo_31592,1407286
rewo_31593,1407328
rewo_31594,1407329
rewo_31605,1407524
rewo_31607,1407534
rewo_31615,1407776
rewo_31617,1407789
rewo_31625,1408192
rewo_31630,1408397
rewo_31631,1408411
rewo_31632,1408430
rewo_31633,1408454
rewo_31650,1409171
rewo_31655,1409388
rewo_31662,1409561
rewo_31665,1409675
rewo_31672,1409845
rewo_31673,1409890
rewo_31678,1410126
rewo_31681,1410325
rewo_31683,1410370
rewo_31692,1410773
rewo_31694,1410874
rewo_31696,1411024
rewo_31702,1411231
rewo_31705,1411475
rewo_31709,1411710
rewo_31710,1411735
rewo_31713,1411963
rewo_31715,1412092
rewo_31718,1412178
rewo_31724,1412396
rewo_31726,1412656
rewo_31728,1412706
rewo_31729,1412722
rewo_31734,1412928
rewo_31741,1413095
rewo_31743,1413247
rewo_31751,1413402
rewo_31752,1413426
rewo_31756,1413495
rewo_31761,1413653
rewo_31762,1413679
rewo_31766,1413885
rewo_31768,1413935
rewo_31779,1414509
rewo_31781,1414581
rewo_31783,1414664
rewo_31787,1414812
rewo_31792,1415343
rewo_31794,1415477
rewo_31795,1415587
rewo_31797,1415653
rewo_31805,1415958
rewo_31809,1416229
rewo_31817,1416591
rewo_31818,1416724
rewo_31820,1416752
rewo_31822,1416772
rewo_31824,1416812
rewo_31828,1416952
rewo_31831,1417028
rewo_31841,1417420
rewo_31850,1417718
rewo_31851,1417725
rewo_31853,1417790
rewo_31858,1417957
rewo_31866,1418246
rewo_31867,1418300
rewo_31879,1418674
rewo_31883,1418818
rewo_31888,1419086
rewo_31891,1419183
rewo_31897,1419562
rewo_31898,1419586
rewo_31902,1419734
rewo_31904,1419759
rewo_31909,1419937
rewo_31913,1420003
rewo_31916,1420040
rewo_31917,1420076
rewo_31918,1420125
rewo_31922,1420321
rewo_31923,1420334
rewo_31929,1420485
rewo_31932,1420718
rewo_31952,1421483
rewo_31956,1421669
rewo_31960,1421929
rewo_31961,1421935
rewo_31962,1421983
rewo_31965,1422059
rewo_31966,1422087
rewo_31974,1422414
rewo_31978,1422494
rewo_31983,1422740
rewo_31986,1422930
rewo_31992,1423086
rewo_31994,1423215
rewo_31997,1423249
rewo_31999,1423257
rewo_32004,1423587
rewo_32006,1423624
rewo_32009,1423936
rewo_32016,1424252
rewo_32017,1424257
rewo_32018,1424313
rewo_32031,1424667
rewo_32033,1424770
rewo_32034,1424824
rewo_32050,1425303
rewo_32052,1425359
rewo_32054,1425420
rewo_32059,1425626
rewo_32062,1425687
rewo_32071,1426143
rewo_32078,1426495
rewo_32082,1426524
rewo_32084,1426552
rewo_32085,1426678
rewo_32091,1427026
rewo_32093,1427032
rewo_32094,1427099
rewo_32096,1427305
rewo_32099,1427440
rewo_32101,1427504
rewo_32103,1427515
rewo_32104,1427565
rewo_32108,1427732
rewo_32118,1428193
rewo_32122,1428405
rewo_32127,1428606
rewo_32139,1429097
rewo_32142,1429288
rewo_32146,1429420
rewo_32148,1429469
rewo_32157,1429821
rewo_32160,1429857
rewo_32172,1430516
rewo_32173,1430609
rewo_32180,1430871
rewo_32182,1431033
rewo_32192,1431629
rewo_32193,1431664
rewo_32197,1431783
rewo_32205,1432091
rewo_32206,1432168
rewo_32214,1432420
rewo_32219,1432679
rewo_32221,1432776
rewo_32223,1432891
rewo_32224,1432986
rewo_32229,1433178
rewo_32230,1433195
rewo_32234,1433439
rewo_32237,1433465
rewo_32242,1433577
rewo_32243,1433584
rewo_32245,1433611
rewo_32249,1433773
rewo_32256,1434262
rewo_32260,1434353
rewo_32262,1434392
rewo_32263,1434405
rewo_32278,1435174
rewo_32280,1435266
rewo_32283,1435365
rewo_32287,1435538
rewo_32288,1435539
rewo_32292,1435583
rewo_32296,1435785
rewo_32301,1435869
rewo_32311,1436373
rewo_32316,1436536
rewo_32317,1436565
rewo_32322,1436984
rewo_32331,1437314
rewo_32333,1437370
rewo_32339,1437644
rewo_32340,1437654
rewo_32341,1437657
rewo_32345,1437761
rewo_32359,1438475
rewo_32362,1438618
rewo_32364,1438699
rewo_32368,1438733
rewo_32373,1438893
rewo_32377,1439045
rewo_32380,1439129
rewo_32381,1439145
rewo_32390,1439664
rewo_32392,1439711
rewo_32394,1439800
rewo_32395,1439805
rewo_32404,1440278
rewo_32405,1440316
rewo_32408,1440418
rewo_32410,1440526
rewo_32413,1440621
rewo_32419,1440736
rewo_32420,1440743
rewo_32422,1440760
rewo_32425,1440841
rewo_32427,1440868
rewo_32431,1440902
rewo_32438,1441087
rewo_32439,1441112
rewo_32447,1441385
rewo_32450,1441513
rewo_32451,1441527
rewo_32453,1441614
rewo_32456,1441639
rewo_32458,1441757
rewo_32471,1442224
rewo_32478,1442634
rewo_32488,1442971
rewo_32491,1443123
rewo_32512,1443781
rewo_32525,1444331
rewo_32531,1444497
rewo_32532,1444598
rewo_32533,1444659
rewo_32542,1444960
rewo_32545,1445035
rewo_32546,1445044
rewo_32548,1445085
rewo_32549,1445142
rewo_32552,1445230
rewo_32557,1445577
rewo_32559,1445643
rewo_32569,1445948
rewo_32577,1446319
rewo_32587,1446835
rewo_32594,1447002
rewo_32595,1447120
rewo_32613,1447957
rewo_32616,1448046
rewo_32617,1448083
rewo_32622,1448290
rewo_32628,1448587
rewo_32631,1448782
rewo_32635,1448917
rewo_32642,1449104
rewo_32644,1449136
rewo_32647,1449201
rewo_32652,1449271
rewo_32660,1449550
rewo_32661,1449616
rewo_32677,1450229
rewo_32682,1450407
rewo_32684,1450497
rewo_32701,1451625
rewo_32702,1451701
rewo_32705,1451840
rewo_32708,1451956
rewo_32709,1452082
rewo_32710,1452092
rewo_32715,1452354
rewo_32725,1452850
rewo_32730,1453042
rewo_32737,1453219
rewo_32740,1453302
rewo_32741,1453306
rewo_32746,1453458
rewo_32751,1453639
rewo_32752,1453643
rewo_32753,1453649
rewo_32763,1453970
rewo_32764,1453980
rewo_32778,1454581
rewo_32781,1454688
rewo_32786,1454926
rewo_32791,1455078
rewo_32793,1455113
rewo_32797,1455188
rewo_32799,1455305
rewo_32800,1455335
rewo_32808,1455540
rewo_32809,1455550
rewo_32811,1455756
rewo_32813,1455830
rewo_32816,1455912
rewo_32832,1456894
rewo_32834,1457049
rewo_32836,1457054
rewo_32838,1457109
rewo_32844,1457278
rewo_32845,1457282
rewo_32846,1457309
rewo_32851,1457489
rewo_32853,1457928
rewo_32857,1458060
rewo_32860,1458161
rewo_32863,1458300
rewo_32865,1458386
rewo_32868,1458492
rewo_32869,1458505
rewo_32871,1458531
rewo_32881,1458861
rewo_32883,1458939
rewo_32891,1459303
rewo_32892,1459304
rewo_32898,1459541
rewo_32901,1459659
rewo_32904,1459730
rewo_32907,1459847
rewo_32908,1459970
rewo_32915,1460156
rewo_32919,1460327
rewo_32924,1460466
rewo_32927,1460569
rewo_32928,1460585
rewo_32930,1460680
rewo_32933,1460718
rewo_32937,1461143
rewo_32948,1461458
rewo_32950,1461511
rewo_32951,1461526
rewo_32952,1461563
rewo_32954,1461639
rewo_32959,1461802
rewo_32960,1461815
rewo_32961,1461852
rewo_32962,1461877
rewo_32966,1462158
rewo_32968,1462335
rewo_32969,1462363
rewo_32971,1462497
rewo_32974,1462591
rewo_32976,1462628
rewo_32988,1463120
rewo_32994,1463232
rewo_32998,1463534
rewo_32999,1463536
rewo_33005,1463732
rewo_33006,1463810
rewo_33012,1464072
rewo_33019,1464334
rewo_33027,1464730
rewo_33029,1464871
rewo_33032,1465001
rewo_33039,1465416
rewo_33042,1465612
rewo_33044,1465634
rewo_33057,1465985
rewo_33060,1466034
rewo_33062,1466070
rewo_33067,1466227
rewo_33075,1466565
rewo_33084,1466803
rewo_33088,1466925
rewo_33091,1467121
rewo_33096,1467229
rewo_33097,1467264
rewo_33098,1467283
rewo_33099,1467329
rewo_33108,1467517
rewo_33109,1467566
rewo_33111,1467599
rewo_33119,1467831
rewo_33120,1467925
rewo_33132,1468587
rewo_33133,1468634
rewo_33152,1469239
rewo_33153,1469292
rewo_33159,1469455
rewo_33164,1469605
rewo_33166,1469704
rewo_33171,1469897
rewo_33176,1470065
rewo_33177,1470155
rewo_33183,1470479
rewo_33184,1470512
rewo_33186,1470577
rewo_33196,1470781
rewo_33203,1471118
rewo_33204,1471152
rewo_33207,1471223
rewo_33212,1471589
rewo_33215,1471667
rewo_33216,1471716
rewo_33217,1471841
rewo_33218,1471875
rewo_33221,1472013
rewo_33222,1472072
rewo_33225,1472138
rewo_33226,1472155
rewo_33231,1472422
rewo_33233,1472734
rewo_33237,1472865
rewo_33242,1472954
rewo_33258,1473738
rewo_33263,1473952
