ids,label,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title
ban_363_bx_115389,0,Robert Penn Warren,Robert Penn Warren,,,ban_363,bx_115389,9780156004800,9780553204544,672,-1,9/28/96,1981,Houghton Mifflin Harcourt,Bantam Books,All the King's Men,All the King's Men
ban_363_bx_148047,0,Robert Penn Warren,Robert Penn Warren,,,ban_363,bx_148047,9780156004800,9780151006106,672,-1,9/28/96,2001,Houghton Mifflin Harcourt,Harcourt,All the King's Men,All the King's Men
ban_363_bx_11976,1,Robert Penn Warren,Robert Penn Warren,,,ban_363,bx_11976,9780156004800,9780156004800,672,-1,9/28/96,1996,Houghton Mifflin Harcourt,Harvest Books,All the King's Men,All the King's Men
ban_153_bx_3171,0,Richard Adams,Richard Adams,,,ban_153,bx_3171,9780743277709,9780380002931,496,-1,11/1/05,1976,Scribner,Avon,Watership Down,Watership Down
ban_153_bx_61420,0,Richard Adams,Richard Adams,,,ban_153,bx_61420,9780743277709,9780027000306,496,-1,11/1/05,1974,Scribner,Scribner,Watership Down,WATERSHIP DOWN
ban_11983_bx_127379,0,John Muster,John  Muster,,,ban_11983,bx_127379,9780071812016,9780072226959,688,-1,,2002,McGraw-Hill Education,McGraw-Hill Osborne Media,Introduction to Unix and Linux,Introduction to Unix and Linux
ban_1128_bx_102776,0,Caroline B. Cooney,Caroline B. Cooney,,,ban_1128,bx_102776,9780385742412,9780440227724,208,-1,5/22/12,2002,Random House Children's Books,Laurel-Leaf Books,What Janie Found,What Janie Found
ban_2284_bx_210587,0,David Clement-Davies,David Clement-Davies,,,ban_2284,bx_210587,9780142408735,9780330390101,512,-1,8/16/07,2000,Penguin Young Readers Group,Macmillan Children's Books,Fire Bringer,Fire Bringer
ban_348_bx_24925,0,Paul Zindel,PAUL ZINDEL,,,ban_348,bx_24925,9780062272447,9780553263213,224,-1,1/7/14,1983,HarperCollins Publishers,Bantam,The Pigman,The Pigman
ban_2063_bx_154612,0,Stephen R. Lawhead,Stephen R. Lawhead,,,ban_2063,bx_154612,9780380781041,9780380975266,400,-1,8/28/08,1997,HarperCollins Publishers,Harpercollins,Grail,Grail
ban_2063_bx_22958,1,Stephen R. Lawhead,Stephen R. Lawhead,,,ban_2063,bx_22958,9780380781041,9780380781041,400,-1,8/28/08,1998,HarperCollins Publishers,Eos,Grail,Grail
ban_6643_bx_1128,0,Clifford Stoll,Clifford Stoll,,,ban_6643,bx_1128,9780307819420,9780671726881,326,-1,,1990,Knopf Doubleday Publishing Group,Pocket,CUCKOO'S EGG,CUCKOO'S EGG
ban_317_bx_96066,0,H.G. Bissinger,H. G. Bissinger,,,ban_317,bx_96066,9780306809903,9780060974060,416,-1,8/28/00,1991,Da Capo Press,Perennial,"Friday Night Lights: A Town, a Team, and a Dream","Friday Night Lights: A Town, a Team, and a Dream"
ban_317_bx_48872,1,H.G. Bissinger,H. G. Bissinger,,,ban_317,bx_48872,9780306809903,9780306809903,416,-1,8/28/00,2000,Da Capo Press,Da Capo Press,"Friday Night Lights: A Town, a Team, and a Dream","Friday Night Lights: A Town, a Team, and a Dream"
ban_1178_bx_12242,0,Susan Hill,Susan Hill,,,ban_1178,bx_12242,9780307745316,9781567921892,176,-1,1/3/12,2002,Knopf Doubleday Publishing Group,David R. Godine Publisher,The Woman in Black: A Ghost Story,The Woman in Black: A Ghost Story
ban_5552_bx_207581,0,Tom Landry,Tom Landry,,,ban_5552,bx_207581,9780802726599,9780310529101,315,-1,11/01/1991,1990,Cengage Gale,Zondervan,Tom Landry: An Autobiography,Tom Landry: An Autobiography
ban_4693_bx_207581,1,"Tom Landry, Gregg Lewis",Tom Landry,,,ban_4693,bx_207581,9780310529101,9780310529101,260,-1,07/01/1990,1990,Zondervan,Zondervan,Tom Landry: An Autobiography,Tom Landry: An Autobiography
ban_702_bx_173596,0,Meg Cabot,Meg Cabot,,,ban_702,bx_173596,9780061479939,9780380978489,256,-1,3/25/08,2000,HarperCollins Publishers,HarperCollins,The Princess Diaries,The Princess Diaries
ban_157_bx_28602,0,Alice Walker,Alice Walker,,,ban_157,bx_28602,9780156028356,9780671019075,300,-1,3/17/03,1998,Houghton Mifflin Harcourt,Washington Square Press,The Color Purple,The Color Purple
ban_157_bx_6553,1,Alice Walker,Alice Walker,,,ban_157,bx_6553,9780156028356,9780156028356,300,-1,3/17/03,2003,Houghton Mifflin Harcourt,Harvest Books,The Color Purple,The Color Purple
ban_1610_bx_141712,0,Margaret Craven,Margaret Craven,,,ban_1610,bx_141712,9780440343691,9780002220774,160,-1,1/28/80,0,Random House Publishing Group,Harpercollins Publisher,I Heard the Owl Call My Name,I Heard the Owl Call My Name
ban_1610_bx_12854,1,Margaret Craven,Margaret Craven,,,ban_1610,bx_12854,9780440343691,9780440343691,160,-1,1/28/80,1993,Random House Publishing Group,Laurel,I Heard the Owl Call My Name,I Heard the Owl Call My Name
ban_1655_bx_210273,0,John Marsden,John Marsden,,,ban_1655,bx_210273,9780439829106,9780395706732,304,-1,6/1/06,1995,"Scholastic, Inc.",Houghton Mifflin Company,"Tomorrow, When the War Began","Tomorrow, When the War Began"
ban_3843_bx_149497,0,Nicci Mackay,Nicci Mackay,,,ban_3843,bx_149497,9781780572987,9780684852980,192,-1,08/12/2011,1998,"Mainstream Publishing Company, Limited",Simon  Schuster,Spoken in Whispers: The Autobiography of a Horse Whisperer,SPOKEN IN WHISPERS: THE AUTOBIOGRAPHY OF A HORSE WHISPERER
ban_7663_bx_207791,0,Steven Levy,Steven Levy,,,ban_7663,bx_207791,9781449388393,9780385312103,499,-1,,1994,"O'Reilly Media, Incorporated",Delta,Hackers: Heroes of the Computer Revolution,Hackers: Heroes of the Computer Revolution
ban_1005_bx_55634,0,S. E. Hinton,S.E. HINTON,,,ban_1005,bx_55634,9780385375672,9780440978503,224,-1,8/6/13,1989,Random House Children's Books,Laure Leaf,Tex,Tex
ban_1932_bx_69503,0,Kaye Gibbons,Kaye Gibbons,,,ban_1932,bx_69503,9780060760250,9780785727446,272,-1,7/5/05,1999,HarperCollins Publishers,Sagebrush Bound,Charms for the Easy Life,Charms for the Easy Life
ban_2482_bx_36945,0,Lily King,Lily King,,,ban_2482,bx_36945,9780802143747,9780871137548,256,-1,3/23/10,1999,"Grove/Atlantic, Inc.",Pub Group West,The Pleasing Hour,The Pleasing Hour
ban_678_bx_70170,0,JAMES ALEXANDER Thom,James Alexander Thom,,,ban_678,bx_70170,9780345338549,9780345312105,416,-1,11/28/86,1983,Random House Publishing Group,Ballantine Books,Follow the River,Follow the River
ban_678_bx_3229,1,JAMES ALEXANDER Thom,James Alexander Thom,,,ban_678,bx_3229,9780345338549,9780345338549,416,-1,11/28/86,1996,Random House Publishing Group,Ballantine Books,Follow the River,Follow the River
ban_5_bx_5473,0,Harper Lee,Harper Lee,,,ban_5,bx_5473,9780061120084,9780060935467,336,-1,5/23/06,2002,HarperCollins Publishers,Perennial Classics,To Kill a Mockingbird,To Kill a Mockingbird
ban_5_bx_94463,0,Harper Lee,Harper Lee,,,ban_5,bx_94463,9780061120084,9780060173227,336,-1,5/23/06,1995,HarperCollins Publishers,HarperCollins Publishers,To Kill a Mockingbird,To Kill a Mockingbird
ban_5764_bx_158792,0,"Nina Simone, Stephen Cleary",Nina Simone,,,ban_5764,bx_158792,9780679410683,9780306813276,192,-1,02/25/1992,2003,Knopf Doubleday Publishing Group,Da Capo Press,I Put a Spell on You: The Autobiography of Nina Simone,I Put a Spell on You: The Autobiography of Nina Simone
ban_5764_bx_178832,0,"Nina Simone, Stephen Cleary",Nina Simone,,,ban_5764,bx_178832,9780679410683,9780306805257,192,-1,02/25/1992,1993,Knopf Doubleday Publishing Group,Da Capo Press,I Put a Spell on You: The Autobiography of Nina Simone,I Put a Spell on You: The Autobiography of Nina Simone
ban_1238_bx_142595,0,Lois Duncan,Lois Duncan,,,ban_1238,bx_142595,9780316098991,9780671639709,200,-1,10/5/10,1987,"Little, Brown Books for Young Readers",Pocket Books,I Know What You Did Last Summer,I Know What You Did Last Summer
ban_832_bx_23911,0,J. D. Salinger,J.D. Salinger,,,ban_832,bx_23911,9780316769495,9780316769020,176,-1,5/1/13,2001,"Little, Brown and Company",Back Bay Books,Franny and Zooey,Franny and Zooey
ban_832_bx_10945,1,J. D. Salinger,J.D. Salinger,,,ban_832,bx_10945,9780316769495,9780316769495,176,-1,5/1/13,1991,"Little, Brown and Company","Little, Brown",Franny and Zooey,Franny and Zooey
ban_1755_bx_221694,0,Stephen R. Lawhead,Stephen R. Lawhead,,,ban_1755,bx_221694,9781595549594,9780380716319,368,-1,5/31/11,1997,"Nelson, Thomas, Inc.",Harper Mass Market Paperbacks (Mm),The Sword and the Flame,The Sword and the Flame
ban_2140_bx_70557,0,Lori Gottlieb,Lori Gottlieb,,,ban_2140,bx_70557,9780425178904,9780684863580,240,-1,4/28/01,2000,Penguin Publishing Group,Simon  Schuster,Stick Figure: A Diary of My Former Self,Stick Figure: A Diary of My Former Self
ban_2140_bx_132132,1,Lori Gottlieb,Lori Gottlieb,,,ban_2140,bx_132132,9780425178904,9780425178904,240,-1,4/28/01,2001,Penguin Publishing Group,Berkley Publishing Group,Stick Figure: A Diary of My Former Self,Stick Figure: A Diary of My Former Self
ban_1961_bx_176132,0,Hermann Hesse,Hermann Hesse,,,ban_1961,bx_176132,9780312278496,9780805012460,576,-1,12/6/02,1990,Picador,Henry Holt  Company,The Glass Bead Game,The Glass Bead Game
ban_1961_bx_26396,1,Hermann Hesse,Hermann Hesse,,,ban_1961,bx_26396,9780312278496,9780312278496,576,-1,12/6/02,2002,Picador,Picador,The Glass Bead Game,The Glass Bead Game:
ban_1661_bx_82910,0,Tamora Pierce,Tamora Pierce,,Paperback,ban_1661,bx_82910,9781442427655,9780679801122,272,-1,4/19/11,1997,Atheneum Books for Young Readers,Random House Children's Books,The Woman Who Rides Like a Man,The Woman Who Rides Like a Man
ban_3939_bx_120020,0,William Butler Yeats,William Butler Yeats,,,ban_3939,bx_120020,9781451603217,9780684853383,560,-1,07/06/2010,1999,Scribner,Scribner,The Collected Works of W.B. Yeats Vol. III: Autobiogra,The Collected Works of W.B. Yeats Vol. III: Autobiographies
ban_80_bx_57444,0,Toni Morrison,TONI MORRISON,,,ban_80,bx_57444,9781400033416,9780394535975,352,-1,6/8/04,1987,Knopf Doubleday Publishing Group,Knopf,Beloved,Beloved
ban_1731_bx_60069,0,David James Duncan,David James Duncan,,,ban_1731,bx_60069,9780553378498,9780553563146,656,-1,6/28/96,1993,Random House Publishing Group,Bantam Books,The Brothers K,The Brothers K
ban_1731_bx_69302,1,David James Duncan,David James Duncan,,,ban_1731,bx_69302,9780553378498,9780553378498,656,-1,6/28/96,1996,Random House Publishing Group,Bantam,The Brothers K,The Brothers K
ban_2805_bx_874,0,Jacqueline Woodson,Jacqueline Woodson,,,ban_2805,bx_874,9780142417041,9780440219606,144,-1,11/11/10,1995,Penguin Young Readers Group,Laurel-Leaf Books,I Hadn't Meant to Tell You This,I Hadn't Meant to Tell You This
ban_240_bx_171470,0,Susanna Kaysen,Susanna Kaysen,,,ban_240,bx_171470,9780679746041,9780679423669,192,-1,4/28/94,1993,Knopf Doubleday Publishing Group,Turtle Bay Books,"Girl, Interrupted","Girl, Interrupted"
ban_240_bx_70862,0,Susanna Kaysen,Susanna Kaysen,,,ban_240,bx_70862,9780679746041,9780613377171,192,-1,4/28/94,1994,Knopf Doubleday Publishing Group,Sagebrush Bound,"Girl, Interrupted","Girl, Interrupted"
ban_240_bx_3109,1,Susanna Kaysen,SUSANNA KAYSEN,,,ban_240,bx_3109,9780679746041,9780679746041,192,-1,4/28/94,1994,Knopf Doubleday Publishing Group,Vintage,"Girl, Interrupted","Girl, Interrupted"
ban_1056_bx_148089,0,Tamora Pierce,Tamora Pierce,,,ban_1056,bx_148089,9780375829062,9780679889168,432,-1,8/24/04,2001,Random House Children's Books,Random House Children's Books,Squire,Squire
ban_3230_bx_42394,0,"Boy George, Spencer Bright",Boy George,,,ban_3230,bx_42394,9780062117786,9780060927615,512,-1,08/07/2012,1996,HarperCollins Publishers,Harpercollins,Take It Like a Man: The Autobiography of Boy George,Take It Like a Man: The Autobiography of Boy George
ban_2130_bx_246150,0,Mary E. Pearson,Mary E. Pearson,,,ban_2130,bx_246150,9780152045692,9780152166625,240,-1,10/28/02,2001,Houghton Mifflin Harcourt,"Harcourt, Inc.",Scribbler of Dreams,Scribbler of Dreams
ban_2130_bx_222529,1,Mary E. Pearson,Mary E. Pearson,,,ban_2130,bx_222529,9780152045692,9780152045692,240,-1,10/28/02,2002,Houghton Mifflin Harcourt,Harcourt Paperbacks,Scribbler of Dreams,Scribbler of Dreams
ban_3273_bx_132204,0,Katie Price,Katie Price,,,ban_3273,bx_132204,9781843582434,9781844540631,288,-1,07/01/2005,2004,"John Blake Publishing, Limited",John Blake,Being Jordan: My Autobiography,Being Jordan: My Autobiography
ban_2270_bx_215638,0,Lois Duncan,Lois Duncan,,,ban_2270,bx_215638,9780316099042,9780316195515,320,-1,4/19/11,1981,"Little, Brown Books for Young Readers",Little Brown  Co,Stranger with My Face,Stranger With My Face
ban_1168_bx_7909,0,Tamora Pierce,Tamora Pierce,,,ban_1168,bx_7909,9780375829055,9780679889175,216,-1,8/24/04,2000,Random House Children's Books,Random House Children's Books,First Test,First Test
ban_2402_bx_184089,0,Ann Halam,Ann Halam,,,ban_2402,bx_184089,9780440237815,9780385730082,272,-1,10/14/03,2002,Random House Children's Books,Wendy Lamb Books,Dr. Franklin's Island,Dr. Franklin's Island
ban_2402_bx_159573,1,Ann Halam,ANN HALAM,,,ban_2402,bx_159573,9780440237815,9780440237815,272,-1,10/14/03,2003,Random House Children's Books,Laurel Leaf,Dr. Franklin's Island,Dr. Franklin's Island
ban_17063_bx_154044,0,Michael J. Hernandez,Michael J. Hernandez,paperback,,ban_17063,bx_154044,9780321884497,9780201694710,672,-1,"February 24, 2013",1996, Addison-Wesley Professional,Addison-Wesley Professional,Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design,Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design
ban_16974_bx_154044,1,Michael J. Hernandez,Michael J. Hernandez,paperback,,ban_16974,bx_154044,9780201694710,9780201694710,440,-1,"December 19, 1996",1996, Addison-Wesley Professional,Addison-Wesley Professional,Database Design for Mere Mortals,Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design
ban_2985_bx_68917,0,Mohandas Gandhi,Mohandas K. Gandhi,,,ban_2985,bx_68917,9780486117515,9780486245935,480,-1,03/21/2012,1983,Dover Publications,Dover Publications,Autobiography: The Story of My Experiments with Truth,Autobiography: The Story of My Experiments With Truth
ban_1097_bx_18799,0,Walter Dean Myers,Walter Dean Myers,,,ban_1097,bx_18799,9780545055758,9780590458986,400,-1,5/1/08,1996,"Scholastic, Inc.",Scholastic,The Glory Field,The Glory Field
ban_2918_bx_64041,0,"Lemony Snicket, Brett Helquist, Brett Helquist",Lemony Snicket,,,ban_2918,bx_64041,9780060562250,9780060007195,240,-1,05/06/2003,2002,HarperCollins Publishers,HarperCollins,Lemony Snicket: The Unauthorized Autobiography,Lemony Snicket: The Unauthorized Autobiography
ban_2918_bx_37925,1,"Lemony Snicket, Brett Helquist, Brett Helquist",Lemony Snicket,,,ban_2918,bx_37925,9780060562250,9780060562250,240,-1,05/06/2003,2003,HarperCollins Publishers,HarperTrophy,Lemony Snicket: The Unauthorized Autobiography,A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography
ban_403_bx_61482,0,Salman Rushdie,Salman Rushdie,,,ban_403,bx_61482,9780140157376,9780670838042,224,-1,11/28/91,1990,Penguin Publishing Group,Viking Books,Haroun and the Sea of Stories,Haroun and the Sea of Stories
ban_403_bx_21221,1,Salman Rushdie,Salman Rushdie,,,ban_403,bx_21221,9780140157376,9780140157376,224,-1,11/28/91,1991,Penguin Publishing Group,Penguin Books,Haroun and the Sea of Stories,Haroun and the Sea of Stories
ban_184_bx_62848,0,Yann Martel,Yann Martel,,,ban_184,bx_62848,9780156027328,9781841954257,336,-1,4/21/03,2004,Houghton Mifflin Harcourt,Pub Group West,Life of Pi,Life of Pi
ban_184_bx_563,1,Yann Martel,Yann Martel,,,ban_184,bx_563,9780156027328,9780156027328,336,-1,4/21/03,2003,Houghton Mifflin Harcourt,Harvest Books,Life of Pi,Life of Pi
ban_3194_bx_186102,0,Graham Chapman,Graham Chapman,,,ban_3194,bx_186102,9780413777287,9780413740908,248,-1,09/01/2014,1999,"Methuen Publishing, Ltd.",Methuen Publishing Ltd,A Liar's Autobiography,A Liar's Autobiography
ban_23_bx_1150,0,Stephen Chbosky,Stephen Chbosky,,,ban_23,bx_1150,9781451696196,9780671027346,224,-1,8/14/12,1999,MTV Books,MTV,The Perks of Being a Wallflower,The Perks of Being a Wallflower
ban_1306_bx_188776,0,Philip Yancey,Philip Yancey,,,ban_1306,bx_188776,9780310437253,9780310926641,1464,-1,7/21/11,1996,Zondervan,Zondervan Publishing Company,NIV Student Bible,NIV Student Bible
ban_2873_bx_158304,0,"Johnny Cash, Patrick Carr",Johnny Cash,,,ban_2873,bx_158304,9780060727536,9780062515001,320,-1,10/07/2003,1997,HarperCollins Publishers,Harpercollins,Cash: The Autobiography,Cash: The Autobiography
ban_2873_bx_38920,1,"Johnny Cash, Patrick Carr",Johnny Cash,,,ban_2873,bx_38920,9780060727536,9780060727536,320,-1,10/07/2003,2003,HarperCollins Publishers,Harper SanFrancisco,Cash: The Autobiography,Cash : The Autobiography
ban_882_bx_8897,0,Stephen King,Stephen King,,,ban_882,bx_8897,9780451160447,9780451128379,528,-1,11/28/83,1983,Penguin Publishing Group,Penguin Putnam~mass,Christine,Christine
ban_882_bx_166867,0,Stephen King,Stephen King,,,ban_882,bx_166867,9780451160447,9780451150691,528,-1,11/28/83,1983,Penguin Publishing Group,Signet Book,Christine,Christine
ban_882_bx_237709,0,Stephen King,Stephen King,,,ban_882,bx_237709,9780451160447,9785550531501,528,-1,11/28/83,1983,Penguin Publishing Group,Viking Books,Christine,Christine
ban_882_bx_43712,1,Stephen King,Stephen King,,,ban_882,bx_43712,9780451160447,9780451160447,528,-1,11/28/83,2004,Penguin Publishing Group,Signet Book,Christine,Christine
ban_6654_bx_35009,0,Charles Petzold,Charles Petzold,,,ban_6654,bx_35009,9780735611313,9780735605053,400,-1,,1999,Microsoft Press,Microsoft Press,Code: The Hidden Language of Computer Hardware and Software,Code: Hidden Language of Computer Hardware and Software
ban_6654_bx_46580,1,Charles Petzold,Charles Petzold,,,ban_6654,bx_46580,9780735611313,9780735611313,400,-1,,2000,Microsoft Press,Microsoft Press,Code: The Hidden Language of Computer Hardware and Software,Code: The Hidden Language of Computer Hardware and Software
ban_2391_bx_3489,0,Octavia E. Butler,Octavia E. Butler,,,ban_2391,bx_3489,9780446675789,9780446610384,464,-1,1/28/00,2001,Warner Books (NY),Aspect,Parable of the Talents,Parable of the Talents
ban_2391_bx_88009,1,Octavia E. Butler,Octavia E. Butler,,,ban_2391,bx_88009,9780446675789,9780446675789,464,-1,1/28/00,2000,Warner Books (NY),Aspect,Parable of the Talents,Parable of the Talents
ban_3219_bx_54112,0,George Takei,George Takei,,,ban_3219,bx_54112,9780743434201,9780671890087,416,-1,03/10/2015,1994,Gallery Books,Pocket Books,"To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu","To the Stars: The Autobiography of George Takei, Star Trek's Mr. Sulu"
ban_1045_bx_159237,0,Harold Keith,Harold Keith,,,ban_1045,bx_159237,9780064470308,9780694056132,352,-1,9/28/87,1987,HarperCollins Publishers,Harpercollins Juvenile Books,Rifles for Watie,Rifles for Watie
ban_1045_bx_29533,1,Harold Keith,Harold Keith,,,ban_1045,bx_29533,9780064470308,9780064470308,352,-1,9/28/87,1987,HarperCollins Publishers,HarperTrophy,Rifles for Watie,Rifles for Watie
ban_3752_bx_9930,0,Kate Adie,Kate Adie,,,ban_3752,bx_9930,9780755310739,9780755310722,448,-1,06/01/2003,2003,"Headline Book Publishing, Limited",Headline,The Kindness of Strangers: The Autobiography,The Kindness of Strangers: The Autobiography
ban_3752_bx_117717,1,Kate Adie,Kate Adie,,,ban_3752,bx_117717,9780755310739,9780755310739,448,-1,06/01/2003,2003,"Headline Book Publishing, Limited",Headline,The Kindness of Strangers: The Autobiography,The Kindness of Strangers
ban_2591_bx_86809,0,Maya Angelou,MAYA ANGELOU,,,ban_2591,bx_86809,9780812980301,9780394486925,224,-1,4/21/09,1974,Random House Publishing Group,Random House,Gather Together in My Name,Gather Together in My Name
ban_1667_bx_115833,0,Carolyn Mackler,Carolyn Mackler,,,ban_1667,bx_115833,9780763659790,9780763619589,256,-1,2/14/12,2003,Candlewick Press,Candlewick Press (MA),"The Earth, My Butt, and Other Big Round Things","The Earth, My Butt, and Other Big Round Things"
ban_36_bx_153299,0,Richard Wright,Richard Wright,,,ban_36,bx_153299,9780061130243,9780060830564,448,-1,3/27/07,0,HarperCollins Publishers,Harpercollins Publisher,Black Boy,Black Boy
ban_36_bx_62919,0,Richard Wright,Richard Wright,,,ban_36,bx_62919,9780061130243,9780060809874,448,-1,3/27/07,1989,HarperCollins Publishers,HarperCollins Publishers,Black Boy,Black Boy
ban_3021_bx_266776,0,Beatrice Wood,Beatrice Wood,,,ban_3021,bx_266776,9780811853613,9780877014980,192,-1,03/28/2006,1988,Chronicle Books LLC,Chronicle Books,I Shock Myself: The Autobiography of Beatrice Wood,I Shock Myself: The Autobiography of Beatrice Wood
ban_2867_bx_99785,1,Paramahansa Yogananda,P. Yogananda,,,ban_2867,bx_99785,9780876120798,9780876120798,592,-1,12/28/1978,1979,Self-Realization Fellowship,Self-Realization Fellowship Publishers,Autobiography of a Yogi,Autobiography of a Yogi
ban_2090_bx_242743,0,Brent Hartinger,Brent Hartinger,,,ban_2090,bx_242743,9780060012236,9780060012212,240,-1,2/17/04,2003,HarperCollins Publishers,HarperTempest,Geography Club,Geography Club
ban_888_bx_173443,0,Thomas Keneally,Thomas Keneally,,,ban_888,bx_173443,9780671880316,9780671882280,400,-1,12/1/93,1993,Touchstone,Simon  Schuster Audio,Schindler's List,SCHINDLER'S LIST
ban_888_bx_123922,0,Thomas Keneally,Thomas Keneally,,,ban_888,bx_123922,9780671880316,9780671516888,400,-1,12/1/93,1994,Touchstone,Simon  Schuster,Schindler's List,Schindler's List
ban_888_bx_103123,0,Thomas Keneally,Thomas Keneally,,,ban_888,bx_103123,9780671880316,9780671779726,400,-1,12/1/93,1992,Touchstone,Touchstone,Schindler's List,Schindler's List
ban_888_bx_9293,1,Thomas Keneally,Thomas Keneally,,,ban_888,bx_9293,9780671880316,9780671880316,400,-1,12/1/93,1993,Touchstone,Touchstone,Schindler's List,Schindler's List
ban_671_bx_106577,0,Stephen King,Stephen King,,,ban_671,bx_106577,9780671042851,9780671045852,272,-1,2/1/00,1999,Pocket Books,Audioworks,The Girl Who Loved Tom Gordon,The Girl Who Loved Tom Gordon
ban_671_bx_126,1,Stephen King,Stephen King,,,ban_671,bx_126,9780671042851,9780671042851,272,-1,2/1/00,2000,Pocket Books,Pocket,The Girl Who Loved Tom Gordon,The Girl Who Loved Tom Gordon
ban_6917_bx_19757,0,Dave Barry,Dave Barry,,,ban_6917,bx_19757,9780449912300,9780517595756,224,-1,,1996,Random House Publishing Group,Random House Inc,Dave Barry in Cyberspace,Dave Barry in Cyberspace
ban_6917_bx_325,1,Dave Barry,Dave Barry,,,ban_6917,bx_325,9780449912300,9780449912300,224,-1,,1997,Random House Publishing Group,Ballantine Books,Dave Barry in Cyberspace,Dave Barry in Cyberspace
ban_6593_bx_43533,0,Tracy Kidder,Tracy Kidder,,,ban_6593,bx_43533,9780316491976,9780316491709,320,-1,,1981,"Little, Brown and Company",Little Brown  Co,The Soul of A New Machine,The Soul of a New Machine
ban_6593_bx_214268,1,Tracy Kidder,Tracy Kidder,,,ban_6593,bx_214268,9780316491976,9780316491976,320,-1,,2000,"Little, Brown and Company",Back Bay Books,The Soul of A New Machine,The Soul Of A New Machine
ban_17195_bx_193693,0,Michael W. Stowe,Michael W. Stowe,paperback,,ban_17195,bx_193693,9780139181115,9780132279680,330,-1,November 1998,1995, Prentice Hall,Prentice Hall,Oracle Developer/2000 Handbook,Oracle Developer/2000 Handbook
ban_7735_bx_140,0,Michael Lewis,Michael Lewis,,,ban_7735,bx_140,9780393323528,9780393020373,256,-1,,2001,"Norton, W. W. & Company, Inc.",W.W. Norton  Company,Next: The Future Just Happened,Next: The Future Just Happened
ban_7735_bx_173319,1,Michael Lewis,Michael Lewis,,,ban_7735,bx_173319,9780393323528,9780393323528,256,-1,,2002,"Norton, W. W. & Company, Inc.",W. W. Norton  Company,Next: The Future Just Happened,Next: The Future Just Happened
ban_9289_bx_61053,0,Michael W. Lucas,Michael W. Lucas,,,ban_9289,bx_61053,9781593274764,9781886411999,536,-1,,2003,"No Starch Press San Francisco, CA",No Starch Press,Absolute OpenBSD: UNIX for the Practical Paranoid,Absolute OpenBSD: UNIX for the Practical Paranoid
ban_3107_bx_88988,0,Susan Fromberg Schaeffer,Susan Fromberg Schaeffer,,,ban_3107,bx_88988,9780307766304,9780679460473,176,-1,08/24/2011,1997,Random House Publishing Group,Random House Audio Publishing Group,The Autobiography of Foudini M. Cat,The Autobiography of Foudini M. Cat
ban_3107_bx_11835,0,Susan Fromberg Schaeffer,Susan Fromberg Schaeffer,,,ban_3107,bx_11835,9780307766304,9780679454748,176,-1,08/24/2011,1997,Random House Publishing Group,Random House Inc,The Autobiography of Foudini M. Cat,The Autobiography of Foudini M. Cat
ban_375_bx_112404,0,Kevyn Aucoin,Kevyn Aucoin,,,ban_375,bx_112404,9780316286855,9780316286862,160,-1,9/2/99,1997,"Little, Brown and Company",Little Brown  Co,Making Faces,Making Faces
ban_375_bx_65206,1,Kevyn Aucoin,Kevyn Aucoin,,,ban_375,bx_65206,9780316286855,9780316286855,160,-1,9/2/99,1999,"Little, Brown and Company","Little, Brown",Making Faces,Making Faces
ban_1267_bx_184051,0,Judy Blume,Judy Blume,,,ban_1267,bx_184051,9781481410366,9780027110203,208,-1,4/29/14,1982,Atheneum Books for Young Readers,Atheneum/Richard Jackson Books,Deenie,DEENIE
ban_4564_bx_15912,0,Irving Stone,Irving Stone,,,ban_4564,bx_15912,9780451065810,9780451162465,-1,-1,04/01/1969,1969,Penguin Group (USA) Incorporated,New Amer Library (Mm),Dear Theo: The Autobiography of Vincent Van Gogh,Dear Theo: The Autobiography of Vincent Van Gogh
ban_2963_bx_136211,0,Patty Duke,Patty Duke,,,ban_2963,bx_136211,9780307788665,9780553052091,320,-1,04/13/2011,1988,Random House Publishing Group,Bantam Dell Pub Group,Call Me Anna: The Autobiography of Patty Duke,Call Me Anna: The Autobiography of Patty Duke
ban_2399_bx_198272,0,Ben Mikaelsen,Ben Mikaelsen,,,ban_2399,bx_198272,9780786812080,9780786802524,256,-1,10/28/97,1996,Disney-Hyperion,Hyperion Books for Children,Countdown,Countdown
ban_2399_bx_58558,1,Ben Mikaelsen,Ben Mikaelsen,,,ban_2399,bx_58558,9780786812080,9780786812080,256,-1,10/28/97,1997,Disney-Hyperion,Hyperion Books for Children,Countdown,Countdown
ban_1740_bx_216760,0,Wendy Mass,Wendy Mass,,,ban_1740,bx_216760,9780316058285,9780316537285,208,-1,9/6/06,2004,"Little, Brown Books for Young Readers","Little, Brown",Leap Day,Leap Day
ban_1184_bx_54897,0,Laurie Halse Anderson,Laurie Halse Anderson,,,ban_1184,bx_54897,9780142400012,9780670035663,240,-1,9/15/03,2002,Penguin Young Readers Group,Viking Children's Books,Catalyst,Catalyst
